pool_id,pool_ticker,margin,pledge_lovelace,epoch_stake_lovelace,f_lovelace,operator_reward_c340_lovelace,operator_reward_c170_lovelace,loss_pct
pool1r5srulgd6gpav0sympqrkt9f4ykl06lh9sgk0p20r54v7759kws,DOG,0.0,50000000000.0,1106688765330.0,294656523.0,294656523.0,175631959.35954174,40.394342004931026
pool1r8938r4ts8f4t8nsp9xl9dktzapt7f67jgpsp4wrju39xrdnaye,VENUS,0.0085,70000000000.0,1829365541984.0,884036530.0,365264720.7992157,203159415.9143887,44.38022498590427
pool1r9fpxs4kcn80kylsjxs8tg3p50nk2s66qerfqtw4x70n5740nj9,,1.0,71000000000000.0,77079758200680.0,22125804237.0,22125804237.0,22125804237.0,0.0
pool1r9kse9x8ja0ajkyw8w96zw5c2aqeey6j85nmyqxhwt0rs090fu4,UPBIT,1.0,200000000000.0,31753189808382.0,9729362003.0,9729362003.0,9729362003.0,0.0
pool1ralkckmup253k79hap4chku450qyshezh4sasjqh0ltxu2gytlq,OYAJI,0.0,15000000000.0,553736903673.0,294618715.0,294618715.0,173375756.09030363,41.15249735906844
pool1rcd7qslz3xnpnk9u6tcwegy5r2574uf8suqu24ptg637jha3sr5,NINI,0.02,100000000.0,8261490267555.0,1767613100.0,368569196.72718227,201971213.3125029,45.201276963467045
pool1rct5guwnp6nk9f4ldn5tr3s42j0nm5rxeayv56lxua5ck47ex39,FIMI,0.01,10000000000.0,41429628383507.0,13213589735.0,471812162.8959212,303552785.99744695,35.662365265388715
pool1rjxdqghfjw5rv6lxg8qhedkechvfgnsqhl8rrzwck9g45n43yql,XRAY1,0.01,100000000.0,16571734001958.0,4419031582.0,380814684.068161,212515699.6528909,44.19445768670693
pool1rkyc3ss904h066sffergss99r9p2kqa4k6ds0g4u5ud4x7yaajd,1PCT5,0.01,50000000000.0,7446155678658.0,2357269404.0,373582947.57313544,206413060.93137732,44.74772944742926
pool1rmpv0h0pecysach8tj06vxx9wku2pdm74mk9cunx759v58q0hu2,SASA,0.035,80000000.0,41841973891547.0,12373291118.0,761187391.0002253,597137704.656556,21.551813427716215
pool1rpjjz68kmmetyxztmrstrwgz8lxf6v0d7vqgw98r5x8rc50jrdf,DEW,0.02,105000000000.0,4486165582742.0,589437516.0,350710144.21931124,188009465.29370368,46.39178010883688
pool1rqgmaq82p2l3j2jknc2syky2xtgylevss39c7ffgpp5x56s5pt5,,0.04,0.0,17303311756665.0,5008235372.0,526729414.88,363529414.88,30.983650312595582
pool1rvjj8cp3urh7de07pm0ceqha2x4lxws69lhd4429dm6djfjsy4l,DINO,0.01,10000000000.0,26153919628981.0,6481476785.0,403739490.91384727,235503840.73306653,41.66935708963878
pool1rvng7n968748udkc5rxy4h9zp9hms4s3jsfwuues76ft28uc056,DIGI,0.04,215000000000.0,57918199914586.0,15921485576.0,1018786332.1571544,856192152.0902971,15.959595740019815
pool1rxgxstg6t7azlsrk4vuuwp0jgl9e776dg86zqzaa0qt6vz43n9r,RKD,0.9999,4000000.0,5821424389886.0,1473010423.0,1472897122.035551,1472880122.0472322,0.0011541870823554919
pool1s04pdfl3sv5gzuc80322rc4ne0xs7gekux7gtckvvwt7qutjy6w,MS9,0.025,30000000000.0,17861487175783.0,6481996937.0,503608067.4439834,338136459.7161981,32.85721941819186
pool1s3z5qsg75dar26ykyzcz2u8wc2swgq7pyp7f9sdh5n06qh3jhq2,1PCT1,0.01,50000000000.0,5872857354294.0,1178510412.0,355452577.90491194,188585440.90367815,46.94497870426835
pool1s6se64qce5rjjjhh6ufcdnc54p8qg78mlhjm38lymx99sqysvzx,PAUL1,0.03,100000000000.0,57758749229533.0,15909681596.0,833238159.4381266,668623657.3102233,19.755996561524128
pool1s6x6kltycpxq82hyqhlqllqj3q5l2m8w499gvtu4xrfv29c0q2q,LOOT,0.0199,10000000000.0,2881053730859.0,589225932.0,345807432.8411536,179768752.49626926,48.0147806484987
pool1s7ddsvuw09dvk7et6t842vhdfcmq893y88y3ev9attn67mruf5m,ELLIP,0.03,1000000000.0,10350456539807.0,2643885653.0,409332479.78437793,244448411.44877994,40.281208181293884
pool1s8347yjgmfguf0ynj69euw7r75w7usdrfheckpcrjrk2yfvnpwq,,0.05,0.0,70038652426558.0,21505951901.0,1398297595.0500002,1236797595.0500002,11.549758833292215
pool1sdare7xfd6tmak8ghek7kwgpgj6xzu0reppmw4t46rmcs0h6vr2,UTA,0.05,0.0,70058047341554.0,19443737330.0,1295186866.5,1133686866.5,12.46924317850933
pool1sf784g6eje8vzq9f5wu583eurhfq2ee9hzyhl46yezkuqqtmw07,NOVA,0.01,1000000000.0,1364245272104.0,1171090120.0,348914003.3221947,180737368.23570505,48.2000245003614
pool1sjnh0ymk9fhhnusm7uksux5yhpfyhjfmseq5nuupsj6ezskc0pj,UPBIT,1.0,200000000000.0,35977015061616.0,12382832225.0,12382832225.0,12382832225.0,0.0
pool1sjwdmeme5zs042jzwmdvxshhv27kepxke0mr02f2yzacsyd4wtu,CCV,0.03,500000000.0,43969663333969.0,13969197226.0,749026251.3551002,584128126.5116,22.014999413595298
pool1slwxj0t3575lx0rfw2x3z7dqf26jpls566pdwydvlk0jgw96lre,MORH,0.99,200000000000.0,18294810623080.0,294828114.0,294828114.0,293593479.1465423,0.41876428835334517
pool1smfwu5w54mnxea6dg7gwmkk6df8jauuf4h2x0cqew3dk2lgln2t,OHANA,0.0,1000000000.0,486843783119.0,589206237.0,340511881.31725425,170861069.30299968,49.822288537471394
pool1smy2r8jdvgna5ykhe8rrch7h4qalyfafyzyh0rmanmq0jxptww7,ZZZ3,0.05,50000000000.0,23252865112133.0,9134428258.0,797686310.5691922,636533579.6029677,20.202519315046697
pool1spus7k8cy5qcs82xhw60dwwk2d4vrfs0m5vr2zst04gtq700gjn,ZZZ4,0.05,50000000000.0,10262332480312.0,3241247014.0,498490997.0072,337777855.16205823,32.239928666719834
pool1sr953s548fudyhmfm082xp0mensv2gxzt4qpe466ykw0z3jjzvv,AIR,0.0,500000000.0,2698085785981.0,883807779.0,340100776.5916535,170132280.4083378,49.97592122154741
pool1supp67ypelmgzuzqqvarc6czgmg3ggwpnrnfr90xpfcqqf8h05t,1PCT,0.01,50000000000.0,4149704915406.0,1178633319.0,358390020.23203117,192117875.26547194,46.39418945285091
pool1swuyjknhewtqcmh583jjpvlcl0p9h9hrt5l2f3v2hl6gchqrn40,ETO4,1.0,0.0,60000074616946.0,13846297801.0,13846297801.0,13846297801.0,0.0
pool1szy2tdjj8a4av365wk3q2fqg9srllmt0383e6v9p664ng076x9e,XRAY5,0.01,100000000.0,1152528928645.0,294602194.0,294602194.0,171256725.0268375,41.86848281692108
pool1t6ek99u2dzj8sr606uqm3uz0tt4ejr4cpvwtqfwen6p2z57rrst,BD0,0.08,200000000.0,38361278418716.0,6186648434.0,807759918.1887321,651360733.5942996,19.36208780266442
pool1t847w2hfv33qrra7q33nzq8epvcxv6ydshcq7w7j23c87xv2c2k,CAPO,0.0,1000000.0,3050461508754.0,294602081.0,294602081.0,170000040.84696057,42.29503054767608
pool1t8gjk7jzvujfv9s8q992e6s7tp8na0q3j62g7s4ppzfmccus4jk,DEAD,0.03,340000000000.0,2806910095982.0,589888392.0,376857475.17916536,231931752.26066387,38.45637474740311
pool1tcmk6at0dmkytxgq5j4u7fgsx9kytvfu7gz22lrs8hp9ztu7arw,RATS,0.1,1000000000000.0,3443699351419.0,1768964889.0,856351970.5958881,747780936.1898084,12.678318977946786
pool1tdsrw0n33gmy0mzh7cgtn9p0jy5xwjxaa2s26gn2ewf8kg4nrzx,CAFE,0.01,100000000000.0,64995248243313.0,21181681665.0,580162621.7757968,412121563.7824031,28.96447507752972
pool1tj3u8pz6732uy2ut3s90e0j880jyu9j0ve9vtu9zj5xzglhdlqy,RPSP,0.0,1000000.0,5269178399307.0,2062214562.0,340000326.84688795,170000359.10998234,49.9999424451911
pool1tn7rcvc5lln8frln5n9rfd9cg8kcrj4vlm3ycdquyx5s2mlhmtk,,0.05,0.0,70024297207050.0,16497716526.0,1147885826.3000002,986385826.3000001,14.069343509586297
pool1twd9vvegn3fqq0f4n08p3aml2ud8q87njs49900rycj4sr5hhcy,AOAUS,0.01,60000000000.0,2514534628327.0,589337656.0,348383395.57169044,184099248.0026902,47.15613592875548
pool1ty7lh3nvtwxlcpqg2x30fkr3j9ys6nprztr9m4zp3aajxyjk2vz,BEAVR,0.01,145000000000.0,9556680576304.0,2358121819.0,390495236.20120895,224748790.2103812,42.44519026742344
pool1u0mc9ywfxl529atxyajuz3pgqnwgnk6w7lejjmjg22ucvn7z9vh,NERD,0.04,25000000000.0,8550543241577.0,3830195557.0,489404240.0047469,326681402.66970617,33.24916787264909
pool1u2fuz3fn5dfphf0cu0sewm4rnera445avenggle9sl4hy7rjzgv,,0.05,0.0,64072514890110.0,17086920684.0,1177346034.2,1015846034.2,13.71729256384155
pool1u2lghnv4ae3zy73ysjlgvxwj7tuqpmyfavk74j48g0gnqnyc692,ADEN,0.0,100000000.0,1448865922468.0,883806544.0,340037533.25518715,170049266.570007,49.991030418871276
pool1u4sxd6x0qsy7evljt24vtnyhpxd098n609sfcmly6c096mr3jgq,SCAR,0.0199,5000000000.0,9069551331735.0,883823031.0,351115919.1769314,184590774.32715085,47.42739811972654
pool1u6kpt8hgqcm596kukj97ghefmxn8ks2cgwg8qqe0gtgscnufk5p,ATLAS,0.008,500000000000.0,36726109104534.0,13250674602.0,617648942.4985845,451304856.82373124,26.93181744988327
pool1u7mqtde27swkarngjsn5mmw3sy20zavlafgqkmg8qv2n2nwga0l,CFLOW,0.019,100000000000.0,16253386514520.0,3831300615.0,427407033.4454854,261663096.5360974,38.77894464517
pool1u99x2rr6trfznwakv0959llmxmtgc2nvanc067uugl3ejuvvnc8,WAV7,0.01,5000000.0,8894756909538.0,3829825028.0,374900192.39422125,206600287.00051668,44.89192291924221
pool1ua0lx5ap5tj9f5l7tyjflp766ca5yu93djh5hqvm4e0kjgw5k7v,1PCT6,0.01,50000000000.0,2118607181283.0,294657756.0,294657756.0,174159132.08002347,40.894434803194706
pool1ua5exfeju4jc95yy595cykjh4x46998g8hrrvw2v5h9k7987a44,UPBIT,1.0,200000000000.0,31824484089711.0,9139703807.0,9139703807.0,9139703807.0,0.0
pool1udkx9rmgzf08z7zz4p7ykpdqsdv5nf0w8uf38wrsdn5dzk9nq4g,JOY2,0.0,100000000.0,6184702246889.0,1767613101.0,340023082.9722113,170025831.68982473,49.99579728423313
pool1ue4ngerz28nkpstsr5p53qvl5ulq3jtmllj4my0d0n28yyrn4l4,STP,0.01,50000000000.0,11288544365133.0,1473294221.0,356302410.5599469,188747856.53843743,47.025938937148695
pool1ufp38a9zwlvvrzcyxaxdrvav50nd7az5lyuzh4t0h3qp2gqamsx,CAFE2,0.01,100000000000.0,15066761382437.0,6188845957.0,436919794.2839067,269736822.65999943,38.26399577476529
pool1uhy50u9y76nd6z2xmzt3mta0yc7g3gdssef8lheyyg7zzymgzm8,NUFIA,0.03,1000000000.0,12741425607298.0,3535234392.0,436100283.7677239,271213225.804595,37.80943606332327
pool1ujcu3myfg9wwvdyh2ks653954lamtufy3lefjs73jrr327q53j4,PUDIM,0.04,50000000000.0,13878042745164.0,4125224512.0,504500940.19739693,341888919.363468,32.23225327792322
pool1uk2f28awascuhrhuwrp7x6y87x8ch33vwx8jtmrysp7l5ngq78j,POWER,0.0097,135000000000.0,14028501010174.0,5010174920.0,429807092.64537835,263076179.1381203,38.792033998569444
pool1ukeqarukv9gxwy9pt8jkr4qvad2yf87758g3xzemmvmtk8lrynp,CRDN1,0.02,100000000000.0,33906911046020.0,9720905876.0,554731432.9912987,388622778.2505995,29.94397736666649
pool1ulx9ennungrtcucslrpz93cze5fddlg96h0wwj83p6fpsrvgz2v,GENKI,0.02,253467828509.0,727029999121.0,589582234.0,430264392.1919758,321746920.1215714,25.22111381738183
pool1up53z2kadt6l5xs359ckx477rpyvyg3favh25qrhqt2ujclpq3h,,0.01,10000000000.0,52608740015990.0,15909127735.0,498621101.6440176,330353092.5261312,33.74666827438414
pool1urgvu6zk422j4xwtxa45lzpd6dm25msfthpkezr042secrtuwzc,CCV1,0.03,500000000.0,31523312763338.0,11773560745.0,683182732.6993644,518285348.2239643,24.13664406064014
pool1utqhj9g53a5cwg7tyd8neky7jvjlgzuf470adc0e69cp5uuquzx,ZW3RK,0.01,75000000000.0,1833722529276.0,884052383.0,367469968.7393666,206053507.44191155,43.926436179589416
pool1uyvyxt9k9g038h567x8halej4x87j7m4r4zyz9lhv4dcv83husk,BLOOM,0.04,1000000000000.0,13071411902165.0,2661032540.0,603304236.6736739,452589498.49707097,24.98154811701152
pool1uzla0r73fvpnvxr07m98nfzlxcv3q26mkjz00cqjfh7uqsyjkju,1PCT1,0.01,50000000000.0,9856302468277.0,3830564462.0,392435843.33550316,224989611.77727777,42.668434701330646
pool1v5g4rmkk0394q6swgfusgzjjzrv9ajy8qntgpuumegka5xhpgam,COFFR,0.01,250000000000.0,428416780953.0,294721656.0,294721656.0,243299972.73666918,17.447541507886623
pool1v5u6wzakuc25q3zpx04t8gjz3rgu60wuxkv2mh5nga23xjkc86s,MOKSH,0.0,200000000000.0,39311590038023.0,9434542066.0,386269011.54190695,217133896.4261641,43.78687134144933
pool1v62c7d92xv6gyh4x9rhfpkwzlpw2ypxk92xvzavakg3xypatklv,KILN2,0.03,100000000.0,76234522235364.0,16203120694.0,815913804.8870368,651014021.1932392,20.210441679759047
pool1v6p29tne9m7773lw2da65qn3e58r64np0k5fj8sxns82g85j03g,,1.0,76800000000000.0,76830164711537.0,25171358483.0,25171358483.0,25171358483.0,0.0
pool1vafsg5t78rnx3qr3fv7ys9h50pnvxqhd4l8tj629l5zk7tc39ch,SKY2,0.0216,10000000.0,3040140258580.0,1473010128.0,364476665.1002153,198149212.20655203,45.63459579721803
pool1vcwsfldh4gkzga4mc6p86y0vytkqfm9e2dy44hs00v34yeqnfaf,FVG,0.05,0.0,70076988919915.0,18559931087.0,1250996554.35,1089496554.35,12.90970781961211
pool1vdh6kxcqt9mxavyv80ggnec6jjwms44ms30rhle3lt266aj8jgh,NEDS4,0.02,250000000000.0,26653132918811.0,7064434695.0,536300808.26919866,371263476.3475394,30.773276746362463
pool1vev8z03vh7jwx3mfrgzrt9fltt97nupaxv8ffj4r5r8mgwts5ze,ADAOZ,0.01,60000000000.0,71058913335587.0,23509502663.0,591063018.5338806,422905125.97017515,28.450078467236466
pool1vevcjr87ce94hny28ra8yj5jjgalcqdhqs5xd44ru6k0qr3dsq9,,1.0,76800000000000.0,76830165024807.0,31655218622.0,31655218622.0,31655218622.0,0.0
pool1vh4y864hcq2r66ak37w4dsnkhnsfxaaacs0p5s4vj5676m6txwm,HOPE,0.01,50000000000.0,9662452373334.0,4391629427.0,401272480.0588153,233843376.97761652,41.72454165226042
pool1vnsfv2qpt5gxte9prupjey8kw7ap7t6c8lc02ks4s3gtqplhgd3,1PCT4,0.01,50000000000.0,9944836562884.0,3535905538.0,387866538.94000363,220412706.6921622,43.17305450103385
pool1vqm5n5d503uumuc89s5y4wuczrwe3tlgylt2u2uj7y276avr5pl,BIO,0.03,1000000000.0,1619575744670.0,294603219.0,294603219.0,173812724.21420112,41.00107771931673
pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak,KIWI,0.02,400369000000.0,33194605707684.0,9110773527.0,619086378.398087,454495785.4682411,26.58604657975697
pool1vs689gkmqtrljtmcwd2690nzqm2yyq23wk2zzx5g0v0gs5ug64a,VAMP,0.008,750000000000.0,15752963751546.0,4135941590.0,549646847.2352026,389035812.5775234,29.220768838313948
pool1vtpn0drn5t39frknedmqq2jkhsfstwketsnvdm7cjzz674s30v2,BLISS,0.015,2650000000000.0,21931481739760.0,5947210780.0,1091469451.382526,944252580.4189252,13.487951566315147
pool1vx9tzlkgafernd9vpjpxkenutx2gncj4yn88fpq69823qlwcqrt,CRDNS,0.02,200000000000.0,67470734521107.0,19440754604.0,777502081.053165,611395924.794996,21.36407867013937
pool1vxz0deezj5c2950e7arpzfqxzq8zd9kawsullrzjw5rsq0yhxgr,ZZZ,0.05,50000000000.0,30773436774971.0,9429088147.0,808483769.4306644,647246171.0616245,19.94320782501097
pool1w4cetqsly2cz9fq2te95tnk2r56mh6ew6dmpyfctv2ldv8xuj9g,,0.04,30000000000000.0,75486161119267.0,24631618707.0,10579570393.345785,10481229963.992971,0.9295314053079767
pool1w6l6rvhxtym5psec3mvgrjlg28d6hrv8g9jjexadzmxfgndfg2f,SIPO,0.039,50000000000.0,42740342021206.0,11491701812.0,787453454.9945769,624274574.1951661,20.72235251041404
pool1w7dk7rn0cflzzfr4fqvjpapn0rkz5ksmerx5tgwpm2gtj2gly97,,0.05,0.0,70020525092330.0,18265329009.0,1236266450.45,1074766450.45,13.063526874907438
pool1w8ham64lthvzzxzn5hknq4yrj8xt2nark409s2xmntlwvt4ag3r,1PCT7,0.01,50000000000.0,31505238648924.0,9429088105.0,445171358.8527881,277138457.2897741,37.745667644934926
pool1wdujj7tmux5nuwnpeksgncendr3mj8ecsjcddpzx9gewc3flp4r,ETO6,1.0,0.0,50000403921781.0,16497716528.0,16497716528.0,16497716528.0,0.0
pool1wf7wk3802jxtkmek6uprm77cgqx53t4qep9kwkl078w3yw0ff69,DNEWS,0.05,75000000000.0,17443515320786.0,4955940553.0,589651355.9406596,428845740.0586113,27.271304349926954
pool1whk6lawmfz4zq5fw8zghglp23452gnm9zgs59nqafhpexwcvute,WA1,0.048935,50000000000.0,20252592994810.0,6187838136.0,639894729.8036188,478612841.1604916,25.2044408449221
pool1whmm0hkxunyhxsr6dfjpx2tpvd05qhev820lx9vcmvqa5wjc6nh,1COMM,0.0085,402000000000.0,64130531267965.0,21832774448.0,656270113.2963724,488771694.43893105,25.52278634419527
pool1wpmjtfqcwvtcs9znpuulk99yk2zz6pfh0c4k9f2xlcspgqjndk2,MS4,0.025,100000000000.0,43868856106392.0,12378069202.0,667706741.494759,502334572.1808339,24.767185807307467
pool1wt0pf4u2xktp0f7apveu242w6nkm4ltk3m8g039lvuhwq4zdtf3,ECO,0.025,100000000000.0,40599270087857.0,13552084078.0,702031199.4144957,536689457.9857492,23.551907887661397
pool1wthsvhhxueqfd9eqjdj8pgyprhr4gptn5g63z9rdrtelcfumnvg,UPBIT,1.0,200000000000.0,35303817302440.0,10613855323.0,10613855323.0,10613855323.0,0.0
pool1wun8t7nt4daw2zgv0vj7cmwru97vsw0fccucjzuvs7y0qlc8xyv,BCW,0.05,1000000.0,5073891256319.0,2356816653.0,440841210.26467943,279341242.0942934,36.634498864891064
pool1wvaj307ee8jfewv9qjtgk0q3elmpe5lz4n2dec2303062f7dc4c,,0.05,0.0,67129408809597.0,21505951897.0,1398297594.85,1236797594.85,11.54975883494419
pool1wwzctexlp70mj00vv65mlhwhwresn58s9x7jl4tswvkg77eu7n7,UKADA,0.01,100000000000.0,3299158438787.0,884137929.0,361769681.179862,198570982.10622427,45.111215108294225
pool1wyfau3rlkckr3clr4mkyxn9vdlrkup0fj7uyyflfccmms24gm3a,TERA,0.01,300000000.0,14923379493298.0,5008240558.0,386775311.3086487,218478694.59056705,43.51276097449252
pool1x0qm7xsyh2za3ltprxsgael544je4hg8tc3q3v5gv232z8jt4wp,PPCX1,0.035,1000000000.0,10884965948736.0,1767617454.0,390093175.4423926,226058246.6884371,42.05019187221836
pool1x2h98z6e5xvrg5zw3v3dlu8hqdtj6lhp6r3w5ge7rvcqcx3pafq,KTN4,0.05,50000000000.0,3508958843709.0,1767949710.0,430727324.9897404,271528577.4009726,36.96044767825208
pool1x5dfpgp987e4jhxvgczr3wv50nv2pwd873tlx3uthvcasm422q6,QXT,0.02,50000000000.0,7609693647676.0,1178634374.0,362172784.54416364,196667440.96341965,45.69789632013671
pool1x89ssjp53eczthatft9w74749558nsz3pq5jn056634pgt5m58s,HOPE2,0.0,100000000.0,5684970881658.0,2062215343.0,340030294.1805482,170033284.52128235,49.99466593673603
pool1xed948ze4guhrkt9zxjmecjvgkvgf8gd8skkzgtacz6gsyk9m5c,WGM,0.05,0.0,70432652339584.0,22389758142.0,1442487907.1000001,1280987907.1000001,11.195934413390132
pool1xftlxx9slpz59thcgtwgdj3k9e0ntn3p4qnmzs3r84dkx0hccjc,SPS5,0.05,1000000000.0,22744528299043.0,5597461049.0,603092647.5952975,441599748.20419455,26.77746114714235
pool1xjqjwe0t7uw7wfdygvt99e5wjcuz6ex6rcx2p067aqxp6tsgwgm,NVET,0.3,100000000.0,19705091041875.0,7954259248.0,2624304823.1533513,2505305427.058199,4.534511198747229
pool1xlfty06hg6q23qvcaxwv3p9ke7ff9n34qpr8tpxt2zflyq20ceh,SAKE,0.009,25000000000.0,29895984870515.0,7660394152.0,411950006.322315,243620886.44445315,40.86154079244241
pool1xlphlhnjvfeh40vcqf9fdewztsj6kyxq6604kaccpv00umjfu0d,FISH,0.05,500000000000.0,11626430192207.0,3541023907.0,630829631.2661384,476275013.3537654,24.50021531204334
pool1xn4kqt45xh3udf87kmtkdfz8xh9qn6trlqsf39eusk23ufmxhgr,SKY3,0.02,5000000.0,6844185901621.0,1767611993.0,368553261.9390122,201953383.64815512,45.2037454272826
pool1xrrrr8gldqz8pjxj6j8c638a9py04xuv66kfgn2dlsx9g52te0t,JP3,0.05,50000000000.0,12697100742161.0,5598518623.0,622598109.8358871,461734081.7923186,25.837538775370074
pool1xru6f3fflzwkptgm68pncrsncg9ngllv0jk8jnz40m7wusfhazk,OASIS,1.0,0.0,20758159796429.0,6481245778.0,6481245778.0,6481245778.0,0.0
pool1xs34q2z06a46nk7hl48d27dj5gzc6hh9trugw2ehs9ajsevqffx,SNAKE,0.01,5000000000.0,55361104473749.0,14420843452.0,482067444.3564178,313782644.55894256,34.90897420425127
pool1xsj9s3mfpztls97x7jjql0msmeh5v3wa5vyqhmmmsx8jzsqxrsv,,0.03,100000000.0,74546244340369.0,20916755833.0,957329449.5825158,792429670.7874893,17.224977134771954
pool1xt7mjrtnsew3v33lu8sf93upf20sxhmcrfnpm82ra46yxk7uy45,ETO3,1.0,0.0,57000082283388.0,19738339418.0,19738339418.0,19738339418.0,0.0
pool1xtrwqwu6jn896szjwsyxxjczl6hc9sq4lh5ax68f7dt3gc0y9rx,NERD2,0.04,2500000000.0,2909886090157.0,1473024120.0,386255454.26238763,223195665.9364391,42.215530299069954
pool1xucruwwxsym3u9v0m4ex3az5d4vpz9xu877vsl9udpt0q237e9m,KLF,0.05,0.0,70027333725618.0,21211349821.0,1383567491.0500002,1222067491.0500002,11.672722945914
pool1xvaagsvl9prlr20hvg2qv434yss5c88r2ml6n43wcpepxmw85lj,DCONE,0.0,100000000.0,10303339938238.0,1473010943.0,340010996.5404402,170012646.49085453,49.99789765016215
pool1xytvsd9qnvqxpthh9p8k85e823trvn3npxeur8kr9zhkqz5uls9,ADV,0.0,250000000000.0,71255621310204.0,23000768991.0,419505197.5350432,250101641.70630342,40.38175374801851
pool1y49e700dnx8lpvznmysgzw203mjq6l7um85ka4ys6x0zcwgs77w,NAP2,0.03,20000000000.0,5153101281289.0,2061535007.0,398127153.0086327,233867155.95442677,41.25817488530963
pool1y53awxsm6cmksp8qht8qfq5f5c69t6mrgrdcresk5y0ecv2yj93,RAMEN,0.02,175369000000.0,5552180690101.0,1179183908.0,382759689.02073216,221421851.2288336,42.151209340950146
pool1y6gnk7t3n6rvpr67f68mehxgqs5x24n0esz9l5j7m4aqzn4e0qw,,0.03,0.0,58982997094048.0,16792318608.0,833569558.24,668669558.24,19.782392287473897
pool1y6z9q5hgneup3j5s40jauhd6wq6qux7gkcfwnzfaynnsu0edy2g,Pool,0.03,100000000.0,42078223135275.0,12667894376.0,709865249.9171327,544965641.8063042,23.229705656119712
pool1yh7ksvg54nger73ldnf22cgwyh0dnm4aerahdd0kdukjqeacy32,,0.05,0.0,53314343797263.0,15613910274.0,1103695513.7,942195513.7,14.632658916823138
pool1yj9xduuwzvdkcwm2mc9x893zq684x7pyah4ja8zmzplgvxz6wgk,SPIR2,0.0,250000000000.0,19646763764087.0,2937036299.0,373046616.86505353,205209823.00476837,44.99083660662139
pool1yraracv4ntq9azvjw2nkw8g4xluujalz8fpt2stz8rw6k0zueuv,,1.0,5210000000000.0,5559870553335.0,886118640.0,886118640.0,886118640.0,0.0
pool1yt868wrp9s2x5pehe96del9m3nwasme62yw02vww3kg6zwzspcz,XRAY3,0.01,100000000.0,9409466989870.0,2943390556.0,366061296.6614642,197763085.28562522,45.97541802718419
pool1yvf4nxph69ztm0tgj73ummxq45kfjhecyad26e3xc2002xgzalg,CCV4,0.03,500000000.0,27998203612105.0,7653984878.0,559546243.1350864,394649187.96687424,29.469781486568305
pool1ywwtv7clgpjs88ysgpcntc6gemlrsy4037eulquswmtlv55cuzx,NIANO,0.0,1000000000.0,334983467732.0,294603215.0,294603215.0,170371968.25217563,42.169005775386516
pool1z2afpmku5v8yapjf29s3w6m0yk6gc49ytpngscum5nmjz2d8aah,FHLN1,0.01,10000000000.0,162736774442.0,294612778.0,294612778.0,178826875.93253073,39.301045546459385
pool1z5rt6kn6yvuczj44qla73mfyln9l55lw0jkz6x4kjw00u32zec3,,0.99,0.0,6797263258812.0,1473009755.0,1461679657.45,1459979657.45,0.11630455355489903
pool1z5uqdk7dzdxaae5633fqfcu2eqzy3a3rgtuvy087fdld7yws0xt,OCTAS,0.009,50000000000.0,58331740355344.0,13545867977.0,470070559.69961464,301744966.50024647,35.8085801644187
pool1z7n2ruhmxmv77f6cqhd3wsy6774h2wuay77agxuf2y9mj8q55vw,1PCT2,0.01,50000000000.0,52178134767941.0,12374692784.0,471763918.79717803,303625193.2474325,35.64043769570945
pool1z9m2kxeat06t30yf6ar7sqpert0cjdgxzcv2dv36dcwcqcqtgk4,,0.99,0.0,12765515723990.0,3240621754.0,3211615536.46,3209915536.46,0.05293286138084334
pool1zc7vxe3ymyej76h8wu8gm79chtt7w9c3adkza4uhrjvagr9w4zp,KRSNA,0.025,5000000000.0,6247074263263.0,589215151.0,346424857.6318098,180807519.73331118,47.807579118505814
pool1zdtqtsu3l3ytatzyvrq48d4mpnll9c5evwfq6taxkmn9vvdz839,RANKT,0.008,10000000000.0,16202338906055.0,3829975082.0,370056563.318118,201520647.05626088,45.5432852617657
pool1zeamhwsgj7n5wh499krl3dn2dp94tmeeh53q6g2jlm60jag2jwm,SBP3,1.0,0.0,50000010043149.0,14435501962.0,14435501962.0,14435501962.0,0.0
pool1zfhww5y28t303z6uyq3w47pkhfmxww9dsn89vrxteplg2zjkekl,CARE4,0.0,150000000000.0,1005692529312.0,588350557.0,377041722.4591344,232397384.60912043,38.36295275403936
pool1zj4h7kc6v53q9r8x3fwzfuayf2frwme8u5k86gu0uzeeuvqxgul,,0.03,10000000000.0,8717984789122.0,3535360856.0,439416119.82800937,274705269.0453901,37.48402558538095
pool1zkdaju2rjefa52uh6yh6etsxla0x6aqs6p6wm245y5szk7k3msd,A3C,0.025,15000000000.0,1610031280067.0,294619020.0,294619020.0,174247474.10776877,40.856678530880735
pool1zm5qw9r7fz25t2epjgvzynsj3gp5puxcwy7363zy3265ujndfaw,,1.0,76800000000000.0,76830929517792.0,32418818164.0,32418818164.0,32418818164.0,0.0
pool1zmfpd5r5vfwjmwm4cgy53exe58h7plnecny3t4948yw7zumzp4c,ALPS,0.025,75000000000.0,13040316714253.0,2061942117.0,392704531.38509357,227907824.9493835,41.96455433158913
pool1zn9hjcmfddhcp2aj9xxuvz7z40rasyatkgavr8ryyz72qdfwtrj,PLUSH,0.01,250000000000.0,28347488724606.0,8256790108.0,488288858.1695502,321473116.6309877,34.163331550079825
