pool_id,ticker,sigma_ada,declared_pledge_ada,active_pledge_ada,fixed_cost_ada,margin,f_ada_k1000,desirability,role,free_space_ada,rank,received_ada,sigma_after_ada
pool1qp7ge7rwk8ht63v8z6vkyw3g8em5qr5k0z0l6ta8mxjtzx4dzy8,EVE01,183.132845,100.0,114.588717,340.0,0.0,0.05438952130444107,0.0,receiver,39999816.867155,2115.0,0.0,183.132845
pool1v2dq9rex477rxqh7f8wwyprtc0qvxr3vvysvep7nj2qu68zdfaf,,178.25985,0.0,7.425441,340.0,0.02,0.05294224803364806,0.0,receiver,39999821.74015,2116.0,0.0,178.25985
pool1j3azwphh66wk6efre3ezjjw8mqljqmnxe5qr9tyfmjdq6eqe5fc,VTRA,177.935758,100.0,177.935758,345.0,0.0475,0.0528460123093076,0.0,receiver,39999822.064242,2117.0,0.0,177.935758
pool1u9vgtxyupd36czsdvh3h9zr8eakdqesug8j6k2nw7nszy97z4m0,,177.788132,100.0,144.47262,340.0,0.0,0.05280216812141627,0.0,receiver,39999822.211868,2118.0,0.0,177.788132
pool19xhza3f7nye6j5p6stsnkpvadejztnqvck0ge3l2uy9gvsvy05f,ARUBA,174.968922,0.0,0.0,340.0,0.01,0.051964859539060645,0.0,receiver,39999825.031078,2119.0,0.0,174.968922
pool1mlw3uh4m8qy0jlc8x0amx58gwt5xz277ya60xk6xv5daxjzt2gs,ASTRL,171.162648,100.0,121.484627,170.0,1.0,0.0508344323203583,0.0,receiver,39999828.837352,2120.0,0.0,171.162648
pool1y0s5vwg2rdvfnynyhhgh08hdrd74p6rfhwxzvrxvfnrvjuddyf2,ILUKA,168.05761,0.0,228.512803,170.0,0.0,0.04991223583191668,0.0,receiver,39999831.94239,2121.0,0.0,168.05761
pool1j5tw5wwfvk2zllqycg0cunu8emtd5g9tgymp0uayc6nzujunrhq,,165.62832,100.0,1.0,340.0,0.0,0.0491907644252434,0.0,receiver,39999834.37168,2122.0,0.0,165.62832
pool1qd9yemufpf2fctpd2zyx9v2lv3h4fne3v8jplse284gqxk8ketu,,164.620642,100.0,164.620642,340.0,0.03,0.04889148907018428,0.0,receiver,39999835.379358,2123.0,0.0,164.620642
pool1r2249l40de8nlj77u77yzk8kxl3av4k09ztswcuqfexzcxwx3k8,LUCK2,164.521435,25000.0,0.0,340.0,0.001,0.048862010254517634,0.0,receiver,39999835.478565,2124.0,0.0,164.521435
pool1v6xpvq7argftng40s80804eyf4m7as45292las40jw0nxte295m,,163.755733,100.0,106.0,340.0,0.03,0.048634615398169184,0.0,receiver,39999836.244267,2125.0,0.0,163.755733
pool1s4a3y5ktdg7s08d6mntkctzc739h5n46t930jggef287cwz8pph,,163.039113,100.0,163.039113,340.0,0.005,0.04842178282174848,0.0,receiver,39999836.960887,2126.0,0.0,163.039113
pool144cfav5vd6vwaej6cspzea3pjfvdcjg86uzv9phxegz87ynw2zz,,160.730261,114509.625174,0.0,340.0,0.03,0.047736051300496886,0.0,receiver,39999839.269739,2127.0,0.0,160.730261
pool173trwz74lv2ncl0dn5fqvgnhqtmqu3yvnf6dpx7k6psuwhzn2fc,,160.317709,50.0,104.725902,340.0,0.01,0.04761353818081041,0.0,receiver,39999839.682291,2128.0,0.0,160.317709
pool17dqwaa26crnkecs7lydfr8826k3evkv5ypdf7wx8fu5mzexxa2x,,156.277982,100.0,155.020293,340.0,0.01,0.046413760536230496,0.0,receiver,39999843.722018,2129.0,0.0,156.277982
pool1thfkd47x8s84f2vfpxr6v0sfvhrtlwxdv0r7mtjaqvglgpuh9p0,RATIO,154.24762,100.0,146.421921,345.0,0.05,0.04581075311873351,0.0,receiver,39999845.75238,2130.0,0.0,154.24762
pool1g6rugsgxrl7ylqnuw2qvma0kuk63wc4yv43a4tmw3qaawgu87c0,,153.60697,1.0,3.085023,340.0,0.99,0.0456204712837157,0.0,receiver,39999846.39303,2131.0,0.0,153.60697
pool1y2433yepkpw5xwps004zlz23xuja9xp2ckplak5lp72qss37333,,153.279888,50.0,99.430944,340.0,0.01,0.04552334115002541,0.0,receiver,39999846.720112,2132.0,0.0,153.279888
pool1npx8wwtj8knlavx6h7spcj7sk6n6dd5qa0npk9fcdefd542y9vx,,150.610962,100.0,150.610962,345.0,0.01,0.04473068377696106,0.0,receiver,39999849.389038,2133.0,0.0,150.610962
pool1fjxud865hvsg3us4t5ndv6jhjcssj5rg2eq783664wpn720deqr,,148.796601,10000.0,15.383405,340.0,0.019,0.04419181636661642,0.0,receiver,39999851.203399,2134.0,0.0,148.796601
pool1j045vdrzmj3hl36p50c6mhhpwtu2q7cmecnrqjuqq0khja02sr0,,148.583375,100.0,110.780331,340.0,0.005,0.04412850052066465,0.0,receiver,39999851.416625,2135.0,0.0,148.583375
pool1n8xmcjuadnkn8kk9axtjt3ahx5amj4nc8446grdjzfdrzl77xh6,,148.435878,100.0,148.435878,340.0,0.15,0.044084694645131844,0.0,receiver,39999851.564122,2136.0,0.0,148.435878
pool1g0fvxf4ewt0j3hplp09dv4ak2uv5ay3ftw8upk80d8kx2ca5syn,,148.091537,100.0,148.091303,345.0,0.01,0.04398242708045701,0.0,receiver,39999851.908463,2137.0,0.0,148.091537
pool1ye53d6kl460egekdnunjl4tx5zhs5puze8nqkfxyjuae7364w74,,147.661322,0.0,0.0,345.0,0.06,0.043854644409834144,0.0,receiver,39999852.338678,2138.0,0.0,147.661322
pool1f4pxpxcee0mhwd2knwqkwquaj35enlstssc6crsmt2tvv0pwymt,MARY,147.624426,100.0,147.624426,340.0,0.05,0.043843697436287916,0.0,receiver,39999852.375574,2139.0,0.0,147.624426
pool17edtg9kt83mpguyh87u6ju2fkgjta4jjmmyzj9n8tsf4uwalg7h,,146.685847,10.0,112.542179,340.0,0.01,0.043564936551556264,0.0,receiver,39999853.314153,2140.0,0.0,146.685847
pool1g6czdusgxwskqy8evsnxvqkg2a70rpjtv0maauldl5uusmhm94a,ALRES,146.13907,100.0,146.13907,340.0,0.05,0.043402554090606865,0.0,receiver,39999853.86093,2141.0,0.0,146.13907
pool1r650ja5y4jy7xd6srjz8ujkumy8xpk8kqgrxu92g3nwyk5jf4zq,XRAY6,145.1592,100.0,101.74195,340.0,0.01,0.043111537573265246,0.0,receiver,39999854.8408,2142.0,0.0,145.1592
pool1jwpt6qmmkvfusvwan4f9pfhn7pljsm33lcqf7ftya3mtc0fs2nz,,144.698748,100.0,144.698748,340.0,0.01,0.04297478561898255,0.0,receiver,39999855.301252,2143.0,0.0,144.698748
pool1peps5qt7kjcnsfh530hya9wa7ww5rplvw3n73efk800mk4unsyg,VSPBM,140.512654,100.0,111.058159,340.0,0.0,0.04173153651742348,0.0,receiver,39999859.487346,2144.0,0.0,140.512654
pool10pxym4rs92lj853juzku38z58d9n59ra55qd2mnm820ljx4c6h9,JVNP,139.818659,10.0,139.818659,340.0,0.05,0.04152541728501092,0.0,receiver,39999860.181341,2145.0,0.0,139.818659
pool1n6w5q9hw3gj6574uts75mkyrqcm702n240fxlk5df4sf7a7vlvk,,138.742943,100.0,138.742943,345.0,0.02,0.04120594115077161,0.0,receiver,39999861.257057,2146.0,0.0,138.742943
pool16j549cl7ftj9ejw9sx5v50zjyuh8l49stmakrfrea4rxy0e7us5,WRHP,138.439464,100.0,103.660397,345.0,0.01,0.04111580939689985,0.0,receiver,39999861.560536,2147.0,0.0,138.439464
pool167r4k4twa3lrqzpzdd44hl4ahc9rnt4x7rjtwz60gtf7j7pnk5x,EQX,137.05877,100.0,0.0,345.0,1.0,0.04070575014475979,0.0,receiver,39999862.94123,2148.0,0.0,137.05877
pool1qvqpd95v4k2ge6unntpettve72ntguk6qp9ktet572e7v4v9de8,,136.644068,134.0,136.328469,345.0,0.03,0.04058257810481323,0.0,receiver,39999863.355932,2149.0,0.0,136.644068
pool1g2zsavkscwrzz0tqqwwykkyganyedlzgqc63fneq6nvzc7rwdzp,RBA,136.613397,100.0,106.633769,345.0,0.999,0.04057347657849285,0.0,receiver,39999863.386603,2150.0,0.0,136.613397
pool1tem8k8927zvn5jg22g3mxuzhnu62jdnqvn523dduupce24vwlrl,,135.106409,100.0,135.106409,340.0,0.015,0.04012590863638255,0.0,receiver,39999864.893591,2151.0,0.0,135.106409
pool12te7g032e9dqjqe5xsr05mrk7xs9ve4w6t275cda7e9quafr3zq,,134.520635,10000.0,0.0,340.0,0.075,0.03995192873683876,0.0,receiver,39999865.479365,2152.0,0.0,134.520635
pool1s7vl4r9vr2etmr2pfhcvxu223e8asaxu96te3urd7gh3c2kl74a,,133.4,133.0,133.4,340.0,0.01,0.0396191060943399,0.0,receiver,39999866.6,2153.0,0.0,133.4
pool1nhstzc6dk7d04k83yfccyrylzewhpd422kall4u6a5ck5c0pw3q,K2P,130.601408,100.0,120.856153,340.0,0.01,0.038787945741671465,0.0,receiver,39999869.398592,2154.0,0.0,130.601408
pool1hqlvn3qndgkne52uhe5347nlysmmec73ys9vduk96rs4jzjjyxm,ETO7,129.962041,0.0,0.0,340.0,1.0,0.03859805003527793,0.0,receiver,39999870.037959,2155.0,0.0,129.962041
pool1chdvqec5lwsxuedrdhcdcxg2295tqrce9lcz3luru5fruzjf3wr,RXD,128.72494,110.0,112.045247,340.0,0.02,0.03823064220881617,0.0,receiver,39999871.27506,2156.0,0.0,128.72494
pool1rq70y0sj8fnjgnuavsjtvk2qm6hjw2r9zfacd46z6z8c7tlgcmx,,127.046347,100.0,127.046347,345.0,0.05,0.03773211030313672,0.0,receiver,39999872.953653,2157.0,0.0,127.046347
pool136mu955m4fl6stzq9rjrsww92xftwnjr85997zykeqylc9h3k8u,ODA,126.675531,100.0,3.092547,340.0,0.0,0.03762197979511571,0.0,receiver,39999873.324469,2158.0,0.0,126.675531
pool1njs6ejpvdkt3cee7u8ekqyunmufm82jjrehtg42xd28m7zhzn5v,SSCC,126.660459,0.0,126.660459,340.0,0.03,0.037617497358119124,0.0,receiver,39999873.339541,2159.0,0.0,126.660459
pool1t5zgwakxfmqxgu7l65fk45u33frlqrvgsvzn7demdy0ejgrhq9a,IOGP,126.037603,64000000.0,0.0,500.0,1.0,0.03743251236671425,0.0,receiver,39999873.962397,2160.0,0.0,126.037603
pool1hd5r62ktu43k53tskpr8xja8pyt5k6vws2fxylqm7hp5ye954ea,,126.003727,100.0,119.032971,340.0,0.02,0.03742245734783579,0.0,receiver,39999873.996273,2161.0,0.0,126.003727
pool1uwk437q9npu9yhsj5r3qdnkq6r47wvyfzjp0c52932esg5rgnkx,,123.055182,100.0,107.413297,340.0,0.03,0.03654675414524253,0.0,receiver,39999876.944818,2162.0,0.0,123.055182
pool1llwt52flj60vwd2tv3z4qzynu9p2njvsm95cf603zemlua4f955,,123.042202,100.0,107.414793,340.0,0.03,0.03654289914978895,0.0,receiver,39999876.957798,2163.0,0.0,123.042202
pool1q0c5nnpfpyl8ks0fdm0h2p833yxj0gll237z362yluvs2nt65pp,CDT,122.180874,100.0,110.599318,170.0,0.05,0.0362870890169664,0.0,receiver,39999877.819126,2164.0,0.0,122.180874
pool1lzg07gaddygem6f5ch60yv0l0g2529af87hqgw6gkqdmsfs39z9,COSMV,122.084935,100.0,122.084935,170.0,1.0,0.03625859561104803,0.0,receiver,39999877.915065,2165.0,0.0,122.084935
pool1ymmhkw7r5xj372w7gwel66fwtvqw4uv08j0fs2wycee96qv32j5,NBLRN,122.078687,100.0,122.078687,170.0,1.0,0.036256739986117836,0.0,receiver,39999877.921313,2166.0,0.0,122.078687
pool1p39fgnpatsmyln2nyhr64elqfzxxk8q25xtkny97qgnlkllaxry,,120.549939,100.0,120.549939,340.0,0.005,0.03580270943221479,0.0,receiver,39999879.450061,2167.0,0.0,120.549939
pool1v7v9248nczqdplztgn7fwf4x4sd59utl0rx4uj7wewslxruwplu,,119.116223,1000.0,117.425837,340.0,0.01,0.03537689851593165,0.0,receiver,39999880.883777,2168.0,0.0,119.116223
pool14pwff25hl70dusazjckjqvzft35ew67t33x49hwjm5j7y675ere,,117.618178,100.0,117.618178,345.0,0.0,0.03493199099415872,0.0,receiver,39999882.381822,2169.0,0.0,117.618178
pool16zjsdvuxa39w9k48c9ds7sne4c9lhclmmcly53cdat4nu7l36f6,BMP,116.948336,100.0,100.0,340.0,0.04,0.034733051251122235,0.0,receiver,39999883.051664,2170.0,0.0,116.948336
pool13p8rkc9nv8umw98qdvjqv0tmwgjmzlmyedrd3m50pjpp58ek53a,,116.330953,40.0,116.330953,340.0,0.02,0.03454969483434113,0.0,receiver,39999883.669047,2171.0,0.0,116.330953
pool1r9dfv5360alp5dh020k050d4n4yh9h4gms9lf0srm43z5zk4d3s,,115.453029,0.0,107.453029,340.0,0.2,0.03428894895599857,0.0,receiver,39999884.546971,2172.0,0.0,115.453029
pool1ju00mkurj9t920staddyd3ln9r98kktx38jrer0zp82eg8x36jf,,114.848902,5.0,114.848902,340.0,0.02,0.034109527642466664,0.0,receiver,39999885.151098,2173.0,0.0,114.848902
pool16vxqq0ttyvfkt84f6ksncskgdk0r9w8ulaum0af8cmmfgsf5hua,,113.068208,100.0,101.619014,345.0,0.02,0.03358067253006768,0.0,receiver,39999886.931792,2174.0,0.0,113.068208
pool15mkly3gw008dmxfrh9eycl5aguyfm0rhdlup2hzukjkrsfdxqew,,112.597005,500.0,120.236159,340.0,0.0,0.03344072468686021,0.0,receiver,39999887.402995,2175.0,0.0,112.597005
pool1gd3nuzly536f20e4kpm4ctkgv0ywes37qms6g7cy2f0xxf56nh7,TKS,111.625658,100.0,111.625658,340.0,0.05,0.03315224235352267,0.0,receiver,39999888.374342,2176.0,0.0,111.625658
pool1es7867e973f59y07uwn04sylwd7myrv49q76e3jqp4a5ktvzpeg,A1STK,110.966399,1000.0,0.0,340.0,0.02,0.03295644318826252,0.0,receiver,39999889.033601,2177.0,0.0,110.966399
pool1nq0jx33p0sfa2fux33yklkzssck4kfgaqlgnlc0a7a9ggqzhgnt,,110.622006,100.0,100.622006,345.0,0.15,0.03285416270044322,0.0,receiver,39999889.377994,2178.0,0.0,110.622006
pool126ugnr0nxjxz72jrlzrqetqx0exn43t5w67u9vuq23xex4ym7dv,,109.61171,100.0,109.61171,345.0,0.15,0.032554109812402796,0.0,receiver,39999890.38829,2179.0,0.0,109.61171
pool16jczz0dlv557vgywgftd4m3vwnwjnl38wpn7wu5gqryz7aedahd,,109.063264,71000.0,1.072967,340.0,0.02,0.03239122199452626,0.0,receiver,39999890.936736,2180.0,0.0,109.063264
pool1g0t2a93g5e2j7wj0clmk73fhd8cjcj4xn383yt7xvdyhq37m0kk,,107.845589,0.0,0.0,345.0,0.06,0.032029578854536604,0.0,receiver,39999892.154411,2181.0,0.0,107.845589
pool1gavc60d7mz7vvhsh7grcrc8pmcy0zugrnxh3dklwx0sjsdva6sj,CHILD,107.825567,10.0,10.0,340.0,0.05,0.032023634673211496,0.0,receiver,39999892.174433,2182.0,0.0,107.825567
pool1rsrmpq6jnxnwh6z8wlzphnan4huyz6pymcgna2p5m93mz780xkw,,107.431117,10000.0,2.38378,340.0,0.01,0.031906482826946,0.0,receiver,39999892.568883,2183.0,0.0,107.431117
pool1gqp9e65nqy0q08dvqst6mk9fyc96sdels5drncsdz5d82dpw5gg,,107.26174,100.0,107.25608,340.0,0.0095,0.03185618040823969,0.0,receiver,39999892.73826,2184.0,0.0,107.26174
pool1van29pcguetr6gwnyfwd2g4f68rt3vkgtvu9wjdj0xwpylngsdk,,107.224476,100.0,107.224476,340.0,0.04,0.031845113185544616,0.0,receiver,39999892.775524,2185.0,0.0,107.224476
pool14z5zuqy98d956cktyjuztaj7u4a4wje88c8ewznqdh6uxwlpnj4,LINUX,107.145887,200000.0,304.696717,340.0,0.03,0.031821771000885665,0.0,receiver,39999892.854113,2186.0,0.0,107.145887
pool1ztz3370gwds2v7hjzgtns33f7kw0qp0zjx34esg3dvlcycnnte5,,106.623722,100.0,106.623722,345.0,0.015,0.0316666922349501,0.0,receiver,39999893.376278,2187.0,0.0,106.623722
pool1r9rc8f6xtl8fxmrvz3et9en0p8tp9aq0rzslfczawq6m7udqd33,ETO17,106.43319,0.0,0.0,340.0,1.0,0.031610103699696766,0.0,receiver,39999893.56681,2188.0,0.0,106.43319
pool1x96hyvvamshl5ymcpdshz4ymqjp33vvz9s8dx06xxwpzzkhgra7,,106.115657,0.0,6.821475,340.0,0.01,0.0315157980506969,0.0,receiver,39999893.884343,2189.0,0.0,106.115657
pool1xdwe294ntvnken52vsaar7edxpxeths4dvsm84pm4chyq70r0ny,,105.303081,50000.0,0.0,340.0,0.2,0.03127446720628159,0.0,receiver,39999894.696919,2190.0,0.0,105.303081
pool1t2e4v7ajh38qhjswqaavjqfsevyllhda24t2s2u6vhsavyhhqaf,GAJA,105.132223,100.0,105.132223,340.0,0.03,0.03122372444881671,0.0,receiver,39999894.867777,2191.0,0.0,105.132223
pool1mzf0vc58p7ktgs5gqzqrcwtrs4xnlpd5v9thzl7gahqj7f7aqye,MPN,104.616489,100.0,1.132205,345.0,0.03,0.031070554015438137,0.0,receiver,39999895.383511,2192.0,0.0,104.616489
pool1yw05sn4p9972p6lsdw9g4twvwxdf72rqtfuvwn0wp736vh4azfn,TLB,104.596453,60000.0,94.57784,350.0,0.025,0.0310646023665896,0.0,receiver,39999895.403547,2193.0,0.0,104.596453
pool1zlsrcv64qzzahdky99r3e2m0wd68uav3d7f5nxegalhj66r8nnj,,104.493534,100.0,104.493534,340.0,0.0,0.031034036991863842,0.0,receiver,39999895.506466,2194.0,0.0,104.493534
pool1fsck5keruz5n4qyes46s9rvrnxcrn8hukemgxazzlxpp6g66fzh,,104.134531,0.0,0.0,345.0,0.06,0.030927413935721435,0.0,receiver,39999895.865469,2195.0,0.0,104.134531
pool1clkt34hufs3k4gfnd2rl8gy9zlzzdgr9838y0k2hwfuhy0mh2t9,,103.923029,100.0,103.923029,340.0,0.9,0.03086459984384831,0.0,receiver,39999896.076971,2196.0,0.0,103.923029
pool17qyahrvutlsyq7c6ceynac8ay4qkmxkd2sh43w4va5yr255x437,,103.60797,100.0,103.60797,345.0,0.03,0.03077102888756111,0.0,receiver,39999896.39203,2197.0,0.0,103.60797
pool1lz95nzjjmr6449lk0avhplw9678m6kxghvxzg2yfcmy3vl0k6jl,,103.230899,100.0,103.230899,340.0,0.035,0.03065904067564471,0.0,receiver,39999896.769101,2198.0,0.0,103.230899
pool1sk4s9cmjc9s5uw5zju76tnu3hjc7qj4geaeq7psy9yjay4a9nwd,,103.164846,25000.0,2.170794,340.0,0.01,0.030639422535678734,0.0,receiver,39999896.835154,2199.0,0.0,103.164846
pool1eww2f6gu0g65v5l6xvqhuqq32qg3jeyadzz3jxlfn0e3739337k,,103.072351,4000.0,103.072351,340.0,0.15,0.030611952001893903,0.0,receiver,39999896.927649,2200.0,0.0,103.072351
pool1rven0s3l30qawndj2m8v0fwgc8rsthumda72l4wkgwdhx7qgdjw,NIFTY,103.070019,100.0,103.070019,345.0,0.0099,0.030611260115662346,0.0,receiver,39999896.929981,2201.0,0.0,103.070019
pool13ds97sp5wtfpu7x720pj843ax2chfrcj25d88a39l8czjmg4gkf,,103.0,2.0,3.0,340.0,0.069,0.030590464595537284,0.0,receiver,39999897.0,2202.0,0.0,103.0
pool15l7f5vd5sqchjqys6x5ygmdgs88q4y6ndwc7xy9a05y2jfced93,,103.0,2.0,3.0,340.0,1.0,0.030590464595537284,0.0,receiver,39999897.0,2203.0,0.0,103.0
pool1qxpzlkxfem0q230hjp9f622c6yaej8qycwy34nwyt98axedf78f,,103.0,2.0,3.0,340.0,0.069,0.030590464595537284,0.0,receiver,39999897.0,2204.0,0.0,103.0
pool1xkrqy49edygfumvw9jxna55c373cmckzqq92m57ng82ycpykcmz,,102.61655,7000.0,102.61655,345.0,0.05,0.030476581476247565,0.0,receiver,39999897.38345,2205.0,0.0,102.61655
pool1z5h4jhmhqrd2ndrhn3w7kr8nvcqwunds53hrs6vpzr882x4n3la,SDA,102.2287,100.0,102.2287,345.0,0.035,0.030361392556339843,0.0,receiver,39999897.7713,2206.0,0.0,102.2287
pool15jzfzmh3s4vnhm2qm3p5e0632kv8nuw2luxarqrzpa8a6cgnthk,,101.25021,50.0,99.805767,340.0,0.0,0.03007079149462787,0.0,receiver,39999898.74979,2207.0,0.0,101.25021
pool18v6rlcg506atlkkhy8sdgtnm5efzjjjshk9axyvp8fa35txspr8,,101.227512,100.0,101.227512,340.0,0.075,0.030064044699007517,0.0,receiver,39999898.772488,2208.0,0.0,101.227512
pool1856hr68ypjteu686stdagfpv2sxjzguwzjxu946v8wdqzn0f67s,,101.080977,0.0,0.0,340.0,0.01,0.03002052428416985,0.0,receiver,39999898.919023,2209.0,0.0,101.080977
pool13zagy9a4nnhgme5wcnl0w3xzt523yn76jxh52360rryexc9f9dc,,101.0,100.0,101.0,170.0,0.0,0.029996474766370095,0.0,receiver,39999899.0,2210.0,0.0,101.0
pool1rsm2ara9zm9tq0gupcq4c7e3v7c8lwxlgjgh2zalgjf3669rlwq,,100.838685,100.0,100.838685,345.0,0.01,0.029948565013550883,0.0,receiver,39999899.161315,2211.0,0.0,100.838685
pool10dzswwk8ycrxfv04nv44fjpqdx4j5euj406df0xsq7xyy0r0ta5,ADAFS,100.79721,10000.0,2.641293,345.0,0.04,0.029936246961559408,0.0,receiver,39999899.20279,2212.0,0.0,100.79721
pool16m8xz3av9e3lwnxgu0jfnuwckgayev63zpzcu56hsxx7vy4eqzn,EZP,100.609921,550000.0,967272.282908,340.0,0.01,0.02988062310295056,0.0,receiver,39999899.390079,2213.0,0.0,100.609921
pool1km88m74x0l6gax9whuw9v86ftejwztxyg4arfh5cartjv8eqsze,,100.380823,100.0,100.380823,345.0,0.15,0.029812582276388735,0.0,receiver,39999899.619177,2214.0,0.0,100.380823
pool1p0jc0n0sqhj7fhm8sng8086akyyrsl085cvd6ewskhhly9tn3d0,,100.25752,100.0,100.25752,340.0,0.0,0.029775961898544964,0.0,receiver,39999899.74248,2215.0,0.0,100.25752
pool18y056s0echkc44dwnnd0hwanmrlnecxvkluwn339ukhnwnaz5v6,,100.0,100.0,100.0,340.0,0.15,0.02969947973913013,0.0,receiver,39999900.0,2216.0,0.0,100.0
pool1t9ve93m48au8m4w8x0m2exh55s0tf2jjk5rwj5hsuqegvvgfq4z,,100.0,100.0,100.0,340.0,0.05,0.02969947973913013,0.0,receiver,39999900.0,2217.0,0.0,100.0
pool15jlf23neurgga440wxfux2g4pk0pwjm0t9mvvzvs0npvy59mdpn,,99.578092,2500.0,1.822883,345.0,0.02,0.029574175258151862,0.0,receiver,39999900.421908,2218.0,0.0,99.578092
pool1cejaj3e490r9ejf854k3pw0kagglczuaqp69g6g5jzyfxjxgn4h,Croco,99.442997,50.0,99.442997,340.0,0.0,0.029534058428158004,0.0,receiver,39999900.557003,2219.0,0.0,99.442997
pool17d6yemu3wsv9t3lf507z6vuu00slpyw3qstavfdtztjjy42qcp7,,99.280884,100.0,2.624602,345.0,1.0,0.02948590602840844,0.0,receiver,39999900.719116,2220.0,0.0,99.280884
pool16jhjt6nly4s5thsjc0yek6h9prwtkqhq6dff2mkjypweut69zh3,IRN,98.903851,0.0,1.577976,340.0,0.0,0.029373929188905808,0.0,receiver,39999901.096149,2221.0,0.0,98.903851
pool17wdqcn6xjym38wlry6t2ull00fg7ghqejd0xuy4p20djyua800c,,98.62403,50.0,98.62403,340.0,0.05,0.02929082939580397,0.0,receiver,39999901.37597,2222.0,0.0,98.62403
pool1uda4kkzqn52fuyrwuchjxykdly8vj46yv3rc2h4zp9raunz4sgl,,97.624734,100.0,97.624734,345.0,0.2,0.028994038094706964,0.0,receiver,39999902.375266,2223.0,0.0,97.624734
pool1wamhqzxcn7psr3rrqvg35wwjwmj8qktnvgyncj2vzyaqx9hkmsz,,97.624556,77.0,97.624556,340.0,0.03,0.02899398887981772,0.0,receiver,39999902.375444,2224.0,0.0,97.624556
pool1hg9yyezrm6dslw9q767n5tlu0qk2ccvd4k9946vv7ymgvsvnttf,,97.623898,0.0,97.623898,340.0,0.02,0.028993789807001177,0.0,receiver,39999902.376102,2225.0,0.0,97.623898
pool1svzk9ckds6r83nvg2k7w9hszza2haqd9zu7fuyg37e8gg3dylrf,,97.620466,100.0,97.620466,345.0,0.15,0.028992770520911693,0.0,receiver,39999902.379534,2226.0,0.0,97.620466
pool1xt0z35f0ms6xt5r8swhtd2xcymqxvk42m8fk5q8fnw8hjhr6yax,,97.510309,50.0,95.940954,340.0,0.01,0.028960059925065382,0.0,receiver,39999902.489691,2227.0,0.0,97.510309
pool10fsg5ykzcjuzq5fzm9vj6d3yd0jjqgg6qnza6u8wtq0677vam2t,,97.023027,0.0,97.023027,340.0,0.02,0.028815334246098223,0.0,receiver,39999902.976973,2228.0,0.0,97.023027
pool1w9ksllt0ktnztjdzzlzaqfh7tzspu09xf5l08flz0cadyq0dv3j,,96.794849,4000.0,0.433758,340.0,0.01,0.02874756656727298,0.0,receiver,39999903.205151,2229.0,0.0,96.794849
pool1k0d5szkmzsw6035ytsm8dv75d4ewu5gkm7c7dhsjug9uvkaunz3,,96.634341,100.0,96.634341,345.0,0.15,0.02869989652633313,0.0,receiver,39999903.365659,2230.0,0.0,96.634341
pool17f450fgggph94ectjspqersd3u88cggvf3nu45k3xj2fwdqxjpp,,94.912118,10000.0,94.912118,342.0,0.03,0.0281884052553837,0.0,receiver,39999905.087882,2231.0,0.0,94.912118
pool1fagx52jnyh3dz0d722c2fedjvstc3mmwt4a2mlkgvszvqgkvt2g,STCRP,93.64729,5000.0,0.0,340.0,0.01,0.027812757919787604,0.0,receiver,39999906.35271,2232.0,0.0,93.64729
pool18nx24xhkcewezxvrjgdpt9pgt69pefr85m8qa8fdjd4m6p7egw9,,93.505493,50.0,93.505493,340.0,0.01,0.027770649948306914,0.0,receiver,39999906.494507,2233.0,0.0,93.505493
pool1g04psph8yjpqrgvtltqxrgh6vtl3uklvl46ng6ttrdhwjuvelna,,92.633094,90.0,92.633094,345.0,0.0,0.02751154752894076,0.0,receiver,39999907.366906,2234.0,0.0,92.633094
pool1g43yqk4yuflm07faedr9qsgwdvjuw4welxae2vcv7ymyj27q8mg,,92.090039,100000.0,92.090039,340.0,0.1,0.027350262474553737,0.0,receiver,39999907.909961,2235.0,0.0,92.090039
pool1pk6q8vjxu0404jzq0dpt7fceyz9yu57lmx5csne8tmce5nx523m,,90.420676,30000.0,9.597366,340.0,0.02,0.026854470348594717,0.0,receiver,39999909.579324,2236.0,0.0,90.420676
pool106jtt06k5wjpqc5r5fkz06pgwhwaljzs624mnfua8fkhq0fl9am,,90.188364,0.0,0.0,345.0,0.06,0.026785474893179454,0.0,receiver,39999909.811636,2237.0,0.0,90.188364
pool1tll7ysfwe8cmsh7g336fh2qxf4jsxap5ssmhzrs9jpksg2g86zt,COMP,87.639078,0.0,87.639078,170.0,0.01,0.026028350214118482,0.0,receiver,39999912.360922,2238.0,0.0,87.639078
pool1vdly044nj2r3vnghwq4s0z0uragd307wnsnsj4usdh3fu8jx6nt,,84.779426,100.0,0.0,345.0,0.15,0.025179048447806683,0.0,receiver,39999915.220574,2239.0,0.0,84.779426
pool1n96ql32ct37n8w0l9ddhnc2t8tv0uyd6kuhzua8uxy63xs35wgl,,80.466289,1.0,1.42651,340.0,0.02,0.023898069380989394,0.0,receiver,39999919.533711,2240.0,0.0,80.466289
pool1qwn9l4vzm4rsrd5kexuafqlsgg4ap877vsunqpm4yq89crm4aqr,,79.065199,496030.845332,0.0,340.0,0.03,0.023481952757690345,0.0,receiver,39999920.934801,2241.0,0.0,79.065199
pool1h8625k6vszveym92qandxwjv3wmnekc548yzcepr5w88ys824pg,,77.848386,1.0,77.848386,568.8,1.0,0.02312056580389865,0.0,receiver,39999922.151614,2242.0,0.0,77.848386
