pool_id,pool_ticker,sigma_ada,declared_pledge_ada,active_pledge_ada,declared_fixed_cost_ada,margin,pledge_met,ratio_k500,category_k500,ratio_k1000,category_k1000
pool1vyk3x4j2lfrj4y8t282xmwep936rh8gv2vqrkxghm2h67l2upjq,OMWCP,548.340078,500.0,501.824203,340.0,0.05,True,0.00021974326886280808,losing_lt_025,0.0002197433063515894,losing_lt_025
pool1vz59e00250xfjck8qd04kns89j56430wjzpdf37zfjnnyxttm37,,639.847642,500.0,500.379251,340.0,0.0,True,0.0002564143194043652,losing_lt_025,0.0002564144278450527,losing_lt_025
pool1vz9txqmdhxwegpy7uzrsap84z309veehqv3uh4s60qwxk0u7h06,BOOM,34805.648941,1.0,316.703083,340.0,0.01,True,0.013948106485389931,losing_lt_025,0.013948106539361611,losing_lt_025
pool1vzquqa6clffwsegafvyds0zkaqpjcw0hurq3a0xc8ape6h0xhkh,,2010.436661,2000.0,2010.436661,340.0,0.05,True,0.0008056676575973803,losing_lt_025,0.0008056676904482563,losing_lt_025
pool1w0jjajfvur53nxrlc4nnm73087lm39qfumeq8r449jwvz3wdx05,,49119.835373,15000.0,19450.060206,170.0,0.01,True,0.019685204660235118,losing_lt_025,0.019685998969453354,losing_lt_025
pool1w0s8vf9qse980vulgszvusw3800d6dlc7wkusr0aqvzlz75qgqg,LIBE,115946.884176,100.0,48377.244241,300.0,0.05,True,0.04646487439103492,losing_lt_025,0.04646489235551722,losing_lt_025
pool1w2alpqttaulpukcrz0j902kk8wmq68q9qm50c6npaypk7yypy5a,KIBA,546133.327567,2000.0,43395.128159,340.0,0.0,True,0.21886058008423523,losing_lt_025,0.21886226779384038,losing_lt_025
pool1w2duw0lk7lxjpfqjguxvtp0znhaqf8l2yvzcfd72l8fuk0h77gy,PSP,122635.686461,14000.0,14206.981555,170.0,0.01,True,0.0491477034243702,losing_lt_025,0.049150063330504465,losing_lt_025
pool1w2s88xpylulw3l8naaql9wzxqwra06n8c2lwklmph25zjkvwuvj,FLR2,7101.346291,4000.0,4823.917912,170.0,0.0,True,0.0028458312522466203,losing_lt_025,0.0028458504961342956,losing_lt_025
pool1w304gh8xwdcjxumdl5yhvu28j6eax9sf08tu98cp5eth27vy6ez,,0.0,210000.0,1.265299,345.0,0.02,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1w3ewp9s00evj200lnhwsy3dkn2yf3dg7zq7apj26a2dvv5r7hpg,,557.294109,500.0,515.476511,340.0,0.005,True,0.00022333153751513142,losing_lt_025,0.00022333158194656904,losing_lt_025
pool1w3q90q8cmfv5l0nxettd9pafpfhews2ta57e6xvr6s96swfkrvz,PPCP,0.0,0.0,0.0,340.0,0.035,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1w3s6gk83y2g3670emy3yfjw9myz3u4whph7peah653rmsfegyj3,ISLE,6086.32243,0.0,0.0,340.0,0.0,True,0.002439048706532438,losing_lt_025,0.002439048706532438,losing_lt_025
pool1w3xys99a8xmwcwse4tqpqmyqqzykryfc4w7cvvjusej0vnxdlrf,THANK,2710863.302281,0.0,6680.084736,2000.0,0.9999,True,1.0863584220290359,edge,1.0863584220290359,edge
pool1w404pkpkkw067ju4gjnyjdmqfex6wn92vrffhy9txhw5kxzupk5,,1353.492768,1212.0,1230.53875,345.0,0.01,True,0.0005424024839023273,losing_lt_025,0.0005424027499505259,losing_lt_025
pool1w43rswva2e4hulr6ayxv4aaaf0fzvxjj5c8kv55xmm2auey5xvz,,0.0,0.0,0.0,340.0,0.13,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1w4am4s9w4gkt8r0245km62vtnnv9hhq6j68exzh2pyaxxfaq0gc,1PCT2,437576.99137,50000.0,54397.363474,340.0,0.01,True,0.1753858162099932,losing_lt_025,0.1754159326955781,losing_lt_025
pool1w4cetqsly2cz9fq2te95tnk2r56mh6ew6dmpyfctv2ldv8xuj9g,,75486161.119267,30000000.0,74512902.7527,340.0,0.04,True,33.31370701571402,strong,18.909813318032054,strong
pool1w4g7j8u97pvu2q7gsdaupnng0a2vmyllygfewhc29m2j5cehysn,MIMIC,18722231.944186,200.0,1120.361354,345.0,0.15,True,1.5214678785332374,edge,1.5214687498047388,edge
pool1w50f20mpxwtal3plsqmgrx2xxlg84hn7ep0fhlcajkhu77k8tfp,,754.221182,100.0,754.221182,340.0,0.02,True,0.00030224866280318394,losing_lt_025,0.0003022487642539207,losing_lt_025
pool1w65amkyxhlstja5mp0vf7q2av5tm0m6zjsm9pll3xw36x6g8qte,CRBN,183.265277,30000.0,108.710484,340.0,0.015,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1w6ez83j2lapmlzudtuuwygm9lwt23203keqj53n7yjdtwaamghr,,758.507172,100.0,437.62183,345.0,0.15,True,0.000303966242266168,losing_lt_025,0.0003039663443815372,losing_lt_025
pool1w6l6rvhxtym5psec3mvgrjlg28d6hrv8g9jjexadzmxfgndfg2f,SIPO,42740342.021206,50000.0,52746.107939,340.0,0.039,True,1.1287679815620353,edge,1.0648398232491119,edge
pool1w6vj437xqhlkasuhc2td09jd6vfem5e03nhhpn7yqxfkzrkamch,WINE,4933.548654,1.0,936.571018,340.0,0.01,True,0.0019770831480098463,losing_lt_025,0.001977083155658765,losing_lt_025
pool1w728ekz4fs2f33qmqf7047hvwsmarjrv5l575ncnh7hkc0zdhgz,LAKCV,8978.589044,180.0,198.23158,200.0,0.05,True,0.0035981056202128545,losing_lt_025,0.003598108076150251,losing_lt_025
pool1w7c2j0px43jmudhf48ezp7dy8j7904c9l3wc7809lhh2z026hch,STAT,47976352.344567,750000.0,966592.336759,170.0,0.025,True,1.079945969417407,edge,0.9166800363574229,losing_075_100
pool1w7dk7rn0cflzzfr4fqvjpapn0rkz5ksmerx5tgwpm2gtj2gly97,,70020525.09233,0.0,0.0,340.0,0.05,True,1.8388424660186504,edge,1.212550551061075,edge
pool1w7pt822hfgw30xnkwpjzz0sr5psejksqdcdw4l0ms33lsgynp2e,COOL4,3985988.803186,50000.0,51787.763841,170.0,0.015,True,0.2674200362884526,losing_025_050,0.26742853610153433,losing_025_050
pool1w7y659w3ya4x4rd9ljp6rmcx70yj2t0s0nk97d6zgmymq0a2k7w,,2.742048,150.0,2.742048,340.0,0.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1w8ham64lthvzzxzn5hknq4yrj8xt2nark409s2xmntlwvt4ag3r,1PCT7,31505238.648924,50000.0,62340.381663,340.0,0.01,True,0.6043009248634493,losing_050_075,0.6043301478940508,losing_050_075
pool1w92z3lxwrycf3kmf075dja2fwem0luyjc4ysv2afh6sg554qjwn,STBL1,3.45586,0.0,3.45586,340.0,1.0,True,1.384910339519622e-06,losing_lt_025,1.384910339519622e-06,losing_lt_025
pool1w9cz3yyz8glemkwpn8hue6s89jrlhkap3nupzac7kdx77gj9am8,CHIPS,3.62535,125.0,3.62535,340.0,1.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1w9hdxd0ydy7qrtxe2lceg80mpsyamwnaqyvu2v0yngj4cfkfu2t,NAPPY,773208.681218,100.0,18320.264518,170.0,1.0,True,0.3098577811414867,losing_025_050,0.3098579010281567,losing_025_050
pool1w9ksllt0ktnztjdzzlzaqfh7tzspu09xf5l08flz0cadyq0dv3j,,96.794849,4000.0,0.433758,340.0,0.01,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1w9u6rtvuzke9cq5q4x2r7g8xlt6lqmcd2tugzpjpj5w5xv0eyws,FGMTG,1002484.325341,2e-06,9.820727,170.0,0.1,True,0.24662211422240574,losing_lt_025,0.24662211422240604,losing_lt_025
pool1w9yeaaadjz9563tf2h7katrlujvxnywda8el8z66h02ckccx95x,SUI,806018.505695,31000.0,37031.303449,340.0,0.0,True,0.32304322781706907,losing_025_050,0.32308053082901456,losing_025_050
pool1wamhqzxcn7psr3rrqvg35wwjwmj8qktnvgyncj2vzyaqx9hkmsz,,97.624556,77.0,97.624556,340.0,0.03,True,3.9122321363148856e-05,losing_lt_025,3.9122323825840995e-05,losing_lt_025
pool1waplz6cz4t2uss0qcst8wkqj52rzhy9vfr5jr9se9pjx7ucjcfm,,49.782708,100.0,0.0,345.0,0.15,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1wc2kuqz7w36j4xc7x8aqekgjhmy4ggknddqqfuw4mr3pu9f8wxn,,49.055495,30.0,49.055495,340.0,0.0,True,1.965862775092611e-05,losing_lt_025,1.965862863741124e-05,losing_lt_025
pool1wc2vw2x2xu2van4acthhk08xtucm8ddpuphmw0ahnc99qtz4a64,CRBN,10234.624867,500.0,545.512809,340.0,0.0099,True,0.004101457779996934,losing_lt_025,0.004101465327907149,losing_lt_025
pool1wccveh5l4gvns7egngqdd4qk27w0kxqc68jjrnnkgjxz6zwt7ws,YUZUP,134964.115906,100.0,12986.502173,340.0,0.005,True,0.0540858923267412,losing_lt_025,0.05408591324024301,losing_lt_025
pool1wdrg5vtv3nrh0mqmfua5qmj5p3zchzay2cz80jwfxxwrx7gp402,ACP,188578.10319,33333.333333,38011.607853,170.0,0.01,True,0.07557930916072247,losing_lt_025,0.07558734635218103,losing_lt_025
pool1wdujj7tmux5nuwnpeksgncendr3mj8ecsjcddpzx9gewc3flp4r,ETO6,50000403.921781,0.0,0.0,340.0,1.0,True,20.037292127410247,strong,15.534369342061082,strong
pool1wdzyy2lwc8rd5y9vxwkyxpv62dsa270jepjgy9fa3zpqgeuszun,KIBI,230572.257588,100.0,1713.953346,340.0,0.05,True,0.09240016292631753,losing_lt_025,0.09240019866586127,losing_lt_025
pool1we0xjccr3vc4ypnmhzsgwp7sxpsytu8dtv0syeqmtrllvcex68q,JUNO,1433286.518714,1000.0,1051.265409,170.0,0.0,True,0.22963834973368652,losing_lt_025,0.2296383513628128,losing_lt_025
pool1we9umarzn0l6jp8mcm98y28lxuuzcurzpjldnjwtgdhgw068mnr,,215827.910017,70000.0,71074.992968,170.0,0.0299,True,0.08650728958864363,losing_lt_025,0.0865231825538494,losing_lt_025
pool1wewygdzelh9m4m0kj8u70pmr957lxkzl8km4mttsrdd7wht00vu,,215401.611468,3000.0,21236.561856,340.0,0.02,True,0.08632159109286561,losing_lt_025,0.08632257932473186,losing_lt_025
pool1wf7wk3802jxtkmek6uprm77cgqx53t4qep9kwkl078w3yw0ff69,DNEWS,17443515.320786,75000.0,75035.21265,340.0,0.05,True,0.8121509701663061,losing_075_100,0.8122605437206799,losing_075_100
pool1wg3xyzscx4qp0d4zmvlh7ksw8cupqcnegulmezl0cp77vtwlvgr,PrepU,635.138393,10000.0,6.644858,340.0,0.03,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1wggqaqs4pw2l4vml0k0p2kmvpq7pme3fl6smwc8cjjhvvuun9ww,XST,24423.188121,4810.0,5391.04427,170.0,0.01,True,0.009787558338045661,losing_lt_025,0.009787704664410276,losing_lt_025
pool1wh23dzv4mjrm2lv5y5k3pk9yx8dpggd63ma6duesvzvvymawpny,VENOM,5265.858289,100.0,7.441721,340.0,0.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1whk6lawmfz4zq5fw8zghglp23452gnm9zgs59nqafhpexwcvute,WA1,20252592.99481,50000.0,93421.664486,340.0,0.048935,True,0.867157814835745,losing_075_100,0.8672415011674303,losing_075_100
pool1whmm0hkxunyhxsr6dfjpx2tpvd05qhev820lx9vcmvqa5wjc6nh,1COMM,64130531.267965,402000.0,410208.141931,340.0,0.0085,True,0.8339934036482127,losing_075_100,0.6832412656144755,losing_050_075
pool1whzghlghkuqn8qf3ehpm3a4rugv0xxmgzau43zqer2awy2rngef,,20369.775749,10000.0,10.0,340.0,0.03,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1wjsshqjpl3n6zlscnfvyy9gxklkav2dvfyprfye6l0kewyvv6yj,SAFE,389005.455774,180000.0,195298.048369,340.0,0.055,True,0.1559496508482275,losing_lt_025,0.1560087461205089,losing_lt_025
pool1wjt7mjhdaj857hwk3qg2wswn30ghjczm2qetrs7k6sjc20x4hfx,,1045.574031,1000.0,1000.0,340.0,0.5,True,0.00041900613177883554,losing_lt_025,0.00041900620251336885,losing_lt_025
pool1wkaj4sy8set0fzrzgeyl8a8du9fg9fmx06yau2hyfemfy7k5mse,NODRS,1000.0,1000.0,1000.0,340.0,0.02,True,0.00040074260519487066,losing_lt_025,0.00040074260525487627,losing_lt_025
pool1wkk7mlwet6pgqk9gd706trlw25vnu9a7ygvrugap0swjcfty7vd,,1.322858,6050.0,1.322858,340.0,0.05,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1wll3vr4v605eap9hpjfpda5cjegqfkjt8hrz3kkxpnffqejhav3,,198095.658197,6500.0,6505.049207,310.0,0.01,True,0.07938730150903156,losing_lt_025,0.0793892332131799,losing_lt_025
pool1wlzug8x3xu6dy60pdj6mrkcpvc0fa0cjje6fzxegl4f8ua97dvw,TIPFS,101624.051863,100000.0,100460.144794,170.0,0.03,True,0.04072535946094612,losing_lt_025,0.0407256722833055,losing_lt_025
pool1wm5pnu72efdcvjm34r7ykkxx2h549swddjrn6r2aqy3tvjc4l57,FGMT6,50743602.65406,2e-06,9.820727,170.0,0.1,True,2.2399626310367626,comfortable,1.7598863766802384,edge
pool1wm5quxelvgk8q50jyfznf9asvelp9zf0tk2wu4jazlw9yj4uctw,EU01,690118.019,250000.0,294405.489505,170.0,0.035,True,0.2505333159757187,losing_025_050,0.2506106843630217,losing_025_050
pool1wm89xjqp96t3mlun3pa5suxa3t4s5lluq239en0nxl7pcm5tprc,SHOP,77822.631972,1.0,2569.152315,2500.0,0.0,True,0.031186844398702566,losing_lt_025,0.03118684451938082,losing_lt_025
pool1wmyr8pp6f3rll0hdxed6e8kkxzvj9ur0ecc45sttan3fqcfldcm,,10010.883882,10000.0,10010.883882,340.0,0.05,True,0.004011787875776122,losing_lt_025,0.004011788104623736,losing_lt_025
pool1wn5cmtuzkgqfnh6htjplu7uleq5qxk4thc6wtm2fjrgmspqutaj,,23031.430473,10000.0,1.368283,170.0,0.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1wn7g7fs8nhqnkkzcafzucl6x6spa6rj980kkkg0rcnyajg62lur,,529.535642,100.0,497.625262,345.0,0.05,True,0.00021220755931635954,losing_lt_025,0.00021220762592490423,losing_lt_025
pool1wngesrk9ju3x7fzmuqae49lp385k5khgmtz97rza629pwg86nlj,SKYW,10923.301128,0.0,7.510763,340.0,0.0,True,0.0043774321511443025,losing_lt_025,0.0043774321511443025,losing_lt_025
pool1wnpac2c9am0h3yx2luh9tlsdhcpz2tmfyqjm8g8f67afk7fa6mh,FNX,1381173.754492,10000.0,28233.524245,170.0,0.05,True,0.2518863619707316,losing_025_050,0.25188783860362884,losing_025_050
pool1wnshjhwqv9j7fgd4tkynpsqr0xczns4pghljy5j4z4qjj7qy4d4,GXY,3041.656534,1.0,346.365722,340.0,0.0,True,0.0012189213681974777,losing_lt_025,0.0012189213729126335,losing_lt_025
pool1wntxmftndrsj7y4aqles8knl3nfuyj22l83jun02yyx9s962gm3,CBROS,125481.656662,70000.0,78472.688428,170.0,0.01,True,0.05029188078128915,losing_lt_025,0.050297940166892076,losing_lt_025
pool1wp0yez530qyyxu6nzeej9m9f2sma2w4r54hkw7dfewtts7qqvwc,,296.679888,100.0,108.656116,340.0,0.01,True,0.00011889230171937966,losing_lt_025,0.0001188923322187697,losing_lt_025
pool1wp7vqk4mkx0w0wxzpy8avhft4qwcg60xldwem2uh9n4pw777fhz,,25294.029322,1000.0,1459.361389,200.0,0.03,True,0.010136432879201317,losing_lt_025,0.010136470553546691,losing_lt_025
pool1wp9p6rlpratng7rhrvyz6mcjqsl04laxxvvuu06umc5vghacqa4,BNP,24651.025828,2.0,17.639298,345.0,0.06,True,0.009878716386992344,losing_lt_025,0.009878716463438993,losing_lt_025
pool1wpj6th0242z6l2s7zl357a6rv8s7a4lq9x0p74mev453qczweyf,ROCK,6235.559617,500.0,6235.559617,345.0,0.005,True,0.002498858852746126,losing_lt_025,0.002498863299914826,losing_lt_025
pool1wpmjtfqcwvtcs9znpuulk99yk2zz6pfh0c4k9f2xlcspgqjndk2,MS4,43868856.106392,100000.0,102728.446046,340.0,0.025,True,0.9260807788010045,losing_075_100,0.8704088049408814,losing_075_100
pool1wpp9pslecqwv4wjr4gfhcsv9hmagz882q6fl6umwup8guxy5whm,,6.638814,150000.0,6.638814,340.0,0.031415,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1wpzr2xafvtne6cnvlyzjqf8dlj2dg7tgkv3vu4zt687266ep7wg,ZOD,1290.897318,14500.0,24.683173,340.0,0.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1wr5ky4r3hz6hxenllvxpuncg7jya8gv89jta03059w9eqqjy6c6,CREAM,413.801996,100.0,153.115046,340.0,0.0,True,0.00016582813856505748,losing_lt_025,0.0001658281872266799,losing_lt_025
pool1wr79nyuty7wjgkey5vlfx9rn0x5ecxgge5mq45fpftqhye2shc0,BTV4,15634105.709602,2.0,9.820727,170.0,0.02,True,0.3501063628651724,losing_025_050,0.3501063638349564,losing_025_050
pool1wrjg8fts9cus0eq8jyf5wqsfe64e8tvrquxgff3tyze4qal4hwq,TPOOL,156347.645108,1000.0,16808.304223,340.0,0.018,True,0.06265540351474429,losing_lt_025,0.06265564442220733,losing_lt_025
pool1wsar9vtmyghy3htc7gz0gwq70ap0v7wrq9hq83qwx5auvzfm6fg,ARAT,38892.613362,100000.0,0.0,345.0,0.0222,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1wsr9ehtfvc4cs3rzfv65jjv7w7pe3xngw58mtt0ex4jck5frw79,S0716,928.651575,500.0,9.823411,340.0,0.01,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1wsug8q6kjtje0hzwp68lchwll0046t6huua3f7p35fttx7fcwm8,FSTR,7.597052,2000.0,7.597052,170.0,0.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1wt0pf4u2xktp0f7apveu242w6nkm4ltk3m8g039lvuhwq4zdtf3,ECO,40599270.087857,100000.0,111040.79599,340.0,0.025,True,0.8963846782219607,losing_075_100,0.8761948166028344,losing_075_100
pool1wthsvhhxueqfd9eqjdj8pgyprhr4gptn5g63z9rdrtelcfumnvg,UPBIT,35303817.30244,200000.0,35280961.566711,340.0,1.0,True,14.158659084043551,strong,14.169630941073779,strong
pool1wu4f8u7apml5nke7mjcvj2fvn0apfychx2957lf9gcuzxa07w6g,H4T1,31019.794875,10000.0,11462.324834,340.0,0.03,True,0.012431279426862398,losing_lt_025,0.01243160556761802,losing_lt_025
pool1wumx7h5vnkjwhv0rycjwdqd8cykvr380etvszgevquxwz02p5wx,SOLAR,738.618195,100.0,110.623414,340.0,0.01,True,0.00029599587872473107,losing_lt_025,0.00029599597775589845,losing_lt_025
pool1wun8t7nt4daw2zgv0vj7cmwru97vsw0fccucjzuvs7y0qlc8xyv,BCW,5073891.256319,1.0,1128.380425,340.0,0.05,True,0.537830960476482,losing_050_075,0.5378309608715492,losing_050_075
pool1wunach3tra8tmaqgft9ryg6ndxt4y83z2vuzmaztwzdr5x7ylh5,,0.0,100.0,0.0,345.0,0.03,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1wuu2at4ccsqnlaw9q080wz7y0hq7m5utclffjfn3g0vd2j9xs8j,,816.886634,5000.0,0.0,345.0,0.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1wuxqvk0flqtdj58aaqn8m8w2qheawpvgrhmqnry7uk6pcrwnp4a,ETO21,0.0,0.0,0.0,340.0,1.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1wvaj307ee8jfewv9qjtgk0q3elmpe5lz4n2dec2303062f7dc4c,,67129408.809597,0.0,0.0,340.0,0.05,True,1.7809127924683554,edge,1.212550551061075,edge
pool1wvezktuplgsgwxvccvaw6vyq3l8v3ecupe56apngyjuaw4jxg9u,,12622.608709,2500.0,4091.928741,340.0,0.04,True,0.0050584563426284345,losing_lt_025,0.005058495590265168,losing_lt_025
pool1wvgf640twac8y7raqfz8hlqz4sajyw2gfpcxkq80wygekcx2402,VINA,3503.566282,1000.0,2043.866091,340.0,0.01,True,0.0014040321616096852,losing_lt_025,0.0014040360441080174,losing_lt_025
pool1wvhd4nf6mar2x0zaek2te6lqkrckk9mxtjctezy878a3zprru7s,AD247,43905.870176,500.0,5331.404045,340.0,0.0,True,0.017594986451828984,losing_lt_025,0.017595020107297254,losing_lt_025
pool1ww3v7euue6vkzstk2gm5r2s9jsnj9zgtvvscfcmhwfxlzpfgap2,kowln,18083.50641,1800.0,3394.170995,380.0,0.028,True,0.007246876922203941,losing_lt_025,0.007246922377311883,losing_lt_025
pool1wwjj0tcr6w9nvk0jpvnrqq9p7ukn7wux0h669wcw25t0zmx3zfh,,21927.7585,1000.0,4957.047843,340.0,0.0,True,0.008787419520114819,losing_lt_025,0.008787451974171459,losing_lt_025
pool1wwzctexlp70mj00vv65mlhwhwresn58s9x7jl4tswvkg77eu7n7,UKADA,3299158.438787,100000.0,102384.350515,340.0,0.01,True,0.4939488711815833,losing_025_050,0.49396915432637495,losing_025_050
pool1wx9rs2z0nuzds7aj9dvptwcruxputh3dvvfcavnwr6hkjvly20w,IAGON,545.391716,100.0,100.0,340.0,0.0,True,0.00021856176617777456,losing_lt_025,0.00021856183524513514,losing_lt_025
pool1wxktpcvaceu8zcsmjk5k0nu2nldm762ra6m9ept87fcvsqucdkx,IGF,1845.225224,1800.0,1845.225224,340.0,0.0,True,0.000739460489755337,losing_lt_025,0.0007394606163496968,losing_lt_025
pool1wxn9nsl8rvxa6r8e5eaak0ml6etfxnz2n9vqrmsw5nzgyexgkrn,,1736060.075872,250000.0,540385.525086,340.0,0.01,True,0.5343399089235833,losing_050_075,0.5345252745374865,losing_050_075
pool1wxpzjtfr79pdfs6m6vg6xmcqjh79ff9d6sgzfdpvs2q26swahew,DMOON,242898.865872,129990.0,140807.753681,340.0,0.015,True,0.097362766104831,losing_lt_025,0.09738577209580418,losing_lt_025
pool1wxzumlr95mjxhgxnd6cmxcey38pwe5zwu0ly2mlme07qy8n00r9,STRIP,187.71668,1.0,47.622886,340.0,0.05,True,7.522607166751933e-05,losing_lt_025,7.522607195706149e-05,losing_lt_025
pool1wydmv34dnmz4ek9s3p9jwaslwuutfyt8wlxt0mkunjkcufznl97,JUP,551.27766,100000.0,255.78398,345.0,0.01,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1wyfau3rlkckr3clr4mkyxn9vdlrkup0fj7uyyflfccmms24gm3a,TERA,14923379.493298,300.0,802.756096,340.0,0.01,True,0.5142813683486264,losing_050_075,0.5142814381429442,losing_050_075
pool1wyu23ahrnql8hc0y5jx00y2evnmw05d2rxnyqlgqq4lxs93q7ue,USA,183800.98931,10.0,180542.304681,170.0,0.0,True,0.07365689013986063,losing_lt_025,0.07365689298991436,losing_lt_025
pool1wz27a9pvd2jat98s375lxaaj7qxy405km4vzp83wn5vtwp59kvh,BRADA,5243696.011448,0.0,6511.333313,500.0,0.0,True,0.6764342783439864,losing_050_075,0.6764342783439864,losing_050_075
pool1x08dl5dy0wsu6y9xp55drk4xeycgjnvutqdqm8wsqn5pwm6yx4k,,1239.63184,500.0,1013.555226,340.0,0.5,True,0.0004967738665002237,losing_lt_025,0.0004967744399935289,losing_lt_025
pool1x0necz9ktlnah9505f3fkdncrlepz0q2gyfp4r7pjxnq53qw5kx,MEGA,79522.327493,10000.0,35254.75712,170.0,0.01,True,0.03186906293308992,losing_lt_025,0.031870141495184946,losing_lt_025
pool1x0pr0y3hzlju5gxera9zt8fnxgzmqa4dqhm0wwu8ympxz37dwqw,GCHO,371.383728,200.0,200.0,340.0,0.03,True,0.0001488293358316291,losing_lt_025,0.00014882938898557756,losing_lt_025
pool1x0qm7xsyh2za3ltprxsgael544je4hg8tc3q3v5gv232z8jt4wp,PPCX1,10884965.948736,1000.0,13878.851401,340.0,0.035,True,0.6001893924627526,losing_050_075,0.6001900039762247,losing_050_075
pool1x2h98z6e5xvrg5zw3v3dlu8hqdtj6lhp6r3w5ge7rvcqcx3pafq,KTN4,3508958.843709,50000.0,61225.994819,340.0,0.05,True,0.5218638806120661,losing_050_075,0.5218817707505158,losing_050_075
pool1x3wuw3ungmrq5padffsqne82fx5uesy6dc2qmj83xyanq4rgnz0,,18460.783481,500000.0,3.0,345.0,0.03,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1x5dfpgp987e4jhxvgczr3wv50nv2pwd873tlx3uthvcasm422q6,QXT,7609693.647676,50000.0,73070.728133,340.0,0.02,True,0.5349827663346859,losing_050_075,0.5350000385070045,losing_050_075
pool1x5ge78ks6jc0j8nsfwyqqhk2ukxlkvz7zxlm9utgk6405hh490n,IOGP,0.0,1000000.0,0.0,500.0,1.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1x7j89z3n7y7g8syk06nahcrwkdphhw6dymt8r3gf8ulyksrzh5t,ALLIN,1212883.828561,2550.0,3430.32573,340.0,0.015,True,0.4592559610880402,losing_025_050,0.459256046219631,losing_025_050
pool1x89ssjp53eczthatft9w74749558nsz3pq5jn056634pgt5m58s,HOPE2,5684970.881658,100.0,6295.257727,340.0,0.0,True,0.46078537358908606,losing_025_050,0.4607853745652803,losing_025_050
pool1x909haq22shn2479qtzkkr9ww2s9nr7v9xzyhxefg50yyt3lzfy,,0.0,500.0,0.0,369.0,0.0369,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1x96hyvvamshl5ymcpdshz4ymqjp33vvz9s8dx06xxwpzzkhgra7,,106.115657,0.0,6.821475,340.0,0.01,True,4.2525064836022805e-05,losing_lt_025,4.2525064836022805e-05,losing_lt_025
pool1x9ar8wy7ljw83ppe6y9p6h2yskrmf5dfa0td36ypk6vtgqzwqh7,,6008.222335,5754.0,5754.184727,340.0,0.025,True,0.0024077529433378627,losing_lt_025,0.0024077552236356683,losing_lt_025
pool1x9kerklpmyrzx22z944l9n8x9gn8s597vqy4hsllujetue8e5g8,,29.887832,1000.0,0.0,340.0,0.0125,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1x9q4jf3zwftwygeeulku8xtlywmtmzwxjk2g3fz3j5mlwjqnr3p,,746193.525108,25000.0,38979.307969,340.0,0.03,True,0.299059505471315,losing_025_050,0.2990874923828118,losing_025_050
pool1x9tc05u8dqefrdyw9pgxn72szr7p2peyd7xgqs3l28s76f59c0y,STBL5,7.900602,0.0,7.900602,340.0,1.0,True,3.1661078279297785e-06,losing_lt_025,3.1661078279297785e-06,losing_lt_025
pool1xa7zku52cj6aagevv5z685jm2ljhpqsekrrcrulpmkqrknnt2kz,,1060.257602,100.0,662.831859,340.0,0.015,True,0.0004248905424895992,losing_lt_025,0.00042489069139768344,losing_lt_025
pool1xamkqfkkfm4eldv88jhdcm5uzs8kd3p776e789hqv8yfzjgqh9s,,184.798262,0.0,1.434673,340.0,0.075,True,7.405653694566795e-05,losing_lt_025,7.405653694566795e-05,losing_lt_025
pool1xaudqyen24fz02vhu9qa2ry44suzfk8z3lh7sc6qx7c3gpweww2,OCEA7,690882.251649,1000.0,10099.619278,500.0,0.039,True,0.2768670232112934,losing_025_050,0.2768680930553251,losing_025_050
pool1xaxps54m30n35fegcweum3c86pr7xp2mmcvfsd007v9ps9xu8js,DECNT,5172.169595,0.0,7.219836,340.0,0.025,True,0.0020727087179065458,losing_lt_025,0.0020727087179065458,losing_lt_025
pool1xc6la5z92seku86c4rdnuvxjdc3fh8pdtanlgxdy99cxjrkhzkd,,2139766.562145,50000.0,50098.49646,340.0,0.2,True,0.5460193815741171,losing_050_075,0.5460548927636241,losing_050_075
