pool_id,pool_ticker,epoch_stake_ada,declared_pledge_ada,active_pledge_ada,margin,declared_fixed_cost_ada,T_ada,R_ada,a0,opex_epoch_ada_Cstar,ada_usd,z0_k150_ada,f_ada_k150,Pi_ada_k150,coverage_ratio_k150,category_k150,viable_k150,z0_k500_ada,f_ada_k500,Pi_ada_k500,coverage_ratio_k500,category_k500,viable_k500
pool1g5gmej3cj67td4pmvmacnls8nuq0gjld2pwfeg3jwpxujdx6lmu,,22497813.548202,5.0,5.0,0.041618,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,16042.088424909936,993.4928605259925,0.9830663987213718,losing,False,64070000.0,16042.0886878199,993.4928714678354,0.9830664095483828,losing,False
pool1g5k0fks847av9zdayg05htnj8wx0ah7jmnwwqlt63rjdzyjr93n,ADAMS,312724.326661,5000.0,5000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,222.98993303170033,222.98993303170033,0.22064970884695984,losing,False,64070000.0,222.99352947640017,222.99352947640017,0.22065326754786224,losing,False
pool1g64l7ehy0cgvendsekuu7uy5s4zcl5yfqkt7jultw3y4x8qnlw8,,31098.138393,450.0,450.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,22.174572304462544,22.174572304462544,0.021941855653591122,losing,False,64070000.0,22.1746045387012,22.1746045387012,0.021941887549539418,losing,False
pool1g6g2d09le8hd6nv9jhyavewdnw8tu0ndst4lqysd00ru24cav0a,ONYX,2504682.74458,0.0,0.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,1785.9665205518584,354.4596652055186,0.35073969870411137,losing,False,64070000.0,1785.9665205518584,354.4596652055186,0.35073969870411137,losing,False
pool1g6rm3p7695z7xfhp629hcsj09njun2fnsz03pjrshw8rgs7pluc,,28662.575565,1.0,1.0,0.0333,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,20.437878024493084,20.437878024493084,0.020223387550472916,losing,False,64070000.0,20.43787809148106,20.43787809148106,0.02022338761675787,losing,False
pool1gclysx2h7fndj0jdajlmwvqr8q9tzu3rurjknacu0ff954fsg9a,1PCT0,203185199.154469,50000.0,50000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,144891.58330006176,1820.7315052204888,1.8016233784790443,edge,True,64070000.0,45695.87294727744,804.6083321024591,0.7961641666980855,losing,False
pool1gglca5t7h2tky6jrhp08sxsf3mecvh0xk6sc4v3mcpfzc8jwu2w,,72917.818903,10000.0,10000.0,0.009,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,51.9947534455679,51.9947534455679,0.05144908137042701,losing,False,64070000.0,51.99622430967578,51.99622430967578,0.05145053679817993,losing,False
pool1gh4cj5h5glk5992d0wtela324htr0cn8ujvg53pmuds9guxgz2u,LAMBO,492.210058,0.0,0.0,0.01001,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,0.3509708710890233,0.3509708710890233,0.00034728751861882366,losing,False,64070000.0,0.3509708710890233,0.3509708710890233,0.00034728751861882366,losing,False
pool1gjmerqh4wxl553enqeqgc6m3r3gt6yspdg29jy6nuypa6k2tpdt,,171358629.917322,0.0,0.0,0.13,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,122187.44138443445,16180.16737997648,16.010360525913757,strong,True,64070000.0,45685.17718236819,6234.873033707865,6.169439583578996,strong,True
pool1gkv6unq28836849kqyv9qg2j09t0qx03hevusuh40nzw6wumhxj,POOL2,17654.600172,10000.0,10000.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,12.588706874882075,12.588706874882075,0.012456591510378064,losing,False,64070000.0,12.58888586229037,12.58888586229037,0.012456768619357787,losing,False
pool1glw78uuh552fkhu9v236qla6q4xef7qtx3z9h6e2mahhj5c392j,BWS,332646.786288,10000.0,10000.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,237.19735328595993,237.19735328595993,0.23470802574023023,losing,False,64070000.0,237.204895779786,237.204895779786,0.2347154890774494,losing,False
pool1gm4mcrf8mytfetsj6ykulrmv4j70y7fhceawgdg2h09t5rtt7cf,ALTZ,1922714.463334,500000.0,500000.0,0.02,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,1371.7081872619171,623.5629664348144,0.6170188273567878,losing,False,64070000.0,1373.3935695406412,624.0261904398501,0.6174771899404814,losing,False
pool1gppqnqfguctp6gu0q8l5wjhye0ny28yzfx93hkr384cfsezru0f,CAPEX,36963025.951398,150000.0,150000.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,26362.056916874848,445.6003516233659,0.4409238861640502,losing,False,64070000.0,26375.002293616548,445.6528853773342,0.44097586858926624,losing,False
pool1gpz25s2aasmqnh9tg8a2rxmyxuvmj5s779htxk295e9ajnzjflc,MUGGY,3729461.327321,10000.0,10000.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,2659.3333610976615,346.2189500239803,0.34258546778984555,losing,False,64070000.0,2659.4203102141764,346.21918316520066,0.3425856984843065,losing,False
pool1gqf605yxhmyfasdjhf8yxcesztgzuek9gfuvy2dnyj5cyp8zga3,OLEUM,2042553.6981,1.0,1.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,1456.4449466719477,340.0005465927029,0.3364323249642937,losing,False,64070000.0,1456.4449514458117,340.00054659270523,0.33643232496429604,losing,False
pool1gqp9e65nqy0q08dvqst6mk9fyc96sdels5drncsdz5d82dpw5gg,,1998.13423,100.0,100.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,1.4247717888582625,1.4247717888582625,0.0014098191613889854,losing,False,64070000.0,1.424772232492064,1.424772232492064,0.0014098196003669598,losing,False
pool1gqvrgg7zycvf65ydkjeph72t0yx0f5ykzd9f477zh4f3smwk997,SAND,3981759.760843,100000.0,100000.0,0.02,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,2839.5867272324317,451.5121461168718,0.4467736378367847,losing,False,64070000.0,2840.4958622350277,451.55270465966805,0.4468137707277075,losing,False
pool1grgycym8cf0xmgjjr7gx7udmkpu93hqaygysy5myx6ghx8dvl5r,THOR,1123693.524264,100000.0,100000.0,0.025,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,801.3533671279408,391.56428049089453,0.38745491023087014,losing,False,64070000.0,801.5931581524197,391.5910813176066,0.38748142978953576,losing,False
pool1gtphgrdj8sluxm9e7ca2spcwcq2p0dxj9zf5v0yv3gsagzq704n,ADAFR,44018723.080632,3030000.0,3030000.0,0.0185,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,31513.880199475225,3022.852506437324,2.9911284171643686,comfortable,True,64070000.0,31823.315990602525,3049.4828322900958,3.0174792643350274,comfortable,True
pool1gu33fszp9ek0w9fkdt2xpnp4vznvvv2vhktc0dypa8fr53lc9pc,TESLA,676754.842434,200001.0,200001.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,482.65634093987006,383.1641247311361,0.3791429120278108,losing,False,64070000.0,482.8804800665507,383.2319434425753,0.3792100189986502,losing,False
pool1gvydgpt2nt6zchvt6fyc5h3w5g24nrrw54tskm0mkc6hqh4ye5n,AP050,497.030287,50.0,50.0,0.005,345.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,0.354407962555149,0.354407962555149,0.00035068853866026737,losing,False,64070000.0,0.3544080147952758,0.3544080147952758,0.00035068859035214693,losing,False
pool1gwnu7f7qgaruxph8gn3u28qphvquvnj63elyd3r0nndacj9g9pa,JAZZ2,66962927.505117,50000.0,50000.0,0.05,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,47751.33369905176,2744.1978064493724,2.7153981293202185,comfortable,True,64070000.0,45695.87294727744,2639.96673246131,2.6122609346693624,comfortable,True
pool1gx0p2l057j7pkrcft7sccvqag5ccyjhrjmc4vhn7g2w366u8ye0,,147.845177,1.0,1.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,0.10542115055762022,0.10542115055762022,0.00010431478166121341,losing,False,64070000.0,0.10542115090082749,0.10542115090082749,0.0001043147820008188,losing,False
pool1gx2pz27mgupdqynr54s57jrepc3n28yx0wlx0j5ypka55aan9qx,LUCKY,2902600.53533,1000.0,1000.0,0.005,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,2069.7051029258373,349.2414615926264,0.3455762588472765,losing,False,64070000.0,2069.7118846983403,349.24149782625375,0.3455762947006409,losing,False
pool1gykaepts27lu6njsruh8lpjklulczdh3ywdpkp3a2sles6zg9e4,,1096.268755,50000.0,50000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,,0.0,0.0,no_rewards,False,64070000.0,,0.0,0.0,no_rewards,False
pool1gyvjd6n3t88lyyhzd8juqg0fnzq2kwlmnrggd4wghf8r7wndz4v,,350806.346575,30000.0,30000.0,0.05,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,250.1524548891683,250.1524548891683,0.24752716675689815,losing,False,64070000.0,250.17496356600262,250.17496356600262,0.24754943921073722,losing,False
pool1h0524mtazrjnzqh5e4u060jsfk8lpsqqjfpa5gygjwuhqu34wvt,JAZZ,68087074.378716,50000.0,50000.0,0.05,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,48552.96405337952,2784.283306151281,2.755062941618959,comfortable,True,64070000.0,45695.87294727744,2639.435540992792,2.6117353179239022,comfortable,True
pool1h08araxldht60j00vp8lzllmwyevjwqd5zwyprc62536gk4s5ge,,318037.494173,125000.0,125000.0,0.0275,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,226.80114220461724,226.80114220461724,0.22442092032240984,losing,False,64070000.0,226.85777388112695,226.85777388112695,0.22447695766348394,losing,False
pool1h0anq89dytn6vtm0afhreyawcnn0w99w7e4s4q5w0yh3ymzh94s,GIVE,4427646.871585,1.0,1.0,0.04,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,3157.1380070773153,452.68613109343164,0.4479353021314316,losing,False,64070000.0,3157.138017425631,452.68613150736655,0.4479353025410224,losing,False
pool1h0jfkyfqt729vxhq8ndxffcqn2afjhzzlwqecrvsufgu5sag0sj,RAID3,403518.847905,50000.0,50000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,287.74722399862674,287.74722399862674,0.2847273880646082,losing,False,64070000.0,287.7885841360939,287.7885841360939,0.2847683141376641,losing,False
pool1h0prd5vcdv6uk7hglztdcqfp5czjqxdydxkxkdhg8rrk22mr4ym,SIGN,482951.199475,1000.0,1000.0,0.002,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,344.3693155250079,340.0177676528201,0.3364493652936451,losing,False,64070000.0,344.37044196659326,340.0177722334513,0.33644936982620366,losing,False
pool1h0tfxrhgvx6g730dunefjqn44qxxka3hfavjakuelsa6y7k0e7v,,93833.508413,15000.0,15000.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,66.9092608977303,66.9092608977303,0.06620706475637482,losing,False,64070000.0,66.91202564980556,66.91202564980556,0.06620980049306097,losing,False
pool1h290edu6y50y09ulac7t6krculahk9fjwzvx4hqeqc7l2ruttku,LION,872260.991764,200000.0,200000.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,622.1013940517225,404.6827948779918,0.40043574905468454,losing,False,64070000.0,622.4172909540779,404.75522661696397,0.40050742064047407,losing,False
pool1h2l0q2ra0vh4ccguf69vjv7lyreex8rxx4l6qhqhnyn8c3syppn,,1466.424888,27.0,27.0,0.005,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,1.0456357628667174,1.0456357628667174,0.0010346620742009498,losing,False,64070000.0,1.0456358537010007,1.0456358537010007,0.0010346621640819496,losing,False
pool1h5jtxde8j86qrnqzj32ugn480u7gw5xw8wqy5d227rl3vfg58qz,PEACE,84415.42837,51000.0,51000.0,0.024,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,60.19421299580791,60.19421299580791,0.059562489621039306,losing,False,64070000.0,60.198206441750855,60.198206441750855,0.05956644115675497,losing,False
pool1h5tldkcwftpnnwj4ygtfd8ts6mxkcv0qyes9tum9hxx27zrjzpf,ZION,202.298836,200.0,200.0,0.02,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,0.14424938654522873,0.14424938654522873,0.0001427355249173178,losing,False,64070000.0,0.1442493876201826,0.1442493876201826,0.00014273552598099027,losing,False
pool1h5xdez7j0ncewgxs4m8fykjt9jzuy86t8e0m7m7m2l79w4jzzk2,GOOD,241.492529,1.0,1.0,1.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,0.17219648807578797,0.17219648807578797,0.0001703893285307647,losing,False,64070000.0,0.1721964886378683,0.1721964886378683,0.00017038932908694613,losing,False
pool1h7eevnu53zdfujqfzldw4jgdjh475u0glvtruwrnmdmycn6jdzs,,113590.728665,100.0,100.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,80.99599334496332,80.99599334496332,0.08014596043129804,losing,False,64070000.0,80.9960198701254,80.9960198701254,0.08014598667808509,losing,False
pool1h8hmvm4sajcze3cqu5jpla8gfjdzwf8ksd6d5q7v08laxahp5ym,,2038.419367,2000.0,2000.0,0.02,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,1.4534970327236145,1.4534970327236145,0.0014382429409259155,losing,False,64070000.0,1.4534972126981396,1.4534972126981396,0.0014382431190116524,losing,False
pool1h92047jmdgtp4ft2cw8gkf3a5745vffca97ay5stt72rkxm37kl,,19561.113384,10000.0,10000.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,13.948167111633657,13.948167111633657,0.013801784548243198,losing,False,64070000.0,13.948390667202345,13.948390667202345,0.013802005757651494,losing,False
pool1haa55x30sr96zywz8czjsr04q58797klyesw0g50z4jzj2sz908,BLADE,75418.056065,25000.0,25000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,53.77818249013596,53.77818249013596,0.05321379376835043,losing,False,64070000.0,53.78113065856356,53.78113065856356,0.053216710996479684,losing,False
pool1hazdxxruhhvgwnw2rac55cg8hm4xgf6ny2zfp0qzersrskv27tf,,601.038078,600.0,600.0,0.025,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,0.428570799544459,0.428570799544459,0.00042407305502150365,losing,False,64070000.0,0.4285708010104404,0.4285708010104404,0.00042407305647209996,losing,False
pool1hcg8sa642l0xeygkzvpgn3sfj5s2yeuzpws7a0gypyy7grrjcje,,1939140.95197,10000.0,10000.0,0.02,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,1382.7257058154623,366.1242248645714,0.3622818416950781,losing,False,64070000.0,1382.7708029872153,366.1253547193827,0.3622829596923427,losing,False
pool1hdglvd3xn5m0glqx3l8cy73ajdlxzn7ztlvzwuythj95kwnmvwe,,4847781.606699,1618033.988749,1618033.988749,0.0777,345.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,3462.0090552746024,1546.713447945005,1.5304810729290905,edge,True,64070000.0,3474.824779979182,1551.654347521987,1.5353701189872733,edge,True
pool1hdug72ukeepdxqxz0new8e3nhq5cykkn3prky9wgrz5tgyf4ty2,,74312.114063,10000.0,10000.0,0.025,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,52.988970960759815,52.988970960759815,0.05243286481874285,losing,False,64070000.0,52.990474419013864,52.990474419013864,0.052434352498574435,losing,False
pool1he2mzyycwk9hsp8hp2yr0fn808yzrs3xsdm6gr3qvfjm2z58zm4,,36742.974524,0.0,0.0,0.015,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,26.199614505012963,26.199614505012963,0.02592465603194686,losing,False,64070000.0,26.199614505012963,26.199614505012963,0.02592465603194686,losing,False
pool1heks0vmxkfka2amg9c8yn8qdsxvgmzelfx6jhpfkj8ht5mn0r2m,ADA,2517415.347862,25000.0,25000.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,1795.107931560405,397.67014118461435,0.3934966914270547,losing,False,64070000.0,1795.2536383045694,397.67591596483874,0.39350240560238914,losing,False
pool1hfn7yuwfyhmmqe4qpaxfewuly7cnemc6kqkv5npytj9vcrskh6j,AMINT,544949.154294,50000.0,50000.0,0.025,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,388.6013288188655,345.562805413988,0.3419362092552205,losing,False,64070000.0,388.6592333035062,345.5694330389621,0.34194276732490997,losing,False
pool1hg8vu74hyaj5qm66ys83c0gmr44j66g2k8s9sns4htw27whsqwf,FUJI,5695.431217,1000.0,1000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,4.061137593084229,4.061137593084229,0.00401851695867405,losing,False,64070000.0,4.06114856753895,4.06114856753895,0.0040185278179545834,losing,False
pool1hgmjxwpx35lhypdmyx4l40p3ay5hnq6rtendk397lzhg6e9r4sc,,797.630894,500.0,500.0,0.05,500.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,0.5687516508218304,0.5687516508218304,0.000562782742942141,losing,False,64070000.0,0.5687519986434718,0.5687519986434718,0.0005627830871134804,losing,False
pool1hhlzudyzp80xch7r0vamq58hpdnspagutvgqwptsmr0tk2425vf,,28749.777028,900.0,900.0,0.04,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,20.500082189910184,20.500082189910184,0.0202849388985618,losing,False,64070000.0,20.500140772585166,20.500140772585166,0.0202849968664261,losing,False
pool1hht4pctn70tqdsd0zwuxv8d8cz6l5scjzaquty7vamyzy78eqvc,ACL,25406439.449496,750000.0,750000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,18134.675280107334,1037.9939015463415,1.0271004123247156,edge,True,64070000.0,18178.573355064855,1039.7157980197335,1.0288042379205757,edge,True
pool1hjjj584gq0ynqf06g036a4a0stpm90asrdfskpasqjxf5948ygv,,5790454.843324,1000000.0,1000000.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,4133.714710780271,1089.3233948791017,1.0778912153226494,edge,True,64070000.0,4145.185579591507,1091.5890872189668,1.0801331297818861,edge,True
pool1hjlkmtquuanfvvumfwsu395gdrmt36kda0x6wwwpz4kqctg5lyy,STARS,23957.119623,35000.0,35000.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,,0.0,0.0,no_rewards,False,64070000.0,,0.0,0.0,no_rewards,False
pool1hkklrx9ac7w57d79mnv76rxlgq4acg5ecwhyep7k3zn0u5cz2k9,AZUR3,885069.968643,500000.0,500000.0,0.02,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,631.2938957200154,507.09449391054477,0.5017726626401192,losing,False,64070000.0,631.7543823497166,507.3586421864717,0.5020340387452343,losing,False
pool1hkpgddlnya3pgktj3sxdraa8x8400vhaphcudvym9ye22esak43,ISP,43774077.732708,50000.0,50000.0,0.1,350.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,31215.339785733042,3468.263722803191,3.4318651529986597,comfortable,True,64070000.0,31220.454581696413,3468.780460438766,3.432376467600578,comfortable,True
pool1hl9tn0qpujfss69h6jr3wepc0e7tuczchpfu7nu4ma006u5scfw,HISTK,7242.769751,400.0,400.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,5.164466911310911,5.164466911310911,0.00511026710864348,losing,False,64070000.0,5.164473308547738,5.164473308547738,0.005110273438742889,losing,False
pool1hmqacjztzjdk6pesvaaa7pekpm2jd9guak9xtzvtjxjcctwcypz,,1021.84965,1000.0,1000.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,0.7286309304885706,0.7286309304885706,0.0007209841291191254,losing,False,64070000.0,0.7286309816041368,0.7286309816041368,0.0007209841796982462,losing,False
pool1hmsu89xujecvetms68tn2ehfmq7yqvgl6xsf796z4v9ukzdqlp6,,662783.758583,25000.0,25000.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,472.61458939929435,345.00218161964386,0.341381469068913,losing,False,64070000.0,472.65187482575647,345.0035880144891,0.3413828607039922,losing,False
pool1hn7hlwrschqykupwwrtdfkvt2u4uaxvsgxyh6z63703p2knj288,,341226.352398,100000.0,100000.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,243.33596624612198,243.33596624612198,0.2407822154759228,losing,False,64070000.0,243.39250760239514,243.39250760239514,0.24083816344464887,losing,False
pool1hnp560z9e5acwux8tjguxq36j9r255zuf02u7z2d46dvcf5zhns,LCP,4855096.676455,333333.333333,333333.333333,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,3463.443661288914,554.4443162469565,0.5486255603043347,losing,False,64070000.0,3466.992005702349,554.6879327081651,0.5488666200710479,losing,False
pool1hntu7agmt8u5j9c20ejen7dvq0jfkvkpnul3mrdd8tppqvwfvt2,BLOOM,168763097.566033,1000000.0,1000000.0,0.05,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,120505.51233340842,7024.710443733672,6.950987845373648,strong,True,64070000.0,45899.092480553154,2874.4155356886954,2.8442492557039563,comfortable,True
pool1hqemm6x7d4w89yjswycn3tckze7a7mcw9g458pmuggy7jm26m38,NIHON,421793.477487,0.0,0.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,300.7602583636776,300.7602583636776,0.2976038538531143,losing,False,64070000.0,300.7602583636776,300.7602583636776,0.2976038538531143,losing,False
pool1hsq2jrulgj97tna2femdhsfn2wurkkwt8uk9uvs42h9zs0a783p,JAZZ3,64764163.299429,50000.0,50000.0,0.05,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,46183.39256014538,2665.792561365324,2.6378157278877272,comfortable,True,64070000.0,45695.87294727744,2641.0590190638827,2.6133417579942466,comfortable,True
pool1hsrf8xr4cysmyt0570yt25vjah86773vc99h8ps8r57yvfrf48m,,3.869934,1000.0,1000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,,0.0,0.0,no_rewards,False,64070000.0,,0.0,0.0,no_rewards,False
pool1htf4qwm5t82mefqkns5p7d5w30rk8xdduty434vchq2hcvwt6ka,,234720.461095,210000.0,210000.0,0.02,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,167.37290607195044,167.37290607195044,0.16561636882681752,losing,False,64070000.0,167.38553006858743,167.38553006858743,0.1656288603377327,losing,False
pool1hthm4hmqj6d9anzu6sxngp2fsnz6utgqztux5p3hsnj4g22qdv4,RAZOR,75360.020317,25000.0,25000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,53.73679858899839,53.73679858899839,0.0531728441810179,losing,False,64070000.0,53.73974336467009,53.73974336467009,0.05317575805199739,losing,False
pool1hup05mr0g5uq3ng2xd4qpp83dhfyssxruunapthyumv5x63krug,,4133991.710274,300.0,300.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,2947.7481400474967,418.41600884352806,0.41402483633692433,losing,False,64070000.0,2947.75103845044,418.4160959996408,0.4140249225783552,losing,False
pool1huyzkfxwnttj7r4530hv7gc5v6mzk75vuzysc75aemu85mae9vd,TOSHZ,707299.959114,100000.0,100000.0,0.02,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,504.4017973709558,366.066739572025,0.3622249596964565,losing,False,64070000.0,504.5440712274303,366.08929781423365,0.36224728119549354,losing,False
pool1hv3yae6keeeu2y7eusejx4swd2myfkurldt7lasn2qu4xk20j8m,BLESS,1349114.444598,40.0,40.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,961.9874497204353,346.2381314383464,0.34260444790001293,losing,False,64070000.0,961.9875758430713,346.2381327032748,0.3426044491516662,losing,False
pool1hvcgam7eyh898u5q6afqqwkvh5tyek2fwctwrhvtgusgqkgkpz8,JESUS,1637.373368,777.0,777.0,0.00777,347.77,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,1.1675313770836802,1.1675313770836802,0.001155278424100793,losing,False,64070000.0,1.167532939575625,1.167532939575625,0.0011552799701947715,losing,False
pool1hvxm77j5xuuzx4avrn2jk7desqsr3pxqskfytpxz0e24qjtqayd,,2.47808,99000.0,99000.0,0.009,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,,0.0,0.0,no_rewards,False,64070000.0,,0.0,0.0,no_rewards,False
pool1hw3cgyx7tvxh2fpd46k9sqgruu5pfnzt4nxuyv2w7nlmusutda2,THREE,3130117.989888,33333.0,33333.0,0.03333,343.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,2232.037147365811,425.4077044497843,0.4209431558273728,losing,False,64070000.0,2232.2785705760552,425.4182363403746,0.42095357718837667,losing,False
pool1hwlghkwnjsjk8370qt3dvp23d7urwm36f95fmxcz3np2kghknj9,PEGA,53889630.594372,500.0,500.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,38426.08164583691,1482.925219392168,1.4673622860552187,edge,True,64070000.0,38426.144621444604,1482.9271092271715,1.4673641560568713,edge,True
pool1hwnl625swgnlp5w7e8dqz0chlz3kl05tm2lawwy8xq2l5uz5h0y,,500.0,15100.0,15100.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,,0.0,0.0,no_rewards,False,64070000.0,,0.0,0.0,no_rewards,False
pool1hx6pg79jq9kxvkzcr2kywdrwsjtys8dyt04ay5j60h0rjtxxkng,,19040.358325,19000.0,19000.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,13.57674722904809,13.57674722904809,0.013434262625444886,losing,False,64070000.0,13.57674934719375,13.57674934719375,0.013434264721361132,losing,False
pool1j25x3lguq95gp0tt8ng2nw3fz9ea2p6a89vmgffdw6h0zyh66a0,IOG19,122277221.21699,1033736.0,1033736.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,87316.03739558713,3662.5206958075864,3.6240834471259475,comfortable,True,64070000.0,45906.30912705272,2080.651904128712,2.058815977098875,comfortable,True
pool1j3azwphh66wk6efre3ezjjw8mqljqmnxe5qr9tyfmjdq6eqe5fc,VTRA,177.935758,100.0,100.0,0.0475,345.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,0.12687727690694284,0.12687727690694284,0.00012554573127223728,losing,False,64070000.0,0.1268772951222104,0.1268772951222104,0.00012554574929634014,losing,False
