pool_id,ticker,sigma_ada,fixed_cost_ada,margin,pledge_met,f_ada_rho_0p003,f_ada_rho_0p0042,member_apr_rho_0p003,member_apr_rho_0p0042,f_gt_c_rho_0p003,f_gt_c_rho_0p0042
pool14p4ksk3ddqtax905sys7ujakpxwvfsntjnvlu8p9d3wxycy7pv3,KIRIN,5122.521586,340.0,0.01,True,1.5213624070209644,2.12990736982935,0.0,0.0,False,False
pool14p6lu0454w4wq6gsxxftqdz43x3tuv3teunp8kgu08tacgf43gd,,594.564135,345.0,0.15,True,0.17658251164764815,0.2472155163067074,0.0,0.0,False,False
pool14pm8aq4eu6ms4r5egy6j4g0ny76cpqgy40qgyxa8c4f02kj98wg,,75059.279918,340.0,0.03,False,0.0,0.0,0.0,0.0,False,False
pool14prutdqlndelj94pdz6h03yjh8c2qrmvgzrh4f46nryn2024u90,ADAMP,10252.711035,345.0,0.2,True,3.0450124703137122,4.263017458439197,0.0,0.0,False,False
pool14pwff25hl70dusazjckjqvzft35ew67t33x49hwjm5j7y675ere,,117.618178,345.0,0.0,True,0.03493198896934906,0.04890478455708869,0.0,0.0,False,False
pool14pxhk34wlpu2azrnwy9ah8hrzxgffhqthcxcp620209eupfjfcn,1337,4365.205438,170.0,0.0,True,1.2964437948041647,1.8150213127258306,0.0,0.0,False,False
pool14qpadfdjzw6jkwxy67uhey6tjpyppsmwgz5awfsxwrtpsecslpc,BEADA,1221666.080784,170.0,0.02,True,362.94566720085555,508.1239340811977,0.011298777340769717,0.019800325657437775,True,True
pool14rf039l9kskejp4g7synrefujghemdwkenx544gywgp9cttert6,,195.445945,345.0,1.0,False,0.0,0.0,0.0,0.0,False,False
pool14rs7ky0p867k0fe9mk3uug9c6w0mwlz3sllh7rpwxcqacr70s8t,KIKO,110503.354467,340.0,0.029,True,32.819004823869335,45.946606753417065,0.0,0.0,False,False
pool14skj6e4rpjanzclx3fc880xnl8xafgg63tmw93t9xspvwx985qu,EVRST,51288965.743725,400.0,0.04,True,15232.614932549326,21325.660905569053,0.02026692563205433,0.028592316007887055,True,True
pool14sy0qjv6fl5jcv0gfn6zl8w9tqnm67drxum6tdmazcjvypy848w,AIRE,5025.750076,340.0,0.0,True,1.4926217753859663,2.0896704855403527,0.0,0.0,False,False
pool14t5mu3sc07e92k6etpq2xftwjy2z3y8gxq0wny2crdckq2rpt0r,,2602.446738,340.0,0.001,False,0.0,0.0,0.0,0.0,False,False
pool14tdqa54j9kwhxpx3q55zrgt2gc8lqk9trkhfe7m36fhp7jjzf6w,,0.0,369.0,1.0,False,0.0,0.0,0.0,0.0,False,False
pool14tj8njl3ggzj4dzcsrm5yjekrahytp4zkh3s78gsxz4c55jfuzv,,760.828483,340.0,0.01,True,0.22596217710305033,0.31634704794427043,0.0,0.0,False,False
pool14ts4y6fpvxnc3e2aqwxqh5xskjyzlpzk6rexgyt3syh2vdgrv7a,,500.0,340.0,0.01,True,0.14849739869720716,0.20789635817609,0.0,0.0,False,False
pool14ujg8l2x6fm5jm07jd6jftktt35dzsnefl2jmx9d8vr4cxxkt5d,,65838.642173,340.0,0.02,True,19.553734722245558,27.37522861114378,0.0,0.0,False,False
pool14w9tn4w30dwd2lfv4cwjg2a2e3ukfd0nqrydx37fjzf7z5f5jnk,KOBE,85729.413024,340.0,0.025,True,25.461238626472085,35.645734077060915,0.0,0.0,False,False
pool14wfydr6sewgx0qw39ccv53dysgg9m4u2763ngcyuyuxrxdfhq3e,,2894.300716,340.0,0.01,True,0.8595928249554384,1.2034299549376137,0.0,0.0,False,False
pool14wk2m2af7y4gk5uzlsmsunn7d9ppldvcxxa5an9r5ywek8330fg,SMAUG,31376254.919132,170.0,0.0299,True,9353.959290154007,13095.54300621561,0.020728515940315276,0.029173400684475163,True,True
pool14wn0gvhwme9lxx9l7j85k0dr2twyrgf9j0k3gx0f5d5ckzeln2l,SIRET,896.394957,340.0,0.0,True,0.2662246386362678,0.37271449409077484,0.0,0.0,False,False
pool14xq8v9s80ut6vmwp93tzhlydhsdqhxk3e9jerl2kl7hm2dq6pru,ARH,70193192.449983,340.0,0.05,True,20847.012969889704,29185.81815784558,0.020260673433185546,0.02849930911280379,True,True
pool14y3wr9lkqyeg8z8pwuprmjwahr0ydu0pjs8usy2g93mugtpx622,GAR,190.785069,345.0,0.05,True,0.05666218334626908,0.07932705668477671,0.0,0.0,False,False
pool14yezww4csqq4ny9xwl45e3vckvrd7rkw2j4f350wl2mqqw6shcf,MnM,2659.962122,340.0,0.0,True,0.7899961526612352,1.1059946137257293,0.0,0.0,False,False
pool14ym9xrwe8vjl8xfm7xjx3eeg7fdqekkrejhuug732myd66y6qdy,,0.0,345.0,0.05,False,0.0,0.0,0.0,0.0,False,False
pool14z3hap9tf6gt4gk8u84kcwm3s0etcgha26sn8t8wmvcruk0kvgj,JACKS,736295.228921,170.0,0.0,True,218.6842003240543,306.157880453676,0.004826795671165868,0.013499374819641535,True,True
pool14z5zuqy98d956cktyjuztaj7u4a4wje88c8ewznqdh6uxwlpnj4,LINUX,107.145887,340.0,0.03,False,0.0,0.0,0.0,0.0,False,False
pool14zdcvdec8qmqzsat5wg3a2h9f0u5yzrgjew534z8u3gs5durnjz,PAUL,33030614.608485,340.0,0.03,True,9813.710118579296,13739.194166011015,0.020309443873450492,0.02872477397533833,True,True
pool14zkvjsd7ny9dgc2d5faqwttzh2me0tzuk9xmf8vydxxcvqaaaya,FORT,621.049241,345.0,0.15,False,0.0,0.0,0.0,0.0,False,False
pool1509aw97y38yl6cpamvpzv58hh9c6lxrggxssya9twj9f6xxd394,HKB,2154.234843,340.0,0.00111,False,0.0,0.0,0.0,0.0,False,False
pool150hft90uw7tzr9uvj7tqkjp4u98a9hl20llj3n9ew76kkfm768r,MONKY,1606607.518224,170.0,0.00333,True,477.160215853519,668.0243021949265,0.0139100731989225,0.02255355394618356,True,True
pool150n38x8gquu4yt5s0s6m3ajjqe89y68x96dh32tq8a4es2l6dvp,ETO1,4007584.229626,340.0,1.0,True,1190.231666303972,1666.3243328255608,0.0,0.0,True,True
pool1522rtve5zlgnlh3zm5a4mcy3u7gpndg3kkac3xyzxmp6x6weca3,1112,3499196.497981,340.0,0.25,True,1039.2434766553786,1454.94086731753,0.01094067748666621,0.01744486556295308,True,True
pool152zrg07tzs7vjcw7q64r85egv6efr59lsyn4v5yqqxy0vspj26f,PTON,0.0,340.0,0.02,False,0.0,0.0,0.0,0.0,False,False
pool1533ly347ggl6je42ta7l7dv262hg07n8p4y8v32npgvajl6rxqz,MONTY,49315.192102,340.0,0.0,True,14.646563811042578,20.505189335459605,0.0,0.0,False,False
pool153sc4fct34a680nyfj4084w8dpax6c0zt0js8zqvg3sj7wtk486,SASA2,22253959.434916,340.0,0.03,True,6609.31221952583,9253.037107336162,0.01994836018115981,0.028360443426541003,True,True
pool154hq0j6u6ydz62mtlu7xaj78mhreyp0zsv2kq7f0qmne2fu4t7y,CTEC,13790648.152554,340.0,0.01,True,4096.225367931192,5734.715515103669,0.019684528554237166,0.02827104904451774,True,True
pool154sjkrwdu80wp6mnjvkwk55aj53l4v37z4zwulfak74vcxg60x0,ANZ,237631.650099,340.0,0.0,True,70.58814908415876,98.82340871782226,0.0,0.0,False,False
pool154xmvhp4jnz7phwcla09uvzqnn3ch54lh2yzrt2znxdgc4trp8x,LEAP,3958604.792304,170.0,0.0,True,1175.6854831693227,1645.9596764370517,0.018545685695649173,0.02721793713516793,True,True
pool155cu3s06js3llfh07vnzepatfuvt3s5s7uwldt9rzz55wz7pugt,SPS,11417148.837871,340.0,0.05,True,3390.964918704351,4747.350886186091,0.01853215895813807,0.026771113199747086,True,True
pool155p7g23vdme50kp5lfqylfx5h7ndldyz2mletvr8fqucqzyrk44,WPBJ1,74951829.703625,340.0,0.04,True,26471.73079455572,37060.423112378005,0.024433181969324154,0.03433361482823136,True,True
pool155x3l57d4xu52t93f9r55cqaysej4pc2dl3jkc9d6w5ckyu6u7n,SPRO,179868.552514,340.0,0.02,True,53.4210292100994,74.78944089413916,0.0,0.0,False,False
pool15676jwlm6gancffzs2jg9vf5xwzmspyktw75dl4kaucyst4qt8q,RAMA,37647.583461,335.0,1.0,True,11.18129110822186,15.653807551510603,0.0,0.0,False,False
pool1568zhphxsnj5mfszwgta5zlvulu67g8f4jn6d3xs2tvas8ffu76,PSPJ,1018557.39768,20000.0,0.9999,True,302.51784024325235,423.5249763405533,0.0,0.0,False,False
pool156wg3relgtlhwu55z3wpqurtaprguefe9tzrakhuqyyc60553au,LAB44,1092804.399619,340.0,0.01,True,324.9019093287965,454.862673060315,0.0,0.0075961676078199385,False,True
pool1570hpvwg22nm8uat505mj5hm6p6z26528nuwvrr7r5nh6yavdqt,,1.0,360.0,0.01,False,0.0,0.0,0.0,0.0,False,False
pool1570nv2jeglcq92gg0qmkyl5dwg92mj4374j4c7eagx47kdm0r4l,,12753.419841,340.0,0.0,False,0.0,0.0,0.0,0.0,False,False
pool15723rmfj9yw88yj3vjhh4f82xlwkqrwthmgw79zt6v7ukx3zv2y,,0.0,345.0,0.05,False,0.0,0.0,0.0,0.0,False,False
pool15730lwmu7vrffkl40wtjrnctsfd840fl5jmuw230r0d65a74k5e,,942.823411,345.0,0.005,True,0.28001381866269043,0.3920193461277666,0.0,0.0,False,False
pool157dwm0l9jf2h59me75slfww8dylcnumdgjvhpsyhfmlry4cn44a,ASY,223122.65508,170.0,0.03,True,66.26629336952442,92.7728107173342,0.0,0.0,False,False
pool157e2zadjusu6esf9mmx37nf63ep2gazdeln5mh04ylpcvz59g5c,AION,466823.640253,170.0,0.015,True,138.7057983122102,194.18811763709425,0.0,0.0037257037748830778,False,True
pool157sjc5een0ptynrn6ettx6zr2gl8wm8ymjtwuyravqmmcs45d20,,12.440621,340.0,0.035,True,0.003694799713309592,0.0051727195986334285,0.0,0.0,False,False
pool157xnzltgv3h4zzege5qh0fx23cr90gve663xddtq4j0u56fu8c9,IVY,0.0,340.0,0.0,False,0.0,0.0,0.0,0.0,False,False
pool158ag8p06qm4apd750ekep6een9cdldqsq434ll2mp0ykgunmguy,ALPHA,269049.137378,170.0,0.03,True,79.90917154747997,111.87284016647195,0.0,0.0,False,False
pool158je65d93ghx2sedvazczpxjvnx0k6mwxwup8vv6uxnz2x0xal4,SAMOS,1123.40592,340.0,0.01,True,0.3336457432070795,0.46710404048991133,0.0,0.0,False,False
pool159lt33zgmwm4ehyhr39lw5gv4flncg0lswxrrny8fnc4uun4h74,MOONX,10.181917,340.0,0.0,True,0.0030239763764640095,0.004233566927049613,0.0,0.0,False,False
pool159nu5jnr7jc58hqaw880qtpzsq72q9pc9w3r88reeuyh702apfe,,0.0,340.0,0.025,False,0.0,0.0,0.0,0.0,False,False
pool159s558a4ffhp9nqjp9dx048lphdlxjc8xmy5pcmfe4jhuxe4a2u,FGMT9,35122214.085653,170.0,0.1,True,10431.114856281676,14603.560798794346,0.019194554318632505,0.026999577594060378,True,True
pool15a04yc72q4tfkwaweu86l0764urswee8c3zxperyrdq4kx8nvua,1PCT4,82087.190195,340.0,0.01,True,24.381315261869787,34.1338413666177,0.0,0.0,False,False
pool15amxxauxh409wcuc87e0tusfzuka0wfvxhxmpt6vugqgsw6j4d6,KITTY,1312.851747,340.0,0.01,True,0.38991049816654666,0.5458746974331653,0.0,0.0,False,False
pool15ccmgcc4k9t8auxw9v4dfjmrl2kqnuevawn8z6n7xv09utw9hh3,4ADA,21440403.791132,170.0,0.02,True,6375.005624496416,8925.007874294983,0.020704185737401008,0.029212755012856695,True,True
pool15cy4p3axu0m6sfrmxsp46z5cevx3ruksfwjl48730cgx24j4ydz,TECH,68111451.9439,170.0,0.0,True,20236.65138595321,28331.31194033449,0.021506890682364558,0.03018252750415095,True,True
pool15d62znf04qymt6ve536tt5y9ky979ly4um5zmgz9m850vu7wuv7,NUFID,41819962.655707,340.0,0.03,True,12420.35939660244,17388.503155243416,0.02045459140927005,0.028866704601374,True,True
pool15dp6dchtfwml32ls8xuzu4u3xx6kjekc3kvn0enexefxj90hw3c,CRYPO,81754.132596,340.0,0.05,True,24.28064485356213,33.99290279498698,0.0,0.0,False,False
pool15em5uvfe8ujs3ny6ydcnynazvxhnk7dq9hu8zp4qf5jmknx32jn,,485.503154,340.0,0.99,False,0.0,0.0,0.0,0.0,False,False
pool15f9qklmaajysmwx9n3rkgc5s2g3rfffz4x8spnedtzdgq43tpe2,WEQNT,2188561.568811,170.0,0.02,True,649.9913997061138,909.9879595885593,0.015690024545953637,0.024188827668086145,True,True
pool15ftrqf7j80w57leflatx66x00qfhu483a290gmp7q85pjxrf480,ISPP,508968.655652,340.0,0.0,True,151.1611409994074,211.62559739917035,0.0,0.0,False,False
pool15fxktqvd92sq8plh3rjdrksumt9p8rzsayfk4akv2hng5r8ukha,HAWAK,218572.38692,170.0,0.05,True,64.92136615126354,90.88991261176896,0.0,0.0,False,False
pool15hx9hze8ulcsw6e7ceelz2pem2g3u9c29wqe4eszkhspj3wcdlx,NETA2,249274.899084,340.0,0.05,True,74.03359936114227,103.64703910559916,0.0,0.0,False,False
pool15j6hdfel6c6zcr8gu39qgp5xkrs264yn9hm8ynhaydjtxvmznxq,ASKP,3664225.853088,260.0,0.0,True,1088.3397986034472,1523.6757180448258,0.016502477664440907,0.025175393416192036,True,True
pool15jc92k3rhksa3uf92sluqhhnnetx04l49xttslx67kuxz5e36e4,MAYA,6705.418844,345.0,0.05,True,1.991486604012193,2.7880812456170703,0.0,0.0,False,False
pool15jdufl3ahh3gn0p4nf92pxjqhs2qm2kwf626hdaxktn9yh8m3p6,DELTA,350998.060354,340.0,0.01,True,104.24479922444735,145.94271891422628,0.0,0.0,False,False
pool15jghwj2w3ag0yxh45w0a8d2aexlrhp3ce3gefm4ap07ssehz8qj,AUROR,197.700787,170.0,1.0,True,0.058716113666263114,0.08220255913276836,0.0,0.0,False,False
pool15jglqzc80vp83806wpa3rae699q32sxwycjmztkpy6h92p43t4h,,779.16351,340.0,0.0,True,0.23140766920297137,0.3239707368841599,0.0,0.0,False,False
pool15jh849vks9mctm28xe6kgz682vnlu0pzawvftl7ltjtvwpwp59s,GUAVA,5130.872667,170.0,0.03,True,1.5238432420973365,2.133380538936271,0.0,0.0,False,False
pool15jkpn2jewgensrnulsm0kqtj58nauvgng0qvy2ux47jdwncsw9s,MERCY,12664.533293,340.0,0.0,True,3.761307489453714,5.265830485235199,0.0,0.0,False,False
pool15jlf23neurgga440wxfux2g4pk0pwjm0t9mvvzvs0npvy59mdpn,,99.578092,345.0,0.02,False,0.0,0.0,0.0,0.0,False,False
pool15ju4ktqmtha9vry4mf44hr2psf807n4achj76z8uhawgw9462kx,,699285.636247,340.0,0.008,True,207.69981329149272,290.77973860808976,0.0,0.0,False,False
pool15jzfzmh3s4vnhm2qm3p5e0632kv8nuw2luxarqrzpa8a6cgnthk,,101.25021,340.0,0.0,True,0.030070788549668524,0.04209910396953593,0.0,0.0,False,False
pool15k0zeppza4qzgf6z7wmwsgvl5rz9f6489zxhrxqa8dj6jzju6ct,DDOS,5137619.355145,340.0,0.01,True,1525.963877713096,2136.3494287983344,0.01668274808185093,0.02526893571615946,True,True
pool15kek228mhvnsncdjn77u8qtrn8hjh5wfzmh6g942xf0353yc77j,TIA,35017402.005504,340.0,0.05,True,10399.986213773645,14559.980699283102,0.01992323827494526,0.028161873954563512,True,True
pool15kh3h3d77hdcv4ld82cm7mxh7uuqm6d568drqaky9ftlczl6hfh,,3743.562473,340.0,0.05,True,1.1118185781880943,1.5565460094633319,0.0,0.0,False,False
pool15krrlqfd3uc8nea2tw8z3wl2v0fny4enhu3q892988zv7dhv0vk,,25196.726617,340.0,0.015,True,7.483471401242374,10.476859961739324,0.0,0.0,False,False
pool15l4plz3r2lm5x48lz78ph7qh8w89zd7ewrg62gvwv7u7kw6tmns,,25539.160274,340.0,0.05,True,7.585013458378196,10.619018841729474,0.0,0.0,False,False
pool15l7f5vd5sqchjqys6x5ygmdgs88q4y6ndwc7xy9a05y2jfced93,,103.0,340.0,1.0,True,0.03059046436339012,0.042826650108746166,0.0,0.0,False,False
pool15l8p8v8yzdjvl3vml6qafx0wgy4k6t938jl0qy24wslgw7xlhc2,SAvvY,0.047069,345.0,0.05,False,0.0,0.0,0.0,0.0,False,False
pool15lp37f7da0guj662jcxy0eyc49s5gxudcd93j8qz4nfcvuhrsf9,SCV01,51169.29543,340.0,0.0,True,15.19702039797044,21.275828557158615,0.0,0.0,False,False
pool15m3nrmzhaef66j4sue7p66yshtxfug84zuhfd8skxhh9q6mkgyx,DROK,0.0,340.0,0.035,False,0.0,0.0,0.0,0.0,False,False
pool15mfkj8sl7estcmmd5a07afrx5f4hlz3pcr6p6ay5pfmrjfl2hlf,DOXA,1012124.342771,340.0,0.01,True,300.8517346274365,421.19242847841105,0.0,0.0057974860974788255,False,True
pool15mkly3gw008dmxfrh9eycl5aguyfm0rhdlup2hzukjkrsfdxqew,,112.597005,340.0,0.0,False,0.0,0.0,0.0,0.0,False,False
pool15mv5w2vvfv2kplkrt40ylylyvdudv5axq5nyw6ln3v0gkd2auew,NLD,429181.152735,340.0,0.0,True,127.46457443266348,178.45040420572886,0.0,0.0,False,False
pool15nww4436eq733eypdq7vnllsnqyrwftw434xkvpm2mc2kfue2ux,SEED,405629.79969,340.0,0.04,False,0.0,0.0,0.0,0.0,False,False
pool15pggy59smh8465ldedcc5ks0nlr6xxlna73wmpkfp5jn7sh23pv,KPOOL,710.795142,340.0,0.01,True,0.2111024591845898,0.2955434428584257,0.0,0.0,False,False
pool15pmdr6nw3g6mmt7regefp2lrx3njah0gpwsnqm794c4wsr23062,METAX,925841.443536,1000.0,0.0,True,275.0651384589054,385.0911938424675,0.0,0.0,False,False
pool15r7xg0vrrv2yu8wj3866eap8ftkuxvdk5rjz2lh4xajjq5v3p5d,NUFI0,7924254.649259,340.0,0.03,True,2353.471509894065,3294.860113851691,0.017992091865565035,0.02640420505433956,True,True
pool15s7w4spg5ee7n7rprhs0dq78plw2mhjkpu5v97uvl27gz2way7z,BALNC,72966563.938869,170.0,0.0,True,21679.074830842786,30350.7047631799,0.021518931108870595,0.030194534712611038,True,True
pool15t0vyldspax6eu8mq7f50s4rjk2qn2g7kudl98tjuqzt2a2zpmx,RXE,10.276968,340.0,0.02,False,0.0,0.0,0.0,0.0,False,False
pool15tn0nlazaatulwq667qdfs597pqlrgn62at0fqv3lvz5cg9l30m,,70.47316,340.0,0.0,False,0.0,0.0,0.0,0.0,False,False
pool15ttu2vykfdfdxv7vve93l3dvk6tlrcegz7r6749syys4us2k3tu,GENIE,432.075956,345.0,0.0,True,0.1283243491732884,0.17965408884260373,0.0,0.0,False,False
pool15txd36fltfgc63qq0yxtpqt88eu76s0yhugn9a6q7f4zspq6k5f,ARM1,12742922.932891,170.0,0.0199,True,3786.0366830631433,5300.4513562884,0.02030285066751385,0.028805788456612406,True,True
pool15uuf0sz5w0kp50wmflxml8ffnz880402nvj54e40e7l8x06y5e6,MEA,42864.87275,340.0,0.02,True,12.731170744461252,17.823639042245752,0.0,0.0,False,False
pool15v22rpfg6qx9l0gx0m955gfv7tes0jpa9sy0gjs3a04lv6x9jdr,LBF1,63038323.964097,170.0,0.06,True,18722.05439845957,26210.8761578434,0.020194730645874202,0.028346643907743222,True,True
pool15wfu7td5r4k27erk5q5wt06x59skxxyqj206tdnfmfmk7pd3rp3,,34697.003525,340.0,0.0,True,10.304834419254826,14.426768186956757,0.0,0.0,False,False
pool15wj590e6gsmpmttrxjd0emck09a0h9tazd2ww77q6duyvg8lyum,HUSKY,2189484.629892,340.0,0.03,True,650.2905948721492,910.4068328210088,0.010035090780235656,0.01844749548849218,True,True
pool15wk0wjrau5pv6rp6w34g3mjxqejkfj3yak0xa9m63upcxx63myh,MCA,68739.044088,345.0,0.05,True,20.415216321409968,28.581302849973955,0.0,0.0,False,False
pool15wkxegrfflzcyhurrjxsm9ljqtz09xr5rtnqsarnp7hmsz5um3t,STSH1,18751658.36702,345.0,0.1,True,5569.1665267998815,7796.833137519834,0.01830386060223951,0.02610891407856092,True,True
pool15wpcswzd758g6ym0g4x3mx6y6hm3acvx2d0uq3y3z6xnj0eajkg,,0.0,345.0,0.01,False,0.0,0.0,0.0,0.0,False,False
pool15wppycnx4mgq5nmwg4eyzj4pg5wazhyml48wsy0jskunsqq69gh,INDIA,557450.00459,175.0,0.02,True,165.55984723983926,231.78378613577493,0.0,0.007287311914439998,False,True
pool15wwz2tj30xjerxstwjezhlp8nqqu8jyvxp0h6dj4kzdq6cgv3gv,VETS,14309.460627,170.0,0.0,False,0.0,0.0,0.0,0.0,False,False
pool15xdvllxmlzhz0ct3u35wv3gmzxym06zwg3l6ltuqmcsmv9jq527,,25.825259,345.0,0.15,False,0.0,0.0,0.0,0.0,False,False
pool15xfeh7v3kr5j4unyeszxnfvy349d4h8s92h4xdwl2hct6n0wgah,,939.083298,340.0,0.02,True,0.2789030461647489,0.3904642646306485,0.0,0.0,False,False
pool15xgej4c7ns20y5pt7dc5vq6yj87ss5sl2ffucmh5j766j90ppur,1PCT5,221571.814939,340.0,0.01,True,65.81554338471494,92.14176073860091,0.0,0.0,False,False
pool15xy7ljyr733vtpvh65mpaq0lt5u9jqsr6u8urmjq7rxh6ne904c,YGEN,0.0,340.0,0.01,False,0.0,0.0,0.0,0.0,False,False
pool15yyxtkhz64p7a8cnax9l7u82s9t9hdhyxsa3tdm977qhgpnsuhq,SECUR,66283902.619502,170.0,0.03,True,19693.590195261622,27571.026273366268,0.020856729418338854,0.02927206446420374,True,True
pool15z7890uxn6nwl2yufxgrdsvjrpd0kzngvudfm2z2yafsjgkfndg,ZOHAR,832.494667,357.0,0.05,True,0.24724658591009996,0.3461452202741399,0.0,0.0,False,False
pool15z87p296y3m7eq8pwuu8qs6h2v4d2ctnx3yd2vqpl6txkkdvl5h,MUEN,9079313.264193,340.0,0.02,True,2696.6130452821926,3775.258263395069,0.018568815983515147,0.02706794765332145,True,True
pool15zn2lqq4849ujttuthaycpamnyr8ae9k2pn2fkrlfzzsx4ek0tc,LABO,1698361.672789,335.0,0.0,True,504.4239868075789,706.1935815306105,0.007282283411779407,0.015954865142026223,True,True
pool15zrj43nldc357nas0g7glm09wqhtyexxs64skq52mtg6sdrsjzd,,60.781695,340.0,0.05,True,0.018051847260292547,0.025272586164409565,0.0,0.0,False,False
pool15zrkyr0f80hxlt4scv72tej8l8zwrcphmrega9wutqchjekceal,ZETE,39660795.374542,340.0,0.0,True,11779.505629528478,16491.307881339868,0.021055652138827596,0.02972823576036077,True,True
pool15zuu7g6030wsfafu6a80pf6z2w6ceu4aumu2d6neykgtcx650u2,,4.048591,340.0,0.99,True,0.0012024104672664184,0.0016833746541729856,0.0,0.0,False,False
pool15zvek3jke3z2uml5xeztl6wt56zuye5ne9caadz8mjn9ykyuu8n,SENTI,25426.738876,340.0,0.0,True,7.551612071446406,10.572256900024968,0.0,0.0,False,False
pool1620fkxluaftsvz5lge29tjur3flwa8wydpzqy0zd4cllxx2w3ma,,18.621214,340.0,0.01,True,0.005530403679099022,0.007742565150738631,0.0,0.0,False,False
pool162343gl83jtrskacz2cex7szf4yd5t77f5nd0e65fg78ztppuj9,,114463.466015,340.0,0.25,True,33.99505389776316,47.59307545686842,0.0,0.0,False,False
pool162szyrlrwes7qwy0za4ekufgyljfz0lac9t8h8svzale67n8vl4,MAKL,496.719173,340.0,0.01,True,0.14752303456220417,0.2065322483870858,0.0,0.0,False,False
pool163aacna7n8tgphz40prapjgkrkpvsfttaqt56yeg2psd2umnxqu,,50.425749,340.0,0.01,True,0.014976185164331931,0.020966659230064702,0.0,0.0,False,False
pool163q9zuwpt9wr8rruuhw2mz6w6em25mhtrv58f8nz9aywj7vzer7,DARTH,9.486132,340.0,0.01,False,0.0,0.0,0.0,0.0,False,False
pool1646vlaras0deljthqtfl9dpdw2xsna799l0kayyu9v44cql4ky0,IOGP,2.925923,500.0,1.0,False,0.0,0.0,0.0,0.0,False,False
pool164nml0s3vt20jd8uf0lwf5hjnt4vcan9sjmxr8huq7k2qswd8jq,,0.0,340.0,0.03,False,0.0,0.0,0.0,0.0,False,False
pool164xvrnwxg0xwhkcm0fsnlzmtj3ptp5s7hne32k4dyv60x4utfje,,23705409.510386,340.0,0.03,True,7040.388743225693,9856.54424051597,0.02001461002814314,0.02842669717963303,True,True
pool1659knc82juzdqycvvwz0uzjsj5scxwewguhuzae93ed36xanxmz,CASH,1448262.840343,170.0,0.0,True,430.72219225379484,603.0110691553127,0.013141758183907695,0.02182601608479543,True,True
pool165cyssah9wcnkuqq339c9fam5wga3x7zl6kw4ktltq5x68tlu4w,,1075.435349,340.0,0.0,True,0.3193987902925742,0.44715830640960386,0.0,0.0,False,False
pool165ljt7xrrpceutz5ppe96suuw0jcnrvhg0f5vu60df0r5mt0x0c,CSWP1,3492506.323562,340.0,0.99,True,1037.2602205941832,1452.1643088318565,0.00014574059826314825,0.00023246341458853,True,True
pool165zu45p489lpuypt4fsuc5g8l9g9ha4dddlls84jlsp3k4vsw9p,SWEET,4245248.173597,340.0,0.05,True,1260.8263744917422,1765.1569242884389,0.01504253849472699,0.023281237905971613,True,True
pool166dkk9kx5y6ug9tnvh0dnvxhwt2yca3g5pd5jaqa8t39cgyqqlr,VIPER,39534342.003194,170.0,0.009,True,11759.622595894707,16463.47163425259,0.021207588768951152,0.02981505594152815,True,True
pool166fpvc9lelw8pdvc4n3xeqns5ktkkmzu4plaen999fwy2xytgce,STBL2,506.849564,340.0,1.0,True,0.15053168356774888,0.21074435699484842,0.0,0.0,False,False
pool1673d663ml4p0mtreukyfx5jt7ekk9pajsyyv6utzlakzj0y9v0w,MAUI,28188.782749,340.0,0.01,True,8.371937731908837,11.72071282467237,0.0,0.0,False,False
pool1675wjgy0ggtt2l23eeaj5ey5l02qj2ra48stvc7fyussslr0kq7,,35.245376,340.0,0.015,True,0.010467693343435608,0.014654770680809849,0.0,0.0,False,False
pool167n02n48l5hfgfu6e46xq8n3yefccm9dcnmefkmxuymhc8ncrjm,,2689.502728,340.0,0.0,True,0.7987683177841175,1.1182756448977644,0.0,0.0,False,False
pool167qekemyleju9g7eugaguqxh5telvmmmrs3a7sp897f6za308hg,HOT,4385051.660072,340.0,0.0,True,1302.3425677379964,1823.2795948331948,0.016020565523672817,0.024692847158166737,True,True
pool167r4k4twa3lrqzpzdd44hl4ahc9rnt4x7rjtwz60gtf7j7pnk5x,EQX,137.05877,345.0,1.0,False,0.0,0.0,0.0,0.0,False,False
pool167zl76srpt5a2gthpsq0ye9z4fpray5vsh7xyzcn63hd5mnw7fa,NUFI4,3241970.233631,340.0,0.03,True,962.852017395422,1347.9928243535905,0.013604119770826295,0.022016232953668054,True,True
pool168235cjpsrvwnvddmhc7dmtcqr7c40j2mlrph3qvuxk3jqls0wy,,6930.190528,340.0,0.01,False,0.0,0.0,0.0,0.0,False,False
pool1687dfgyljnhamx05h6r04zdllv68exatshhd0jny4q56skc0926,TRUEC,3360.713955,340.0,0.025,True,0.998114582745464,1.3973604158436497,0.0,0.0,False,False
pool168t0xlm0dtdgf7d5w2mrm7ulsw4czpw297yvrpke9pmjcc9hz7k,CCJ4,4467817.486649,170.0,0.048,True,1326.9697870189502,1857.7577018265304,0.017996431716143135,0.026252730689343678,True,True
pool1692dxqqcsavymwz28w44t2jhyjnakvj4l3gwz2dqrarmc2k6dkh,BLUE,202039.93326,170.0,0.0,True,60.007016349002505,84.0098228886035,0.0,0.0,False,False
pool1693h5jn424n7kazynt4h9r6fe8u8wtsp7us2me60msq5kpv390n,,626.690294,340.0,0.0,False,0.0,0.0,0.0,0.0,False,False
