pool_id,ticker,sigma_ada,pledge_met,f_base,f_new,pi_base,pi_new,ratio_base,ratio_new,category_base,category_new,desirability_base,desirability_new
pool1r80l6hsdftyfvqftjak0r6llnszdtnh2x7rvtllawzj7x3afq2k,LBRTA,8685.979612,True,2.579691251248183,3.6115677517474563,2.579691251248183,3.6115677517474563,0.003480842767801146,0.004873179874921605,losing_lt_025,losing_lt_025,0.0,0.0
pool1r8938r4ts8f4t8nsp9xl9dktzapt7f67jgpsp4wrju39xrdnaye,VENUS,1829365.541984,True,543.453717110051,760.8352039540713,350.10316335079887,360.89795590716534,0.47240306898908385,0.4869687560966248,losing_025_050,losing_025_050,0.00011027012146289782,0.00022808897136431967
pool1r8lmsrdure385hz647kl2qjhyyxkdle4au5krjcsqed4x8227k3,MAYZ,393655.281637,True,116.91580405489482,163.68212567685273,116.91580405489482,163.68212567685273,0.15775745674573513,0.22086043944402914,losing_lt_025,losing_lt_025,0.0,0.0
pool1r96tdg42e7qpxxef2fhzlusl4wtqjk24kznsj4ttar0f6adw0jq,,1.665757,False,0.0,0.0,0.0,0.0,0.0,0.0,pledge_not_met,pledge_not_met,0.0,0.0
pool1r9dfv5360alp5dh020k050d4n4yh9h4gms9lf0srm43z5zk4d3s,,115.453029,True,0.03428894895599858,0.04800452853839801,0.03428894895599858,0.04800452853839801,4.626694761678968e-05,6.477372666350556e-05,losing_lt_025,losing_lt_025,0.0,0.0
pool1r9fpxs4kcn80kylsjxs8tg3p50nk2s66qerfqtw4x70n5740nj9,,77079758.20068,True,29148.2195312167,40807.50734370338,29148.2195312167,40807.50734370338,39.330431151566756,55.062603612193456,strong,strong,0.0,0.0
pool1r9kse9x8ja0ajkyw8w96zw5c2aqeey6j85nmyqxhwt0rs090fu4,UPBIT,31753189.808382,True,9437.80346009537,13212.924844133517,9437.80346009537,13212.924844133517,12.734667337460019,17.828534272444024,strong,strong,0.0,0.0
pool1r9mgl8cj0hyht0678cpdljt2pw353672jyy9ak00dzalglx2jq5,REPUT,1348.625059,True,0.40053476965133894,0.5607486775118744,0.40053476965133894,0.5607486775118744,0.0005404517131727211,0.0007566323984418094,losing_lt_025,losing_lt_025,0.0,0.0
pool1r9qyjstrc050njg8lm7wxy5874mgu322vyljntdsm5qgxvjcewv,SHEIN,32814.049187,True,9.745601889861803,13.643842645806524,9.745601889861803,13.643842645806524,0.013149987557534664,0.01840998258054853,losing_lt_025,losing_lt_025,0.0,0.0
pool1r9rc8f6xtl8fxmrvz3et9en0p8tp9aq0rzslfczawq6m7udqd33,ETO17,106.43319,True,0.031610103699696766,0.044254145179575474,0.031610103699696766,0.044254145179575474,4.265231383767179e-05,5.971323937274051e-05,losing_lt_025,losing_lt_025,0.0,0.0
pool1ra2su7cvnmr83pu9nvvz4a9carsgc9egc3e5fuk7h9pycyp5ela,LBF4,86942067.15871,True,23025.387625207422,32235.542675290388,1541.3256842908497,2093.9359652274097,2.0797497988932,2.8254008526306875,comfortable,comfortable,0.00024710781638624365,0.00034668614515169515
pool1ralkckmup253k79hap4chku450qyshezh4sasjqh0ltxu2gytlq,OYAJI,553736.903673,True,164.4662684578891,230.25277584104475,164.4662684578891,230.25277584104475,0.22191850316656697,0.31068590443319377,losing_lt_025,losing_025_050,0.0,0.0
