pool_id,ticker,sigma_ada,declared_pledge_ada,active_pledge_ada,fixed_cost_ada,margin,declared_pledge_met,f_ada_a0_0p3,pi_ada_a0_0p3,U_ada_a0_0p3,coverage_ratio_a0_0p3,category_a0_0p3,f_ada_a0_0p6,pi_ada_a0_0p6,U_ada_a0_0p6,coverage_ratio_a0_0p6,category_a0_0p6,delta_U_ada,delta_r
pool1q34qp4ckh590gt99eadtz8w8ag3watavf5adj8qjs7guxmkgk8g,,1047.621962,100.0,1047.621962,340.0,0.01,True,0.3111383812512234,0.3111383812512234,-740.79997272986,0.00041982690123853225,losing_lt_025,0.25280002325191286,0.25280002325191286,-740.8583110878593,0.00034110947665175645,losing_lt_025,-0.0583383579993324,-7.87174245867758e-05
pool1q3snnww4ggayr8hd6gd83ypx982yhwlhywlcew7yxq46jzyst2g,IOGP,0.0,64000000.0,0.0,500.0,1.0,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1q3xdrewrldt06rpjx6pzguzm847ujxnmajxrsr7dsthscz4htlv,MICRO,15303.952338,10000.0,11779.09216,340.0,0.0,True,4.545255201905721,4.545255201905721,-736.5658559092054,0.006133028008568438,losing_lt_025,3.693069396176935,3.693069396176935,-737.4180417149342,0.0049831521087844695,losing_lt_025,-0.8521858057288227,-0.0011498758997839685
pool1q42574l9xer3khqpshk8w2vc6md6zlah7493fp6zzv9mqurmufx,,429.14441,5000.0,429.14441,340.0,0.015,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1q426xdlg94lcpgrnmfs8dkp9hu08my5rvw574mum96jhg8yhd5v,,0.0,20000000.0,7734.5417,340.0,1.0,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1q4f8t94fzl9eamju0km090z8sxaydk4na5pqjpklzuukjlr63u5,HAVN,1697.600883,1000.0,1697.600883,170.0,0.05,True,0.5041794320351978,0.5041794320351978,-740.606931679076,0.0006803020822064137,losing_lt_025,0.4096464399409873,0.4096464399409873,-740.7014646711702,0.0005527463207599528,losing_lt_025,-0.09453299209428678,-0.0001275557614464609
pool1q4l2wpswlanqszppj4tcvgw4j9wdjmadqky57dq0wqhg5tmhsxn,,0.0,15200.0,0.0,345.0,0.05,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1q5h54ekx7wwqpfz78y8dppyl6uv7rpyvvr8nhf4es434un4mpx3,BHMT,3522.825093,1000.0,2015.644521,345.0,0.0,True,1.0462636241305656,1.0462636241305656,-740.0648474869806,0.0014117500175674796,losing_lt_025,0.8500915503621881,0.8500915503621881,-740.261019560749,0.0011470500679549762,losing_lt_025,-0.19617207376836632,-0.0002646999496125034
pool1q5q3rld4nll02w8sqhf9582jcf22t99yt27z0pqksvpnv4rdra9,,53123918.747451,0.0,64572.408101,340.0,0.03,True,15777.527484999662,821.3272900646784,80.21617895356724,1.1082377227259528,edge,12819.241081562226,729.0907593647134,-12.02035174639775,0.9837806348249506,losing_075_100,-92.23653069996499,-0.12445708790100218
pool1q5sspejl875flc0z6wh9y9zxkgqnk0y3aaw8jc0pkxs6cpavm4q,ONYX,116198.318083,0.0,5.665643,170.0,0.05,True,34.510295936201665,34.510295936201665,-706.6008151749095,0.04656561670551948,losing_lt_025,28.039615448163858,28.039615448163858,-713.0714956629473,0.037834563573234586,losing_lt_025,-6.470680488037829,-0.008731053132284894
pool1q5za50d3sr707xkmjtyrs0v76ezxyj8g8uhggfk0wfl77aufd9k,,315867.938645,725000.0,14395.819559,340.0,0.01,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1q66d2n39uvln4hazyzv8fyq977mpqus78sjd2369qfn7cptdeyh,KTN2,6336314.010172,50000.0,59504.184531,340.0,0.05,True,1882.213755694272,430.8694382459235,-310.2416728651877,0.5813830501069432,losing_050_075,1529.5923627835539,410.0924818940673,-331.0186292170439,0.5533481764687564,losing_050_075,-20.7769563518562,-0.028034873638186797
pool1q6lzp5x6tqg04chsxakupgq6x829nsx2dk5w8h043fnajm8d3uj,ADAIM,186857.90105,4000.0,11355.61722,170.0,0.0,True,55.49666510040748,55.49666510040748,-685.6144460107037,0.07488305635737141,losing_lt_025,45.091723411813966,45.091723411813966,-696.0193876992972,0.0608434049034971,losing_lt_025,-10.404941688593567,-0.014039651453874313
pool1q6ydlweuzytf4wxdnr9h7qxalu7v3kg4c2t6m7uysn0r67jqx62,,19.73646,8000.0,2.48148,340.0,0.0,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1q7k8mmnvsgthp94hpn8jrnacjewplvywq70eef90fv4nu7gedzp,LOGIC,340344.174498,0.0,200664.388705,500.0,0.0,True,101.0804491481414,101.0804491481414,-640.0306619629698,0.13639041114441866,losing_lt_025,82.1278649328649,82.1278649328649,-658.9832461782463,0.11081720905484017,losing_lt_025,-18.952584215276488,-0.025573202089578487
pool1q7wrwstqkzhrffdzpw8ftfd4epmxywdjnp8384atjcnezchv242,SPEC,1369403.911896,8601.0,8970.379954,170.0,0.017,True,406.7192899107308,175.54851386141092,-565.5625972497003,0.2368720576840627,losing_lt_025,330.47035325026593,173.76129879271934,-567.3498123183919,0.2344605231086168,losing_lt_025,-1.7872150686915802,-0.002411534575445906
pool1q80jjs53w0fx836n8g38gtdwr8ck5zre3da90peuxn84sj3cu0r,000,6687478.28096,2000.0,4542.114802,340.0,0.0,True,1986.1616239876287,341.1180679420054,-399.9930431691058,0.4602792520956594,losing_025_050,1613.7688050792585,340.86513987796394,-400.24597123314726,0.4599379698503261,losing_025_050,-0.2529280640414413,-0.00034128224533330753
pool1q86d5lfjtyrq8yzkyc55dy5p4yw0qvgkp5nqgr9ld5fv6ustg8h,,3.070591,1862.817955,3.070591,345.0,0.02,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1q8a7ym63gurl72wr32je0tv0lp4p2uh8vzzc6rn6un7ryslvqmu,LSSP,4910349.697464,68000.0,68918.043598,340.0,0.02,True,1458.7270726822376,377.7621362689413,-363.3489748421699,0.5097240219520947,losing_050_075,1185.523488377011,368.54027042550376,-372.57084068560744,0.49728072471207396,losing_025_050,-9.221865843437513,-0.01244329724002069
pool1q8fqknvzyj9p4ezhxqdghlc7rnmwvwuku9eevgvl25cpjy385gg,PORTO,1411419.44955,1000.0,2105.743249,170.0,0.0,True,419.1858543884721,170.37176859847872,-570.7393425126324,0.22988694413587832,losing_lt_025,340.58982370118616,170.25450858688492,-570.8566025242262,0.22972872223117904,losing_lt_025,-0.1172600115937712,-0.00015822190469927389
pool1q8sll5g69z98q6mmu5teg7zn4fnlsqjyq898e6cxmec0cj9lk6r,MATRX,13408.015848,100.0,105.92712,340.0,0.02,True,3.982112479604996,3.982112479604996,-737.1289986315062,0.005373165264834327,losing_lt_025,3.2354676323302343,3.2354676323302343,-737.875643478781,0.004365698454418606,losing_lt_025,-0.7466448472747516,-0.001007466810415721
pool1q8xqp4w6yzt3z7wd7359ywn6xfke2qj249gyxtru684ruk8kazv,,233.375391,25000.0,208.038836,340.0,0.0,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1q9049mstrv5czwyylpf3xen08pmvsfsgtru4wf3zvc9uxat2sm0,SNEK,9293546.537528,50000.0,50022.570203,340.0,0.04,True,2760.666469573313,449.3347405584296,-291.7763705526816,0.6062987503786905,losing_050_075,2243.473349156308,425.9745724600276,-315.1365386510836,0.5747782836791976,losing_050_075,-23.36016809840197,-0.03152046669949293
pool1q9kwa675j2z53jecrs6pn3fqsc9ypxrsypu5dgu6hammqkagy22,TIGER,9173185.086734,369.0,11672.021761,340.0,0.01,True,2724.392136203894,366.847498622392,-374.2636124887192,0.4949966248278152,losing_025_050,2213.571771243427,361.0958234527196,-380.01528765839157,0.4872357437892768,losing_025_050,-5.751675169672353,-0.007760881038538392
pool1qa0t2lecmzmvzn6z7lzc439wvlgz0x04lvnqcdyzv4gywz3qehp,,429050.591156,100000.0,112042.785871,340.0,0.01,True,127.46367291116563,127.46367291116563,-613.6474381999456,0.1719899634483494,losing_lt_025,103.59501135066803,103.59501135066803,-637.5160997604431,0.13978337363658352,losing_lt_025,-23.86866156049757,-0.032206589811765884
pool1qa2h3hha0m5he0429ym7tqvsn89nsddvn7wgkx3v8g6hsstdzc0,SNSKY,113236.612073,80000.0,107100.807,790.0,0.0,True,33.633751159085136,33.633751159085136,-707.4773599520261,0.045382872628450706,losing_lt_025,27.32991434740077,27.32991434740077,-713.7811967637105,0.03687694589604301,losing_lt_025,-6.303836811684391,-0.008505926732407694
pool1qa6lqyu67ghpa0evxfu9nzqkj3h82qpfku82ec79zdwru4pd25m,CNODE,41649494.305388,500000.0,670602.508833,495.0,0.0,True,12393.482862480725,686.5786155860674,-54.53249552504383,0.9264179220801507,losing_075_100,10089.042114374663,649.474593726743,-91.63651738436818,0.8763525252684687,losing_075_100,-37.10402185932435,-0.050065396811681984
pool1qadgwr92pgx0yz3u9n63f0s9ugryaud6wxers850z6sfu06y3rg,VITAL,72209.836408,0.0,13486.823023,340.0,1.0,True,21.445945733610156,21.445945733610156,-719.665165377501,0.02893755796139301,losing_lt_025,17.424830908558253,17.424830908558253,-723.6862802025529,0.02351176584363182,losing_lt_025,-4.021114825051882,-0.005425792117761188
pool1qakys0fxx5p2fxcnsc2tyjpqa88q7qgtdh5t3a32hplv6fg25r9,DAPP,34290331.60055,1000.0,1062.35835,340.0,0.025,True,10184.089493459429,586.3995952630148,-154.71151584809638,0.7912438316892253,losing_075_100,8274.604731862062,538.6047968988705,-202.50631421224068,0.7267530992638432,losing_050_075,-47.7947983641443,-0.06449073242538206
pool1qarmuvc39q7ygl2affsuly2hs39mukcag9tunsnu8xudwv8mf00,,28893.162406,25000.0,25189.617709,340.0,0.01,True,8.58123103720787,8.58123103720787,-732.5298800739033,0.011578872463998623,losing_lt_025,6.972341317231012,6.972341317231012,-734.1387697938802,0.009407956799861934,losing_lt_025,-1.6088897199769008,-0.002170915664136689
pool1qatl6qf2zja8a3hyhn42ar5a54h9k0dn3hd2j4uxvz5mqn25zy5,,0.0,125000.0,0.0,350.0,0.03,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1qaxrj6n50naglqmzj5puq5sd0awgy9wnqmykpwmcah4vzhndpve,🐈NNSP,933128.25164,50000.0,78832.650804,340.0,0.0,True,277.1850170787414,277.1850170787414,-463.9260940323698,0.37401276667296435,losing_025_050,225.25408597421847,225.25408597421847,-515.8570251368927,0.3039410455424237,losing_025_050,-51.93093110452293,-0.07007172113054067
pool1qc05c76autq4235sq20zu4vjwtl5m0xn4mxq9kg6e66uwz95kd4,EGH,70036808.429206,0.0,0.0,340.0,0.05,True,20800.567729323888,1363.0283864661944,621.9172753550832,1.839168737360682,edge,16900.461280075662,1168.023064003783,426.9119528926718,1.576043114847683,edge,-195.0053224624114,-0.263125622512999
pool1qcdw8uk5d9ehldhccy926u886qhr07xa354yrkamdde0qku53nx,ARMY,15101.037507,5000.0,5049.522212,340.0,0.02,True,4.484987623127063,4.484987623127063,-736.6261234879842,0.006051707437502783,losing_lt_025,3.6440996080719543,3.6440996080719543,-737.4670115030392,0.004917075932930673,losing_lt_025,-0.8408880150550431,-0.0011346315045721103
pool1qcu4r9rw853pyvfznfeujfzxlku4xtvp8cas6c2y79hvuy22vl4,MPOL,21868.233519,100.0,127.679256,340.0,0.0,True,6.494754084971058,6.494754084971058,-734.6163570261401,0.008763536246587633,losing_lt_025,5.276989726672636,5.276989726672636,-735.8341213844386,0.0071203759430365395,losing_lt_025,-1.2177643582984956,-0.0016431603035510934
pool1qcvvyev6gdhdnggvypta045l0vtruawayq6gap29a99c755k8nm,,76827492.396133,76800000.0,76896698.64204,340.0,1.0,True,29537.064842710603,29537.064842710603,28795.953731599493,39.855109982667976,strong,29458.620869596343,29458.620869596343,28717.509758485234,39.74926354218397,strong,-78.44397311425928,-0.10584644048400804
pool1qcw5gq4zsxupu33q4g7d4hqw87tmlzclqut3c9wexczpwfmqfal,OvO,173905.925436,10000.0,15333.994669,170.0,0.0,True,51.651039025612384,51.651039025612384,-689.4600720854988,0.06969405565674834,losing_lt_025,41.967999906069515,41.967999906069515,-699.1431112050417,0.05662848563037865,losing_lt_025,-9.683039119542855,-0.01306557002636969
pool1qd3hwt2hvkt2jn9lktcjqpdk9cz0mk8qdue35x00p7ud5g0268s,,66.488296,42951872.0,0.0,340.0,0.15,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1qd6mlgr6u0yp2ddxn7gd5jr6pcflu5md3sff4xyu2ngeu503jkd,ACGW,16318.140922,100.0,497.625394,345.0,0.15,True,4.846404820783861,4.846404820783861,-736.2647062903274,0.006539376819648388,losing_lt_025,3.9377054312743103,3.9377054312743103,-737.1734056798368,0.005313245709365635,losing_lt_025,-0.9086993895094793,-0.0012261311102827526
pool1qd9yemufpf2fctpd2zyx9v2lv3h4fne3v8jplse284gqxk8ketu,,164.620642,100.0,164.620642,340.0,0.03,True,0.0488914816436269,0.0488914816436269,-741.0622196294676,6.59705149614156e-05,losing_lt_025,0.039724334869485074,0.039724334869485074,-741.0713867762418,5.360105154803083e-05,losing_lt_025,-0.00916714677418895,-1.236946341338477e-05
pool1qdjx5xeeu6288ftmhmdr0c6mazkua7m07cydmr78ymfhz7jj7g4,1PCT,222151.74466,50000.0,51882.837597,340.0,0.01,True,65.98781284021393,65.98781284021393,-675.1232982708973,0.0890390278203786,losing_lt_025,53.623142044175275,53.623142044175275,-687.4879690669359,0.07235506422752284,losing_lt_025,-12.364670796038581,-0.01668396359285576
pool1qdrzlpjyf8qvscu3wyttg6z9s475mfmlkk69ulpmlekgyx73fuy,,0.0,1485.0,0.0,340.0,0.0495,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1qds0ldd626j09nnpn3g3ne2fvn65phr6cz74k6xv8urtgygu9cp,PERDX,7759.002179,500.0,0.0,340.0,0.0,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1qdw8vw3tk20e4lgcd9evd9u4hxj8zekdg2qpmnzdk83dcncavpd,UPLAY,0.0,1000.0,0.0,345.0,0.02,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1qel9h28zarup4g5dx95smeggfruq26k47lc8e6wmdzaaywyj63r,RAID1,36731.86099,30000.0,33806.430839,340.0,0.01,True,10.909404198947389,10.909404198947389,-730.2017069121638,0.014720335500828559,losing_lt_025,8.864079888126177,8.864079888126177,-732.247031222985,0.011960527585177749,losing_lt_025,-2.045324310821229,-0.00275980791565081
pool1qelp62ghdjald2mfsmfd4k82y0rnd2e8udypc8vu58fwkpaceml,KUMOJ,379.485117,100.0,156.561817,225.0,0.015,True,0.1127051375559011,0.1127051375559011,-740.9984059735554,0.00015207589775159067,losing_lt_025,0.09157295036142335,0.09157295036142335,-741.0195381607498,0.00012356170213685309,losing_lt_025,-0.02113218719443921,-2.851419561473759e-05
pool1qeqylk3pnenvt3j4mah2dafcnd3h8uc3fqhvfzrxlxf3xuvdvvp,LILIE,1533759.51042,750.0,4438.91422,340.0,0.9999,True,455.5199164067627,455.50839784819914,-285.60271326291206,0.6146290225837768,losing_050_075,370.11100568834087,370.10800330231757,-371.00310780879363,0.4993961064049262,losing_025_050,-85.40039454588157,-0.11523291617885062
pool1qetkrhjs9fll3nthuxk6zp0ssanf3rszg5wh8x79mg67gsg7vjv,CARAT,10791089.405691,50000.0,92793.714539,340.0,0.03,True,3205.5150178422477,449.8670900638641,-291.2440210472471,0.6070170630546892,losing_050_075,2604.9827570132256,426.84200327285487,-314.26910783825633,0.5759487300533274,losing_050_075,-23.025086791009244,-0.031068333001361803
pool1qf0wftuxq20v4c0es83qgfunte4uxepx7jesy8nczxz2wv8yld2,,0.0,300.0,0.0,345.0,1.0,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1qfdzhvd4kttdew9klp89jtuts46dnecxdj36lwax9j2eyag0v6t,,3.24472,0.0,2.384669,170.0,0.0,True,0.0009636649589895792,0.0009636649589895792,-741.1101474461522,1.3002975458630003e-06,losing_lt_025,0.0007829777791790332,0.0007829777791790332,-741.110328133332,1.0564917560136878e-06,losing_lt_025,-0.00018068717986352567,-2.4380578984931256e-07
pool1qfxukshs4fkcrflzdnxa2fdza5lfvew3y6echg8ckaa4q8m5hyf,NEDS1,51146934.952272,250000.0,258159.663153,340.0,0.02,True,15205.044210414166,710.8302895089546,-30.280821602156607,0.959141320177,losing_075_100,12366.01830548709,640.0066321188232,-101.10447899228802,0.8635771647780222,losing_075_100,-70.82365739013142,-0.09556415539897789
pool1qg0g6hv2e50wevkqj34g0cya4f9audctayzp8wqwhxtdjnhn3tt,,551.719342,0.0,0.0,345.0,0.06,True,0.1638577741938249,0.1638577741938249,-740.9472533369174,0.0002210974464384444,losing_lt_025,0.13313444153248274,0.13313444153248274,-740.9779766695788,0.00017964167523123607,losing_lt_025,-0.030723332661409586,-4.145577120720831e-05
pool1qgmwcxs8d8qmr0vtvsqd9u8gugrventh5dcqukmu79e2sgfuu8t,CLAY,7847994.286318,100000.0,110904.794056,170.0,0.05,True,2331.705069418327,307.1062076724291,-434.0049034386821,0.41438618726414717,losing_025_050,1895.2347910016656,279.42306741336483,-461.68804369774637,0.37703262469569465,losing_025_050,-27.68314025906426,-0.037353562568452514
pool1qgsylc6kjv29zva4w783fuyf9xxhj78ktgjlxjvppest5ya9pek,TURBO,10809.257028,24000.0,0.0,340.0,0.0,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1qh4jvncd9chmm5ru3sk3cqxuat83vj8v7rgl4x5lqfepcywvc9g,,19.424099,0.0,12.3,340.0,0.0,True,0.00576885634700206,0.00576885634700206,-741.1053422547642,7.784064036434564e-06,losing_lt_025,0.004687195781939174,0.004687195781939174,-741.1064239153293,6.324552029603082e-06,losing_lt_025,-0.0010816605650916244,-1.4595120068314813e-06
pool1qhnjcmyy9xrf00z4uj66yedje5ue2ukqte2hr6dmty9a2gz7tu5,,197.22628,100.0,197.22628,340.0,0.01,True,0.05857519024241771,0.05857519024241771,-741.0525359208688,7.903698833309735e-05,losing_lt_025,0.04759235115059125,0.04759235115059125,-741.0635187599606,6.421756527066285e-05,losing_lt_025,-0.010982839091866481,-1.4819423062434499e-05
pool1qhs3cf9ymc2nvmrd2j8cs36cj9jdqgnqk6s9ngyvy2lz5s8rak8,PANL,327550.204001,166000.0,191785.787865,170.0,0.04,True,97.31165991206699,97.31165991206699,-643.7994511990443,0.13130508833712184,losing_lt_025,79.09087334815209,79.09087334815209,-662.0202377629591,0.10671931936032514,losing_lt_025,-18.220786563914885,-0.024585768976796707
pool1qkd5y9azf2xx0gmrj68lrkcn59ldjmnpzd3y2rq3tvjp2vqljan,AMOON,8378187.626864,150000.0,189795.882466,340.0,0.01,True,2489.699359588415,409.7083806057227,-331.4027305053885,0.5528298988682915,losing_050_075,2024.035473228451,394.60828054757536,-346.50283056353584,0.5324549512635949,losing_050_075,-15.100100058147348,-0.020374947604696603
pool1qku2yhky7sv4dfjfv42uyvauhehuqevk25aw952d7ulzqzx3jcu,ASPEN,16052570.333042,250000.0,253877.488205,170.0,0.005,True,4772.084995604795,265.4302260550651,-475.6808850560461,0.358151729309683,losing_025_050,3881.020095507495,246.95283484494377,-494.15827626616743,0.333219717182083,losing_025_050,-18.47739121012131,-0.02493201212759999
pool1qkvt06tjvd5mjf3yms9y6hp22uedn5ys6384pn8k3d4tz3d7j2z,,497.432393,100.0,497.432393,340.0,0.075,True,0.14773487844933653,0.14773487844933653,-740.9633762326619,0.00019934241469925465,losing_lt_025,0.12003462585080112,0.12003462585080112,-740.9910764852604,0.0001619657620175727,losing_lt_025,-0.027700252598492625,-3.737665268168194e-05
pool1qkwseukqpnezhh9gjcuhtse7wp7v8m8asgekl34lh3f5xnnl6z2,,35.245729,5.0,7.614702,340.0,0.0,True,0.010467798317041338,0.010467798317041338,-741.1006433127942,1.4124465495258175e-05,losing_lt_025,0.008505086273807387,0.008505086273807387,-741.1026060248374,1.1476128405437252e-05,losing_lt_025,-0.0019627120432232914,-2.648337089820923e-06
pool1qle9cf4ycvz2ervhjsedsq8kkxdey4a9jxyuhhmj8wanx2xjqgn,,10.27688,100.0,2.622622,340.0,0.02,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1qlkr6qu4mm38x77ldp2vnxn0gatgq4ernvvdw4pxze2tuyw5pfh,,13156.203178,500.0,501.04051,345.0,0.0,True,3.90733116985839,3.90733116985839,-737.2037799412528,0.005272260948834409,losing_lt_025,3.174712484478988,3.174712484478988,-737.9363986266322,0.004283719994049608,losing_lt_025,-0.732618685379407,-0.0009885409547848003
pool1qlpen2kkw8yc0pjyjjcg4zlswhrahf73f99y3ae85kjy6leqk7l,FOFA,8862.233701,1.0,140.98411,2500.0,0.0,True,2.632037312641316,2.632037312641316,-738.4790737984699,0.003551474634748402,losing_lt_025,2.1385303247953367,2.1385303247953367,-738.9725807863159,0.0028855731518977554,losing_lt_025,-0.4935069878459899,-0.0006659014828506466
pool1qlpjsz5j5vqs59cnu09j90agycj2xvrp45sv0v6euujj60up6dw,ROAM,64422.20212,10000.0,25635.068257,340.0,0.0,True,19.133684405116536,19.133684405116536,-721.9774267059946,0.02581756516432516,losing_lt_025,15.546626829614082,15.546626829614082,-725.5644842814971,0.020977457491233392,losing_lt_025,-3.587057575502513,-0.004840107673091766
pool1qlps2dwr0qd0a7pjqr47apewf2lq42xv03zgentgwv9mspeh57g,,70016772.650874,0.0,0.0,340.0,0.05,True,20794.617207397612,1362.7308603698807,621.6197492587695,1.8387672778604085,edge,16895.626481010564,1167.7813240505284,426.6702129394172,1.5757169290037112,edge,-194.94953631935232,-0.2630503488566973
pool1qlxxw3zlgx0kgv2cel0n6z3a6yjs0w8grwtp5xwna8fm2g5tsda,,60867.075946,0.0,2.182349,340.0,0.075,True,18.077204888347126,18.077204888347126,-723.033906222764,0.02439203058397663,losing_lt_025,14.687728971782041,14.687728971782041,-726.4233821393292,0.019818524849481014,losing_lt_025,-3.389475916565175,-0.004573505734495616
pool1qm06f4n2hwgeqzm9lsc3rdyqcsvtt2d7z76carwxjv0e274mu24,ECO,227733.780347,5000.0,5086.738225,170.0,0.009,True,67.6370279141284,67.6370279141284,-673.4740831969827,0.09126435550632016,losing_lt_025,54.956125148502075,54.956125148502075,-686.1549859626091,0.07415369210442557,losing_lt_025,-12.680902765626342,-0.017110663401894585
pool1qm656ca3pdnu3gfetusmslva555j3m3efaq5u44sgpdsjn7dg4d,,1047.502152,1000.0,1008.418929,345.0,0.01,True,0.31110274400663,0.31110274400663,-740.8000083671046,0.00041977881500144973,losing_lt_025,0.2527710238736223,0.2527710238736223,-740.8583400872376,0.00034107034705586214,losing_lt_025,-0.05833172013296917,-7.870846794558759e-05
pool1qmsck80ldwm23t4t5elxc857r82ph3urkt7tpyq65ntn2dv2ust,CAMP,9189449.703135,20000.0,34280.445995,340.0,0.0,True,2729.4295657808952,348.91355998832705,-392.19755112278415,0.4707979070307261,losing_025_050,2217.832807813274,347.0050926046117,-394.1060185064995,0.46822276363440857,losing_025_050,-1.9084673837153332,-0.0025751433963175363
pool1qn77pnnf6cf22qjjfd2kadudmdc77rw0uxked3m2arnn2ea2f9v,BRIAN,314669.435307,500.0,6043.090583,170.0,0.01,True,93.45536571378094,93.45536571378094,-647.6557453973303,0.12610169286717066,losing_lt_025,75.93263132285253,75.93263132285253,-665.1784797882586,0.10245782337416381,losing_lt_025,-17.52273439092835,-0.02364386949300684
pool1qngadlcclnkqgdwd4l3vp5gmgdc7cpkfek76q7rzscqqk5ak9y8,UNIT,1396.757037,10000.0,20.0,340.0,0.03,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1qnrqc7zpwye2r9wtkayh2dryvfqs7unp99f2039duljrsaffq5c,NUFI,27265033.330967,1000.0,1002.829501,340.0,0.03,True,8097.604383394027,573.0049024048734,-168.1062087062378,0.773170033229964,losing_075_100,6579.329019905362,527.4024734319971,-213.70863767911408,0.7116375203730095,losing_050_075,-45.60242897287628,-0.06153251285695449
pool1qp3j2cy4xje783x3a98y08yz6kwr3emu05zm2xyxryajjhmt48p,,1578.596558,100.0,1.089511,340.0,0.015,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1qp7ge7rwk8ht63v8z6vkyw3g8em5qr5k0z0l6ta8mxjtzx4dzy8,EVE01,183.132845,100.0,114.588717,340.0,0.0,True,0.05438951175037289,0.05438951175037289,-741.0567215993608,7.338914628985847e-05,losing_lt_025,0.04419148605981427,0.04419148605981427,-741.0669196250514,5.962869183483184e-05,losing_lt_025,-0.010198025690556278,-1.3760454455026627e-05
pool1qpn9lpmwp9p88vtp6gt20xdc5e7rf50ew42hp7gdnfltxqvfpka,WSP,69.699931,10000.0,0.0,340.0,0.05,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1qprj52nh0j32p5vq290rludcfz58kujyszt5ztfvj2ymx43649f,,7.033144,0.0,2.438019,340.0,0.075,True,0.002088807177299676,0.002088807177299676,-741.1090223039339,2.8184804491299974e-06,losing_lt_025,0.001697155831555987,0.001697155831555987,-741.1094139552796,2.290015364918123e-06,losing_lt_025,-0.0003916513456942994,-5.284650842118744e-07
pool1qpuzf5kcxrmuf6qg2nnu9cs7hj2d6ke3fwz58l7rlefcy50caaa,ANFRA,287214.268075,107000.000119,172814.690889,340.0,0.03,True,85.32335287421115,85.32335287421115,-655.7877582369,0.11512896189923542,losing_lt_025,69.34326944493576,69.34326944493576,-671.7678416661754,0.09356663043544554,losing_lt_025,-15.980083429275396,-0.021562331463789886
pool1qpzz7fg5qn7ypklmjtajklh3yzjnhvkwx4se82qgymuqqm67w8k,,951.274414,0.0,0.0,340.0,0.0,True,0.28252355184889477,0.28252355184889477,-740.8285875592624,0.0003812161869025566,losing_lt_025,0.22955038587722704,0.22955038587722704,-740.881560725234,0.0003097381518583273,losing_lt_025,-0.05297316597159352,-7.147803504422933e-05
pool1qq76dtlr0m9g6xlvngzq550j86cgtslphyjffz3pgpn7wazatdc,ATM,237284.471093,25000.0,141511.025574,170.0,0.0299,True,70.47835477741144,70.47835477741144,-670.6327563336997,0.09509822983458814,losing_lt_025,57.26862061260922,57.26862061260922,-683.842490498502,0.07727400082660914,losing_lt_025,-13.209734164802285,-0.017824229007979003
