pool_id,pool_name.ticker,pool_name.name,sigma_ada,pledge_ada,sigma_over_T,pledge_over_T,R_ada,T_ada,z0_ada,k,f_a0_0.1,f_a0_0.3,f_a0_0.3_plus_1pct,f_a0_0.3_plus_10pct,f_a0_0.3_plus_25pct,f_a0_0.3_plus_50pct,f_a0_0.3_plus_75pct,f_a0_0.3_plus_100pct
pool1r5r0z899up4kc9slygn7a2uhl9ama33sl6qwafvef28jgaf06hz,,,1121.054874,2.873438,0.000000028920,0.000000000074,14966501.840557,38763957566.434639,77527915.132869,500,0.3934833694,0.3329474689,0.3321808976,0.3254373759,0.3147866987,0.2985046289,0.2838240742,0.2705198214
pool1r5srulgd6gpav0sympqrkt9f4ykl06lh9sgk0p20r54v7759kws,DOG,DOG Pool,1106688.765330,91442.538103,0.000028549427,0.000002358958,14966501.840557,38763957566.434639,77527915.132869,500,388.4830363130,328.7876347577,328.0317068025,321.3818142641,310.8790142912,294.8230097349,280.3462843154,267.2267519039
pool1r650ja5y4jy7xd6srjz8ujkumy8xpk8kqgrxu92g3nwyk5jf4zq,XRAY6,XRAY/Network,145.159200,101.741950,0.000000003745,0.000000002625,14966501.840557,38763957566.434639,77527915.132869,500,0.0509499887,0.0431115323,0.0430122732,0.0421390922,0.0407599953,0.0386517209,0.0367508176,0.0350281241
pool1r6dzsz6ju52hgelstefrrel4y8fsyt8ck9qgfvvmamgns4vh7w4,DAI,Design an individual,146568.178741,6793.363761,0.000003781043,0.000000175249,14966501.840557,38763957566.434639,77527915.132869,500,51.4449594854,43.5310779032,43.4308637466,42.5492805641,41.1569134286,39.0283521754,37.1091576029,35.3698875216
pool1r6lp6uumua0kvs069y0k5kh3t7acvv4pz9pfw3zs6rmmcs52z4z,DREAM,Ada's Dream,1.688197,1.688197,0.000000000044,0.000000000044,14966501.840557,38763957566.434639,77527915.132869,500,0.0005925468,0.0005013857,0.0005002313,0.0004900763,0.0004740374,0.0004495182,0.0004274108,0.0004073759
pool1r76pjed6q8k9y8lngcedqhv52zqzc2gczwzqc93x6kwq73xprtr,TTP,Trusty Tadpoles,106323.323065,5636.851952,0.000002742840,0.000000145415,14966501.840557,38763957566.434639,77527915.132869,500,37.3190896328,31.5781261002,31.5054277899,30.8659013010,29.8558370404,28.3117158143,26.9194753646,25.6577574571
pool1r7tn56lj5j7te7zyj3wvqn0wyw8tr3g96chw6lwnqxjmgggrfd8,AKLEI,Julien Aklei,70538.603305,10.000000,0.000001819696,0.000000000258,14966501.840557,38763957566.434639,77527915.132869,500,24.7586163701,20.9495990073,20.9013650960,20.4770517405,19.8068937985,18.7823994734,17.8586750818,17.0215498520
pool1r80l6hsdftyfvqftjak0r6llnszdtnh2x7rvtllawzj7x3afq2k,LBRTA,Lambretta Pool,8685.979612,104.437937,0.000000224074,0.000000002694,14966501.840557,38763957566.434639,77527915.132869,500,3.0487258435,2.5796917850,2.5737523668,2.5215033492,2.4389815675,2.3128275793,2.1990821802,2.0960004122
pool1r8938r4ts8f4t8nsp9xl9dktzapt7f67jgpsp4wrju39xrdnaye,VENUS,Fresco Pool,1829365.541984,75939.036289,0.000047192435,0.000001959011,14966501.840557,38763957566.434639,77527915.132869,500,642.1564018054,543.4652306697,542.2154959623,531.2215891378,513.8578793290,487.3133574373,463.3797721251,441.6899604360
pool1r8lmsrdure385hz647kl2qjhyyxkdle4au5krjcsqed4x8227k3,MAYZ,MAYZ,393655.281637,5160.278423,0.000010155188,0.000000133121,14966501.840557,38763957566.434639,77527915.132869,500,138.1714911227,116.9158747038,116.6467130223,114.2788997345,110.5391897781,104.8221619137,99.6674646589,94.9960202717
pool1r96tdg42e7qpxxef2fhzlusl4wtqjk24kznsj4ttar0f6adw0jq,,,1.665757,1.665757,0.000000000043,0.000000000043,14966501.840557,38763957566.434639,77527915.132869,500,0.0005846705,0.0004947212,0.0004935821,0.0004835620,0.0004677364,0.0004435431,0.0004217295,0.0004019609
pool1r9dfv5360alp5dh020k050d4n4yh9h4gms9lf0srm43z5zk4d3s,,,115.453029,107.453029,0.000000002978,0.000000002772,14966501.840557,38763957566.434639,77527915.132869,500,0.0405233037,0.0342889499,0.0342100038,0.0335155151,0.0324186438,0.0307418176,0.0292299252,0.0278597726
pool1r9fpxs4kcn80kylsjxs8tg3p50nk2s66qerfqtw4x70n5740nj9,,,77079758.200680,77021526.027575,0.001988438824,0.001986936599,14966501.840557,38763957566.434639,77527915.132869,500,29726.7769021335,29675.7054890212,29675.0587673663,29669.3695618306,29660.3840650876,29646.6476160436,29634.2622931351,29623.0380942492
pool1r9kse9x8ja0ajkyw8w96zw5c2aqeey6j85nmyqxhwt0rs090fu4,UPBIT,Upbit Staking,31753189.808382,31331920.741047,0.000819142105,0.000808274560,14966501.840557,38763957566.434639,77527915.132869,500,11333.1808001333,9907.7792222708,9889.7292406632,9730.9436881751,9480.1587489121,9096.7748762456,8751.1008926939,8437.8338451002
pool1r9mgl8cj0hyht0678cpdljt2pw353672jyy9ak00dzalglx2jq5,REPUT,Reputano_ISPO_Pool_1,1348.625059,115.624602,0.000000034791,0.000000002983,14966501.840557,38763957566.434639,77527915.132869,500,0.4733591682,0.4005347900,0.3996126087,0.3915001867,0.3786874765,0.3591002300,0.3414395979,0.3254346500
pool1r9qyjstrc050njg8lm7wxy5874mgu322vyljntdsm5qgxvjcewv,SHEIN,CRYPTOSHEINIX,32814.049187,9.829592,0.000000846509,0.000000000254,14966501.840557,38763957566.434639,77527915.132869,500,11.5175296522,9.7456022604,9.7231641929,9.5257766818,9.2140240429,8.7374366755,8.3077267540,7.9183021377
pool1r9rc8f6xtl8fxmrvz3et9en0p8tp9aq0rzslfczawq6m7udqd33,ETO17,eToro Pool 17,106.433190,0.000000,0.000000002746,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0373573953,0.0316101037,0.0315373253,0.0308970938,0.0298859162,0.0283400930,0.0269463179,0.0256832093
pool1ra2su7cvnmr83pu9nvvz4a9carsgc9egc3e5fuk7h9pycyp5ela,LBF4,Ledger by Figment 4,86942067.158710,9.820727,0.002242858382,0.000000000253,14966501.840557,38763957566.434639,77527915.132869,500,27211.8218729867,23025.3883220220,22972.3751573321,22506.0187461504,21769.4582567326,20643.4519913007,19628.2004405015,18708.1287225897
pool1ralkckmup253k79hap4chku450qyshezh4sasjqh0ltxu2gytlq,OYAJI,Oyaji Stake Pool,553736.903673,16261.754719,0.000014284839,0.000000419507,14966501.840557,38763957566.434639,77527915.132869,500,194.3622063823,164.4670264036,164.0884611929,160.7582258800,155.4984724101,147.4576998641,140.2078229784,133.6376220507
pool1raua8hvrv65aq3gjuk0re4juzdpw4gnpkeq7lyl94j8cv2grye4,,,1120.931010,1.434673,0.000000028917,0.000000000037,14966501.840557,38763957566.434639,77527915.132869,500,0.3934398931,0.3329106800,0.3321441935,0.3254014168,0.3147519161,0.2984716450,0.2837927120,0.2704899290
pool1rcd7qslz3xnpnk9u6tcwegy5r2574uf8suqu24ptg637jha3sr5,NINI,Nielsen-Nielsen,8261490.267555,10016.833032,0.000213122983,0.000000258406,14966501.840557,38763957566.434639,77527915.132869,500,2899.7697126257,2453.7146295803,2448.0661960652,2398.3769689018,2319.8981046667,2199.9246685373,2091.7518982566,1993.7203251898
pool1rcdq9r6f0nwv376afk5dx3ugaumlhm4kx7g8tue74dlwgwsmd4l,GALT1,The Grasp,9267.198215,5436.154854,0.000000239067,0.000000140237,14966501.840557,38763957566.434639,77527915.132869,500,3.2527390240,2.7523335946,2.7459969180,2.6902532218,2.6022119658,2.4676201606,2.3462668937,2.2362904955
pool1rcg65q6m4y2w49n0nvj570xfa3hsyarm5tjnnumy4xm3sw0d6lu,,,203.182474,203.182474,0.000000005242,0.000000005242,14966501.840557,38763957566.434639,77527915.132869,500,0.0713157991,0.0603441377,0.0602052026,0.0589829917,0.0570526393,0.0541016407,0.0514409043,0.0490296119
pool1rct5guwnp6nk9f4ldn5tr3s42j0nm5rxeayv56lxua5ck47ex39,FIMI,Tai Chinh - Tam An,41429628.383507,41051.097589,0.001068766736,0.000001059002,14966501.840557,38763957566.434639,77527915.132869,500,14542.3144517646,12306.3377405538,12278.0233769813,12028.9421335239,11635.5447271906,11034.1440945201,10491.8976224401,10000.4867571177
pool1rd02pkrtvme3pd6fznltk62e4cr5ddgq5fmd080neu4mkt8r020,,,3009.507338,3004.708164,0.000000077637,0.000000077513,14966501.840557,38763957566.434639,77527915.132869,500,1.0563185783,0.8938080391,0.8917501543,0.8736469571,0.8450548773,0.8013451461,0.7619347327,0.7262190455
pool1rdlpngqqd54x2ek7s9m8hl5yrc7dx5mlm9wtdqatldm5jfrcgqt,,,1099.411067,586.687244,0.000000028362,0.000000015135,14966501.840557,38763957566.434639,77527915.132869,500,0.3858866609,0.3265197128,0.3257679441,0.3191546403,0.3087096284,0.2927419664,0.2783448942,0.2652975475
pool1re8cmjt895tpx8dx2veg0cew5yqtxnt82sll03e433a4ugnh9w7,RISE,RISE,201158.709200,32813.934167,0.000005189323,0.000000846506,14966501.840557,38763957566.434639,77527915.132869,500,70.6079722794,59.7494417756,59.6119392788,58.4023308485,56.4918826245,53.5713123510,50.9380112848,48.5515821936
pool1reje63x6l2dh4t6d8ya3m04c9lypu4chc0cvn4jnk7lmus54ckn,MILL,Mill Stake Pool,1010.076116,1007.430809,0.000000026057,0.000000025989,14966501.840557,38763957566.434639,77527915.132869,500,0.3545305074,0.2999873545,0.2992966699,0.2932207227,0.2836244086,0.2689541813,0.2557269271,0.2437397280
pool1rek8m67j3lrslpkrv5twxr5adpt2r5k3qq2huh6vgx8jkcw4qc8,UNTH,UnluckyThoughts,197.456153,197.456153,0.000000005094,0.000000005094,14966501.840557,38763957566.434639,77527915.132869,500,0.0693058956,0.0586434502,0.0585084307,0.0573206656,0.0554447165,0.0525768863,0.0499911378,0.0476478033
pool1renn86d9mty7jdq2qy32xk9lyl0lydcqx337e4504fzvvcye532,,,0.000000,0.000000,0.000000000000,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
pool1repwaml372lx5kf3yw7568yhefa4d60r2d07un5gmykyv57ejxq,IND,ADA INDIA STAKE POOL,1620.880065,406.405934,0.000000041814,0.000000010484,14966501.840557,38763957566.434639,77527915.132869,500,0.5689191602,0.4813935137,0.4802851690,0.4705350689,0.4551358198,0.4315944390,0.4103686039,0.3911326908
pool1ret0s9eqs27nvw0k7y6vvv7nzfhpx3a86qyjnl4np79sk29q8f8,edu,Education Pool,7153.748966,1.644030,0.000000184546,0.000000000042,14966501.840557,38763957566.434639,77527915.132869,500,2.5109219073,2.1246262383,2.1197345433,2.0767023395,2.0087375375,1.9048373231,1.8111568019,1.7262588296
pool1rf2q4a04tgrwpuj5xg4sf0dj737ytaqs8s6yuyps55r6s87x7v7,CPTN,Cryptopian,1000.986218,1000.986218,0.000000025823,0.000000025823,14966501.840557,38763957566.434639,77527915.132869,500,0.3513400079,0.2972876990,0.2966032300,0.2905819615,0.2810720064,0.2665337991,0.2534255795,0.2415462555
pool1rfwfql54dxqe2f3pht7c8xztq9c5wncdhcp542nk76dcgshtvdk,,,376.518669,257.630000,0.000000009713,0.000000006646,14966501.840557,38763957566.434639,77527915.132869,500,0.1321557516,0.1118241210,0.1115666598,0.1093017759,0.1057246318,0.1002561243,0.0953255027,0.0908571269
pool1rg4h4fc9j70w3jx86s3vc8vzd7hxwd4sz4j80d93hk7j7mm5dx2,,,27.617078,27.617078,0.000000000712,0.000000000712,14966501.840557,38763957566.434639,77527915.132869,500,0.0096934246,0.0082021285,0.0081832441,0.0080171181,0.0077547397,0.0073536324,0.0069919784,0.0066642294
pool1rg8yt3kqrzdch8edul6fm7n6achgvfyg8n6zhrpx5a83scz83ys,,,174492.468281,285.427333,0.000004501410,0.000000007363,14966501.840557,38763957566.434639,77527915.132869,500,61.2458060045,51.8234124079,51.7040958351,50.6544688414,48.9966943289,46.4623953615,44.1773717024,42.1065690113
pool1rglej4fkg4l99e5agyxsd5w977n5u7chq8wrpwsgmr80292fw65,HEAVN,LawOfHeaven,460.377578,460.377578,0.000000011876,0.000000011876,14966501.840557,38763957566.434639,77527915.132869,500,0.1615896992,0.1367297455,0.1364149418,0.1336456159,0.1292717594,0.1225852891,0.1165565044,0.1110929182
pool1rhew9hdp6wpudh22k7gyjtv98r872hca064n8ug8lk3j65ae59a,HAX,HaxMode Pool,9.975834,9.975834,0.000000000257,0.000000000257,14966501.840557,38763957566.434639,77527915.132869,500,0.0035014564,0.0029627708,0.0029559494,0.0028959414,0.0028011651,0.0026562773,0.0025256407,0.0024072513
pool1rhq7qyw4y2s80gstyevm6rhz2lsdsrcstawunxx5eld8csvuvlu,ART,Blockchain ART Pool,119374.715152,25041.076998,0.000003079529,0.000000645989,14966501.840557,38763957566.434639,77527915.132869,500,41.9008609267,35.4563852106,35.3747782656,34.6568825842,33.5230424958,31.7897007515,30.2268516377,28.8105196284
pool1rj6apcqxcvavaxp22f75zs9upphena7ntsnut2efvq98g4404up,APP,ADA Point Pool,1668204.268842,26843.200819,0.000043034932,0.000000692478,14966501.840557,38763957566.434639,77527915.132869,500,585.5493954683,495.4986416036,494.3583212361,484.3269315376,468.4834154441,444.2628678529,422.4246692051,402.6338016806
pool1rj8zkzk3dm0lmnjtafczqfp8sshmang8gg85eypjeh2e6cve0vl,STKD,Staked,7516.719048,8.795120,0.000000193910,0.000000000227,14966501.840557,38763957566.434639,77527915.132869,500,2.6383221989,2.2324265266,2.2272866351,2.1820710484,2.1106578249,2.0014858854,1.9030521695,1.8138466145
pool1rjxdqghfjw5rv6lxg8qhedkechvfgnsqhl8rrzwck9g45n43yql,XRAY1,XRAY/Network,16571734.001958,869.891421,0.000427503667,0.000000022441,14966501.840557,38763957566.434639,77527915.132869,500,5816.5832688882,4921.7353486832,4910.4038132393,4810.7203811390,4653.2809726217,4412.5977389114,4195.5882658939,3998.9234309718
pool1rk28hp58ptwapha9nc944ast32gln8a7hx6eue0gzuj7sndzrhk,NOCAR,NobodyCardanos,74000.412420,8911.318987,0.000001909000,0.000000229887,14966501.840557,38763957566.434639,77527915.132869,500,25.9739523975,21.9784041759,21.9278082083,21.4827158626,20.7797397094,19.7050750153,18.7361150452,17.8579950723
pool1rk2mshek3ln2uahk9xg2r2yf6z5u00h37g4jc2mkyt6yk0r2xw3,,,9.490391,9.490391,0.000000000245,0.000000000245,14966501.840557,38763957566.434639,77527915.132869,500,0.0033310689,0.0028185968,0.0028121073,0.0027550194,0.0026648551,0.0025270178,0.0024027382,0.0022901099
pool1rkknx2m6h3dw6y6t8ux6fx65mxamgk207mdwtcc3yvas2yyrvxp,BTFND,BitFind,23.613933,21.942491,0.000000000609,0.000000000566,14966501.840557,38763957566.434639,77527915.132869,500,0.0082883453,0.0070132153,0.0069970682,0.0068550225,0.0066306763,0.0062877103,0.0059784786,0.0056982375
pool1rkyc3ss904h066sffergss99r9p2kqa4k6ds0g4u5ud4x7yaajd,1PCT5,1 Percent Pool #5 (v1),7446155.678658,60046.469290,0.000192089666,0.000001549028,14966501.840557,38763957566.434639,77527915.132869,500,2613.7558081831,2211.9795957579,2206.8918693534,2162.1351784269,2091.4467320303,1983.3827852401,1885.9480791177,1797.6478766944
pool1rkz43352y9kmsvzqn3wp08t6qfz64j6at4gtmn74ge0tv7hqdhf,BLIZZ,Blizzeffect NFTs Pool,2800.169685,1.000000,0.000000072236,0.000000000026,14966501.840557,38763957566.434639,77527915.132869,500,0.9828423438,0.8316358315,0.8297210905,0.8128771288,0.7862738778,0.7456045400,0.7089354650,0.6757041157
pool1rm8rza3ff0cape54ddjclwwm6a4g5wx604t3y9mdlysdz898f42,,,501.115212,501.115212,0.000000012927,0.000000012927,14966501.840557,38763957566.434639,77527915.132869,500,0.1758883583,0.1488286109,0.1484859510,0.1454715745,0.1407106866,0.1334325477,0.1268702912,0.1209232463
pool1rmpv0h0pecysach8tj06vxx9wku2pdm74mk9cunx759v58q0hu2,SASA,SASA Stake Pool,41841973.891547,1919.604158,0.001079404078,0.000000049520,14966501.840557,38763957566.434639,77527915.132869,500,14686.3119316522,12426.9408636532,12398.3302553478,12146.6429492023,11749.1295432536,11141.4366353090,10593.5168002771,10096.9644497793
pool1rp466amdpse0gsmdkteqpqmnm5fl4v0q8juwwq4xagwygwzu8ln,,,507.102535,507.102535,0.000000013082,0.000000013082,14966501.840557,38763957566.434639,77527915.132869,500,0.1779898718,0.1506068146,0.1502600607,0.1472096684,0.1423918975,0.1350267993,0.1283861371,0.1223680369
pool1rpdfq9gm9ls0q8tnc2ssnpg5av3hm5ehktul7cfznjvjxyku2k6,PADA,POPADA,17387.273798,240.619014,0.000000448542,0.000000006207,14966501.840557,38763957566.434639,77527915.132869,500,6.1028280647,5.1639346004,5.1520453125,5.0474553360,4.8822665611,4.6297365948,4.4020456417,4.1957007153
pool1rpfj2y4vddj8azwu9977a63s2cjl374pep98l6dhuqh5u9jctj0,BNP,Binance Node - 19,49594.901658,29601.171163,0.000001279408,0.000000763626,14966501.840557,38763957566.434639,77527915.132869,500,17.4077737436,14.7301085794,14.6962010773,14.3979170365,13.9268090301,13.2066094342,12.5572491428,11.9687663788
pool1rpjjz68kmmetyxztmrstrwgz8lxf6v0d7vqgw98r5x8rc50jrdf,DEW,Dew Staking Solutions,4486165.582742,111800.718198,0.000115730330,0.000002884141,14966501.840557,38763957566.434639,77527915.132869,500,1574.8382755557,1332.9307151800,1329.8674191353,1302.9196268627,1260.3584470673,1195.2936549663,1136.6286784817,1083.4635435426
pool1rq4vahleea4yc38cr58klupl6g0w7ca07lc6kyvtcznp6649j5p,,,3.678935,0.000000,0.000000000095,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0012912836,0.0010926246,0.0010901089,0.0010679789,0.0010330269,0.0009795944,0.0009314177,0.0008877575
pool1rq6c8ntlsh2xl3le0utg4fpxqhag7fdlpzdykcld7dh9gtz8fxt,NOCAP,No Cap Stakepool,274.417916,119.945678,0.000000007079,0.000000003094,14966501.840557,38763957566.434639,77527915.132869,500,0.0963190096,0.0815007147,0.0813130693,0.0796623548,0.0770552262,0.0730696158,0.0694760327,0.0662193480
pool1rq70y0sj8fnjgnuavsjtvk2qm6hjw2r9zfacd46z6z8c7tlgcmx,,,127.046347,127.046347,0.000000003277,0.000000003277,14966501.840557,38763957566.434639,77527915.132869,500,0.0445924866,0.0377321041,0.0376452305,0.0368810040,0.0356739893,0.0338287830,0.0321650723,0.0306573346
pool1rqgf6qd0p3wyf9dxf2w7qcddvgg4vu56l35ez2xqemhqun2gn7y,HADA,HADA.VN.COM,1381877.482224,95149.445568,0.000035648514,0.000002454585,14966501.840557,38763957566.434639,77527915.132869,500,485.0860014580,410.5513118435,409.6074727195,401.3045270417,388.1909049592,368.1436436146,350.0682440416,333.6874131786
pool1rqgmaq82p2l3j2jknc2syky2xtgylevss39c7ffgpp5x56s5pt5,,,17303311.756665,29545.684962,0.000446376295,0.000000762195,14966501.840557,38763957566.434639,77527915.132869,500,6073.5871835146,5139.5803271269,5127.7529187382,5023.7072960712,4859.3782702105,4608.1626329752,4381.6567305499,4176.3857564770
pool1rqwhzyfvm8uh6qseqpkkz2uvga0ufr0aaavrw7nynytuxy9uj6c,,,598.614966,598.614966,0.000000015443,0.000000015443,14966501.840557,38763957566.434639,77527915.132869,500,0.2101101725,0.1777855305,0.1773762009,0.1737753306,0.1680881380,0.1593939239,0.1515548785,0.1444507436
pool1rryu0ckdfzcrxuef98q78fzw25dh3lck8l0u3lq6zpv7x5a6qyd,CRHND,Corehounds Staking Pool,0.000000,0.000000,0.000000000000,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
pool1rrzlme4g2r49x7tcesdkuk5wqv5ks2dkq3ptapgnclgvkcxy9sc,DDP,Duck Duck Pool,25012.719466,342.417653,0.000000645257,0.000000008833,14966501.840557,38763957566.434639,77527915.132869,500,8.7793145654,7.4286572583,7.4115537698,7.2610945097,7.0234600662,6.6601798250,6.3326320665,6.0357919104
pool1rscmngzy9mzyy98kl7h38scshgmk4cw0cs6ed58mq68mw4uustm,,,1062.558799,1012.446209,0.000000027411,0.000000026118,14966501.840557,38763957566.434639,77527915.132869,500,0.3729516282,0.3155744935,0.3148479220,0.3084562776,0.2983613531,0.2829288824,0.2690143597,0.2564043234
pool1rsm2ara9zm9tq0gupcq4c7e3v7c8lwxlgjgh2zalgjf3669rlwq,,,100.838685,100.838685,0.000000002601,0.000000002601,14966501.840557,38763957566.434639,77527915.132869,500,0.0353937584,0.0299485648,0.0298796119,0.0292730333,0.0283150067,0.0268504374,0.0255299241,0.0243332089
pool1rsrmpq6jnxnwh6z8wlzphnan4huyz6pymcgna2p5m93mz780xkw,,,107.431117,2.383780,0.000000002771,0.000000000061,14966501.840557,38763957566.434639,77527915.132869,500,0.0377076616,0.0319064831,0.0318330223,0.0311867880,0.0301661296,0.0286058126,0.0271989694,0.0259240178
pool1rte6kvv4z3f4fuq6np3qsmxh3pujem6rncpg58tuxc04gwmc2xn,,,611.091876,0.000000,0.000000015764,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.2144894912,0.1814911079,0.1810732466,0.1773973235,0.1715915929,0.1627161657,0.1547137313,0.1474615252
pool1rthy0xp2syng0cydp85wvz973szmq2ns8u5p4hdedkwlyhry27w,MEDA🌌,🌌ANDROMEDA🌌,6559.270234,5629.894504,0.000000169211,0.000000145235,14966501.840557,38763957566.434639,77527915.132869,500,2.3022658922,1.9480751504,1.9435900029,1.9041341937,1.8418179279,1.7465528318,1.6606580731,1.5828159479
pool1rtnk3j8jv0wl0qz2j8xq4h5yeh0uvw3xj738fgl6wc4scxenkgz,MOKUM,Mokum Stake Pool,88215.822664,11238.837972,0.000002275718,0.000000289930,14966501.840557,38763957566.434639,77527915.132869,500,30.9636030948,26.2006347909,26.1403209176,25.6097402269,24.7717442998,23.4906700663,22.3356031345,21.2888237275
pool1rtnv5vj0glxu9w2mkl9ptev72enx75gjzdkc8urfhavr5reah0c,STKGR,Stake Green 🌳 0% Fee - Max Rewards,1116395.302306,69040.130137,0.000028799828,0.000001781039,14966501.840557,38763957566.434639,77527915.132869,500,391.8806548421,331.6467767512,330.8840300217,324.1741527775,313.5766133239,297.3757771478,282.7684658414,269.5305899700
pool1rtr6nja4hh8j8hkrmevehw7009za3fu2vucv27rl6qdr6xttd09,BWITS,BATTLEWITS,2026.297299,507.617122,0.000000052273,0.000000013095,14966501.840557,38763957566.434639,77527915.132869,500,0.7112182422,0.6018006417,0.6004150773,0.5882262778,0.5689753616,0.5395458001,0.5130109496,0.4889637413
pool1ru5ltcffgwnz6qdmccq9lcfu4zncygacm5fzvwz6tq9zcfwyl0v,,,5021.439761,5017.621566,0.000000129539,0.000000129440,14966501.840557,38763957566.434639,77527915.132869,500,1.7624944910,1.4913415083,1.4879078750,1.4577022285,1.4099956135,1.3370648113,1.2713075306,1.2117149949
pool1rv3f2ctg35ke7t5azmaha6393skhvnhwedh96e6r703tg00wp77,,,5609.097091,107.625218,0.000000144699,0.000000002776,14966501.840557,38763957566.434639,77527915.132869,500,1.9687588593,1.6658733346,1.6620378693,1.6282973108,1.5750076771,1.4935419153,1.4200891793,1.3535226372
pool1rven0s3l30qawndj2m8v0fwgc8rsthumda72l4wkgwdhx7qgdjw,NIFTY,Nifty Charities,103.070019,103.070019,0.000000002659,0.000000002659,14966501.840557,38763957566.434639,77527915.132869,500,0.0361769429,0.0306112594,0.0305407807,0.0299207799,0.0289415544,0.0274445774,0.0260948441,0.0248716483
pool1rvjj8cp3urh7de07pm0ceqha2x4lxws69lhd4429dm6djfjsy4l,DINO,Cardino Stake Pool,26153919.628981,11699.892626,0.000674696839,0.000000301824,14966501.840557,38763957566.434639,77527915.132869,500,9180.0034755074,7767.9296231547,7750.0484116706,7592.7475286899,7344.3074674489,6964.5082933678,6622.0664150980,6311.7284629160
pool1rvng7n968748udkc5rxy4h9zp9hms4s3jsfwuues76ft28uc056,DIGI,Digital Fortress,57918199.914586,215034.199852,0.001494125047,0.000005547272,14966501.840557,38763957566.434639,77527915.132869,500,20334.5652680522,17215.7037365523,17176.2093272893,16828.7773059527,16280.0452771024,15441.1790720782,14684.8242970565,13999.3777821931
pool1rw29y8c5md2rm4ynkrqhpm9saatd0a0xzyyc6xudelgkww5junh,RGDL,Ragdoll,10047890.804267,49982.472863,0.000259207043,0.000001289406,14966501.840557,38763957566.434639,77527915.132869,500,3526.9742784706,2984.7459658062,2977.8796824915,2917.4770397989,2822.0774720068,2676.2367534281,2544.7410235621,2425.5730183710
pool1rw3sdsrge8wa076403lrxey3zw557v3kpaw0kwaxwg02zjfv82k,,,0.000000,0.000000,0.000000000000,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
pool1rx2745qj65qrgcutmpydv9k3ld930puq52t7skcd3ennqh550zc,KUNI,LEON POOL,9197.820559,4664.621622,0.000000237278,0.000000120334,14966501.840557,38763957566.434639,77527915.132869,500,3.2283880375,2.7317291578,2.7254399241,2.6701135825,2.5827314939,2.4491473814,2.3287026899,2.2195496881
pool1rxgxstg6t7azlsrk4vuuwp0jgl9e776dg86zqzaa0qt6vz43n9r,RKD,RAKUDA,5821424.389886,5967.403966,0.000150176214,0.000000153942,14966501.840557,38763957566.434639,77527915.132869,500,2043.2998800582,1728.9726426718,1724.9922900878,1689.9771583344,1634.6744714559,1550.1312834692,1473.9038188910,1404.8226791170
pool1ryyfhgm4rqa9pnykxuhxcmy6rdn0uyltufm9t86c6uskwv3aame,,,17.425265,17.425265,0.000000000450,0.000000000450,14966501.840557,38763957566.434639,77527915.132869,500,0.0061161609,0.0051752130,0.0051632977,0.0050584789,0.0048929287,0.0046398462,0.0044116570,0.0042048606
pool1rzhyuwfwdzksm9v2ze8playmvdv3u04x9a0tmhg2krx7kt2635t,,,983.781249,983.781249,0.000000025379,0.000000025379,14966501.840557,38763957566.434639,77527915.132869,500,0.3453011696,0.2921779127,0.2915052084,0.2855874335,0.2762409357,0.2619526114,0.2490696961,0.2373945541
pool1rzlg6gtquajeyzpn5whh2alqzgdpy5ugha275z2haq79glqze85,,,0.000000,0.000000,0.000000000000,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
pool1rzzz3sy88y05r8vqpejczv6zqntf6ayn3untjkn9kfud6nemcp9,,,0.000000,0.000000,0.000000000000,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
pool1s04pdfl3sv5gzuc80322rc4ne0xs7gekux7gtckvvwt7qutjy6w,MS9,Moonstake 9,17861487.175783,31873.926426,0.000460775635,0.000000822257,14966501.840557,38763957566.434639,77527915.132869,500,6269.5295702516,5305.4221485941,5293.2135741832,5185.8148368847,5016.1899220968,4756.8782707545,4523.0726834786,4311.1863700098
pool1s0cfkzheywsftgwp0yz7sq4rt5gyf7t5kfwj5a269kpxvndjn6q,OCEA5,ADA Ocean Five,22721348.487772,15099.617606,0.000586146253,0.000000389527,14966501.840557,38763957566.434639,77527915.132869,500,7975.2088681903,6748.5163919595,6732.9826806335,6596.3327388933,6380.5086490902,6050.5706727247,5753.0856120672,5483.4897758464
