pool_id,ticker,sigma_ada,declared_pledge_ada,active_pledge_ada,margin,fixed_cost_ada,pledge_met,unsaturated_k1000,f_base_k500_c_declared,D_base_k500_c_declared,f_A_k1000_c_declared,D_A_k1000_c_declared,f_B_k1000_c170,D_B_k1000_c170,f_C_k500_c75,D_C_k500_c75,f_D_k1000_c75,D_D_k1000_c75
pool1quj6cp7w4tarq7hrcdsjxlgcmnunm2xvnpvmj20l9nplue6rjxx,FGPX,243777.518211,60000.0,61499.999598,0.01,250.0,True,True,72.41333994386996,0.0,72.42605127662117,0.0,72.42605127662117,0.0,72.41333994386996,0.0,72.42605127662117,0.0
pool1qv3velgldz529zq904jy9qfrhdh0akwkkhylu2rymd6sw9m02cc,RVH,41.543327,0.0,0.0,0.05,340.0,True,True,0.012338151985300942,0.0,0.012338151985300942,0.0,0.012338151985300942,0.0,0.012338151985300942,0.0,0.012338151985300942,0.0
pool1qvhss6kxmtl27nr4ugvypayhvt4a4vzll8p9csdg2v8q7d22llu,ASTRA,6087912.038959,50000.0,50025.0,0.02,340.0,True,True,1808.425379661475,0.0002363793798036406,1808.773008003939,0.0002364353391823955,1808.773008003939,0.0002638010433735631,1808.425379661475,0.0002790376833957548,1808.773008003939,0.0002790936427745097
pool1qvkdjemewy8phhrkdhscjcnh3947f5ae42rdfjkv6gkgkjtlfsg,RANMA,18436221.264156,100.0,20788.631523,0.9999,20000.0,True,True,5475.463917759948,0.0,5475.466036527083,0.0,5475.466036527083,2.8777404873315724e-08,5475.463917759948,2.9292683356209354e-08,5475.466036527083,2.9292694848624765e-08
pool1qvqpd95v4k2ge6unntpettve72ntguk6qp9ktet572e7v4v9de8,,136.644068,134.0,136.328469,0.03,345.0,True,True,0.040582577697521334,0.0,0.04058257810481323,0.0,0.04058257810481323,0.0,0.040582577697521334,0.0,0.04058257810481323,0.0
pool1qvudfuw9ar47up5fugs53s2g84q3c4v86z4es6uwsfzzs89rwha,LGNS1,41840137.95723,10.0,271235.735581,0.1,340.0,True,False,12426.30377625175,0.0002599817765836718,11512.694614489663,0.0002403296366594105,11512.694614489663,0.00024398641236498777,12426.30377625175,0.00026568204459530693,11512.694614489663,0.00024602990467104564
pool1qvvn2l690zm3v2p0f3vd66ly6cfs2wjqx34zpqcx5pwsx3eprtp,VIPER,22616561.896847,401000.0,580739.024395,0.0,170.0,True,True,6727.2930938175305,0.0002899332411232536,6737.692789377994,0.0002903930676701839,6737.692789377994,0.0002903930676701839,6727.2930938175305,0.0002941337027333467,6737.692789377994,0.000294593529280277
pool1qw4h9v0yqy53m2yx6ngcj5w8394q7wtmfk06edlpvu0zw4gn9ku,CORN,7727.136525,6000.0,6097.624954,0.05,345.0,True,True,2.294931260177072,0.0,2.294943181948597,0.0,2.294943181948597,0.0,2.294931260177072,0.0,2.294943181948597,0.0
pool1qw5jc5u4k6ck47kdwtwh8msv6t82x5c6qx38hjaycnha6skrek7,,4.593662,20500.0,4.593662,0.0,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1qwa8x4u4a2pff0xdv0haxpgk3tyrvl5adl2lpf3ztcftqruhea0,ELITE,24281445.731307,200000.0,218488.156174,0.0,340.0,True,True,7217.01254103526,0.0002832208846678542,7222.590821835797,0.0002834506189621901,7222.590821835797,0.000290451849526514,7217.01254103526,0.0002941345676063592,7222.590821835797,0.00029436430190069507
pool1qwn9l4vzm4rsrd5kexuafqlsgg4ap877vsunqpm4yq89crm4aqr,,79.065199,496030.845332,0.0,0.03,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1qxpjz94fpwdwnltngf036yjkh63nrl55xkshug56aukqqwn6gsn,TW002,297944.639549,100.0,100.296526,0.1,340.0,True,True,88.48804208614354,0.0,88.48807631587252,0.0,88.48807631587252,0.0,88.48804208614354,4.074326658772715e-05,88.48807631587252,4.074336998531179e-05
pool1qxpzlkxfem0q230hjp9f622c6yaej8qycwy34nwyt98axedf78f,,103.0,2.0,3.0,0.069,340.0,True,True,0.030590464363390114,0.0,0.030590464595537284,0.0,0.030590464595537284,0.0,0.030590464363390114,0.0,0.030590464595537284,0.0
pool1qz9qfxcxsc46vpgrrj868scmttjp3y9xaehyn6knknegcsphq6u,KTO,37857.049966,100.0,11759.039354,0.0,340.0,True,True,11.24335122367148,0.0,11.243355562892091,0.0,11.243355562892091,0.0,11.24335122367148,0.0,11.243355562892091,0.0
pool1qzg0lsft8d6zz5vytz5td3f383ra8f46zsdnsa93dgrg2nf7ckf,,509.235798,100.0,156.62584,0.01,340.0,True,True,0.15124042968233223,0.0,0.15124047671370972,0.0,0.15124047671370972,0.0,0.15124042968233223,0.0,0.15124047671370972,0.0
pool1qzlw72zfwhhc0ptvzdpld06szu39x9mlm6782efy6sluz932fx6,BCSH2,3585084.85862,10000.0,10001.967599,0.02,340.0,True,True,1064.792642952948,0.0001981255167185365,1064.83374532033,0.00019813675224618035,1064.83374532033,0.00024460706091946764,1064.792642952948,0.00027056452729748437,1064.83374532033,0.0002705757628251282
pool1qzlw756y0z6ehg9jkerrfrydr7qlvzl5pgset33h3h2akst593a,BCSH5,2821999.887363,10000.0,10001.979702,0.02,340.0,True,True,838.1516056882926,0.00017299383170093303,838.1839349590526,0.00017300505873374996,838.1839349590526,0.00023204120566842556,838.1516056882926,0.00026502076662851553,838.1839349590526,0.0002650319936613325
pool1qzlw76zztkg02rywyypyw6s0gtkg2zpkaxhl6cq7eauqg8h9659,BCSH6,2859824.63611,500001.95,500023.706502,0.025,400.0,True,True,850.7196472133935,0.0001536638472458266,852.1074526756032,0.00015413699175565745,852.1074526756032,0.00023255089069494,850.7196472133935,0.0002644660957469867,852.1074526756032,0.00026493924025681754
pool1qzlw7den2mlj0fmm65g0fnf46vyhzkhmdaf0f8v3s6skuue6rlk,BCSH4,11214663.296107,10000.0,10000.0,0.02,340.0,True,True,3330.8254389018675,0.0002613550538910326,3330.954257619775,0.0002613663107910586,3330.954257619775,0.0002762218615642889,3330.8254389018675,0.00028451223597871514,3330.954257619775,0.00028452349287874114
pool1qzlw7z5mutmd39ldyjnp8n650weqe55z5p8dl3fagac3ge0nx8l,BCSH,20927694.218715,10000.0,10065.132958,0.02,340.0,True,True,6215.656730569577,0.0002751446736453581,6215.897218841976,0.0002751559352064497,6215.897218841976,0.00028311667843305006,6215.656730569577,0.00028755406749858813,6215.897218841976,0.0002875653290596797
pool1qzlwlpcsgflr9z3f24fg836tyq45p0kf5cnrp20s8v0psp6tdkx,BCSH0,22156604.205706,10000.0,10056.630021,0.02,340.0,True,True,6580.65072815511,0.00027602775483153656,6580.905345058608,0.00027603901669112077,6580.905345058608,0.00028355821947387825,6580.65072815511,0.0002877488650517173,6580.905345058608,0.0002877601269113015
pool1qzlwlyu92fsx94qu6u5nw3sy334f5yat3dv3jgx0grrsv0kp422,BCSH1,4624554.615093,500001.95,500027.077179,0.025,400.0,True,True,1375.8558657696199,0.00020574077901905054,1378.2773471643527,0.0002062513026383758,1378.2773471643527,0.00025474245879601373,1375.8558657696199,0.0002742608909809303,1378.2773471643527,0.0002747714146002555
pool1qzz0flh92qkg0mjufaw9j2zk72lmvf5n2kuaslk4f8j4ze362w4,,287656.480848,100000.0,870.523316,0.05,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1r04czz6aq4qnd8a3x2klzd6g20mrxns0ksrac0z0jn7uycgl7l2,VIRGO,0.0,30000.0,0.0,0.03,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1r0sxz0hygfc0266lhdclve6j3cwcwlth6dya6uey65yxjnwm7qc,BURN,12114731.303373,200000.0,213221.093223,0.0,170.0,True,True,3600.757937340244,0.0002831889417460747,3603.518072513397,0.00028341677471273606,3603.518072513397,0.00028341677471273606,3600.757937340244,0.0002910306344440836,3603.518072513397,0.000291258467410745
pool1r2249l40de8nlj77u77yzk8kxl3av4k09ztswcuqfexzcxwx3k8,LUCK2,164.521435,25000.0,0.0,0.001,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1r2fph82mjhgu955cesn4yejjva4sk7uuh06yhwf8e9ln5djy5h7,CF6,0.0,0.0,0.0,1.0,170.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1r2g9wv7jyt7haygrmrc2tst2m8m9ssrr3c690ffp49uhywhvmdl,CRFN,2786259.637653,750001.0,829130.546295,0.0,170.0,True,True,829.282969064863,0.00023661935885494454,831.1077869103772,0.00023727429345646333,831.1077869103772,0.00023727429345646333,829.282969064863,0.00027071524809519607,831.1077869103772,0.00027137018269671485
pool1r2z2v45320taq385pny6gz80hyq3rsue8r8n0w9zpq0c7yjl9el,,1068.520358,1000.0,1014.627418,0.02,340.0,True,True,0.3173450659944608,0.0,0.317345144788543,0.0,0.317345144788543,0.0,0.3173450659944608,0.0,0.317345144788543,0.0
pool1r3ax7pd3cgad5kttench60ttr23kvfpx3vzvd6c3azppgw7q93t,PALM1,3012093.514643,10000.0,15162.612772,0.99,170.0,True,True,894.6106089276973,2.4056710238413046e-06,894.6451236821482,2.405785611101903e-06,894.6451236821482,2.405785611101903e-06,894.6106089276973,2.7210662781326034e-06,894.6451236821482,2.721180865393202e-06
pool1r48usrtdxqzt6dmd02xgjss8xgqc9pc92cpkm4pykywnv7n33g6,,2.729004,100.0,2.729004,0.02,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1r55hyfrd3tw6nzpkvf4rfceh2f04yph92fc462phnd0akp2s5r6,COFFE,28675173.76811,101.0,1220.575569,0.025,340.0,True,True,8516.380751825764,0.0002780095178323154,8516.384080257014,0.00027800963100409583,8516.384080257014,0.0002837898924016512,8516.380751825764,0.0002870199253049753,8516.384080257014,0.0002870200384767557
pool1r5r0z899up4kc9slygn7a2uhl9ama33sl6qwafvef28jgaf06hz,,1121.054874,5000.0,2.873438,0.01,345.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1r5srulgd6gpav0sympqrkt9f4ykl06lh9sgk0p20r54v7759kws,DOG,1106688.76533,50000.0,91442.538103,0.0,340.0,True,True,328.7415662722322,0.0,328.8024089363034,0.0,328.8024089363034,0.00014349328728294317,328.7415662722322,0.00022927996941992068,328.8024089363034,0.00022933494663300645
pool1r650ja5y4jy7xd6srjz8ujkumy8xpk8kqgrxu92g3nwyk5jf4zq,XRAY6,145.1592,100.0,101.74195,0.01,340.0,True,True,0.04311153238330976,0.0,0.043111537573265246,0.0,0.043111537573265246,0.0,0.04311153238330976,0.0,0.043111537573265246,0.0
pool1r6dzsz6ju52hgelstefrrel4y8fsyt8ck9qgfvvmamgns4vh7w4,DAI,146568.178741,100.0,6793.363761,0.05,170.0,True,True,43.53000338188787,0.0,43.53002021471077,0.0,43.53002021471077,0.0,43.53000338188787,0.0,43.53002021471077,0.0
pool1r6lp6uumua0kvs069y0k5kh3t7acvv4pz9pfw3zs6rmmcs52z4z,DREAM,1.688197,10000.0,1.688197,0.0007,345.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1r76pjed6q8k9y8lngcedqhv52zqzc2gczwzqc93x6kwq73xprtr,TTP,106323.323065,5000.0,5636.851952,0.01,170.0,True,True,31.57805605676401,0.0,31.57863840073627,0.0,31.57863840073627,0.0,31.57805605676401,0.0,31.57863840073627,0.0
pool1r7tn56lj5j7te7zyj3wvqn0wyw8tr3g96chw6lwnqxjmgggrfd8,AKLEI,70538.603305,2500.0,10.0,0.024,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1r80l6hsdftyfvqftjak0r6llnszdtnh2x7rvtllawzj7x3afq2k,LBRTA,8685.979612,50.0,104.437937,0.02,340.0,True,True,2.5796912512481827,0.0,2.579691747491246,0.0,2.579691747491246,0.0,2.5796912512481827,0.0,2.579691747491246,0.0
pool1r8938r4ts8f4t8nsp9xl9dktzapt7f67jgpsp4wrju39xrdnaye,VENUS,1829365.541984,70000.0,75939.036289,0.0085,340.0,True,True,543.4537171100509,0.00011027012146289775,543.5956514794156,0.00011034704864010501,543.5956514794156,0.0002024855502854335,543.4537171100509,0.0002538977857923804,543.5956514794156,0.00025397471296958763
pool1r8lmsrdure385hz647kl2qjhyyxkdle4au5krjcsqed4x8227k3,MAYZ,393655.281637,5000.0,5160.278423,1.0,340.0,True,True,116.9158040548948,0.0,116.91803778999613,0.0,116.91803778999613,0.0,116.9158040548948,0.0,116.91803778999613,0.0
pool1r96tdg42e7qpxxef2fhzlusl4wtqjk24kznsj4ttar0f6adw0jq,,1.665757,1000.0,1.665757,0.0125,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1r9dfv5360alp5dh020k050d4n4yh9h4gms9lf0srm43z5zk4d3s,,115.453029,0.0,107.453029,0.2,340.0,True,True,0.03428894895599857,0.0,0.03428894895599857,0.0,0.03428894895599857,0.0,0.03428894895599857,0.0,0.03428894895599857,0.0
pool1r9fpxs4kcn80kylsjxs8tg3p50nk2s66qerfqtw4x70n5740nj9,,77079758.20068,71000000.0,77021526.027575,1.0,340.0,True,False,29148.219531216695,0.0,14966.501840556852,0.0,14966.501840556852,0.0,29148.219531216695,0.0,14966.501840556852,0.0
pool1r9kse9x8ja0ajkyw8w96zw5c2aqeey6j85nmyqxhwt0rs090fu4,UPBIT,31753189.808382,200000.0,31331920.741047,1.0,340.0,True,True,9437.803460095369,0.0,9445.112402285593,0.0,9445.112402285593,0.0,9437.803460095369,0.0,9445.112402285593,0.0
pool1r9mgl8cj0hyht0678cpdljt2pw353672jyy9ak00dzalglx2jq5,REPUT,1348.625059,100.0,115.624602,0.99,170.0,True,True,0.40053476965133883,0.0,0.4005349131493404,0.0,0.4005349131493404,0.0,0.40053476965133883,0.0,0.4005349131493404,0.0
pool1r9qyjstrc050njg8lm7wxy5874mgu322vyljntdsm5qgxvjcewv,SHEIN,32814.049187,0.0,9.829592,0.01,340.0,True,True,9.7456018898618,0.0,9.7456018898618,0.0,9.7456018898618,0.0,9.7456018898618,0.0,9.7456018898618,0.0
pool1r9rc8f6xtl8fxmrvz3et9en0p8tp9aq0rzslfczawq6m7udqd33,ETO17,106.43319,0.0,0.0,1.0,340.0,True,True,0.031610103699696766,0.0,0.031610103699696766,0.0,0.031610103699696766,0.0,0.031610103699696766,0.0,0.031610103699696766,0.0
pool1ra2su7cvnmr83pu9nvvz4a9carsgc9egc3e5fuk7h9pycyp5ela,LBF4,86942067.15871,2.0,9.820727,0.06,170.0,True,False,23025.38762520742,0.00024710781638624365,11512.693901702149,0.0001226349063927435,11512.693901702149,0.0001226349063927435,23025.38762520742,0.0002481349371221353,11512.693901702149,0.0001236620271286352
pool1ralkckmup253k79hap4chku450qyshezh4sasjqh0ltxu2gytlq,OYAJI,553736.903673,15000.0,16261.754719,0.0,340.0,True,True,164.46626845788907,0.0,164.47556109542748,0.0,164.47556109542748,0.0,164.46626845788907,0.00016156818854667102,164.47556109542748,0.00016158497023031313
pool1raua8hvrv65aq3gjuk0re4juzdpw4gnpkeq7lyl94j8cv2grye4,,1120.93101,0.0,1.434673,0.075,340.0,True,True,0.33291067820391207,0.0,0.33291067820391207,0.0,0.33291067820391207,0.0,0.33291067820391207,0.0,0.33291067820391207,0.0
pool1rcd7qslz3xnpnk9u6tcwegy5r2574uf8suqu24ptg637jha3sr5,NINI,8261490.267555,100.0,10016.833032,0.02,340.0,True,True,2453.6205775937956,0.0002507233076551137,2453.621527032234,0.0002507234202800324,2453.621527032234,0.0002708892734862367,2453.6205775937956,0.00028215831412360865,2453.621527032234,0.0002821584267485274
pool1rcdq9r6f0nwv376afk5dx3ugaumlhm4kx7g8tue74dlwgwsmd4l,GALT1,9267.198215,20000.0,5436.154854,0.01,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1rcg65q6m4y2w49n0nvj570xfa3hsyarm5tjnnumy4xm3sw0d6lu,,203.182474,0.0,203.182474,0.0,340.0,True,True,0.06034413769897287,0.0,0.06034413769897287,0.0,0.06034413769897287,0.0,0.06034413769897287,0.0,0.06034413769897287,0.0
pool1rct5guwnp6nk9f4ldn5tr3s42j0nm5rxeayv56lxua5ck47ex39,FIMI,41429628.383507,10000.0,41051.097589,0.01,340.0,True,False,12304.860161461424,0.00028591160534189946,11513.584707897442,0.0002670033329389494,11513.584707897442,0.00027106564309153095,12304.860161461424,0.0002922440299915118,11513.584707897442,0.0002733357575885618
pool1rd02pkrtvme3pd6fznltk62e4cr5ddgq5fmd080neu4mkt8r020,,3009.507338,2500.0,3004.708164,0.03,340.0,True,True,0.8938094862437556,0.0,0.8938109509499982,0.0,0.8938109509499982,0.0,0.8938094862437556,0.0,0.8938109509499982,0.0
pool1rdlpngqqd54x2ek7s9m8hl5yrc7dx5mlm9wtdqatldm5jfrcgqt,,1099.411067,43000.0,586.687244,0.0,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1re8cmjt895tpx8dx2veg0cew5yqtxnt82sll03e433a4ugnh9w7,RISE,201158.7092,30000.0,32813.934167,0.02,345.0,True,True,59.74899385607671,0.0,59.75490299733869,0.0,59.75490299733869,0.0,59.74899385607671,0.0,59.75490299733869,0.0
pool1reje63x6l2dh4t6d8ya3m04c9lypu4chc0cvn4jnk7lmus54ckn,MILL,1010.076116,1000.0,1007.430809,0.02,340.0,True,True,0.29998736301549567,0.0,0.29998737464032366,0.0,0.29998737464032366,0.0,0.29998736301549567,0.0,0.29998737464032366,0.0
pool1rek8m67j3lrslpkrv5twxr5adpt2r5k3qq2huh6vgx8jkcw4qc8,UNTH,197.456153,100.0,197.456153,0.01,340.0,True,True,0.05864346135389634,0.0,0.05864347255406751,0.0,0.05864347255406751,0.0,0.05864346135389634,0.0,0.05864347255406751,0.0
pool1renn86d9mty7jdq2qy32xk9lyl0lydcqx337e4504fzvvcye532,,0.0,650.0,0.0,0.0,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1repwaml372lx5kf3yw7568yhefa4d60r2d07un5gmykyv57ejxq,IND,1620.880065,400.0,406.405934,0.0,340.0,True,True,0.4813935077384653,0.0,0.48139406898530607,0.0,0.48139406898530607,0.0,0.4813935077384653,0.0,0.48139406898530607,0.0
pool1ret0s9eqs27nvw0k7y6vvv7nzfhpx3a86qyjnl4np79sk29q8f8,edu,7153.748966,0.0,1.64403,0.0,340.0,True,True,2.124626224741159,0.0,2.124626224741159,0.0,2.124626224741159,0.0,2.124626224741159,0.0,2.124626224741159,0.0
pool1rf2q4a04tgrwpuj5xg4sf0dj737ytaqs8s6yuyps55r6s87x7v7,CPTN,1000.986218,1000.0,1000.986218,0.01,340.0,True,True,0.2972877001540441,0.0,0.29728770133196325,0.0,0.29728770133196325,0.0,0.2972877001540441,0.0,0.29728770133196325,0.0
pool1rfwfql54dxqe2f3pht7c8xztq9c5wncdhcp542nk76dcgshtvdk,,376.518669,200.0,257.63,0.01,340.0,True,True,0.11182412638627795,0.0,0.11182416695952825,0.0,0.11182416695952825,0.0,0.11182412638627795,0.0,0.11182416695952825,0.0
pool1rg4h4fc9j70w3jx86s3vc8vzd7hxwd4sz4j80d93hk7j7mm5dx2,,27.617078,100.0,27.617078,0.15,345.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1rg8yt3kqrzdch8edul6fm7n6achgvfyg8n6zhrpx5a83scz83ys,,174492.468281,100.0,285.427333,0.03,170.0,True,True,51.82337530528414,0.0,51.823395347299794,0.0,51.823395347299794,0.0,51.82337530528414,0.0,51.823395347299794,0.0
pool1rglej4fkg4l99e5agyxsd5w977n5u7chq8wrpwsgmr80292fw65,HEAVN,460.377578,1800.0,0.0,0.02,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1rhew9hdp6wpudh22k7gyjtv98r872hca064n8ug8lk3j65ae59a,HAX,9.975834,0.0,9.975834,0.0,340.0,True,True,0.0029627707976333396,0.0,0.0029627707976333396,0.0,0.0029627707976333396,0.0,0.0029627707976333396,0.0,0.0029627707976333396,0.0
pool1rhq7qyw4y2s80gstyevm6rhz2lsdsrcstawunxx5eld8csvuvlu,ART,119374.715152,25000.0,25041.076998,0.0,340.0,True,True,35.45638193391269,0.0,35.459096739638404,0.0,35.459096739638404,0.0,35.45638193391269,0.0,35.459096739638404,0.0
pool1rj6apcqxcvavaxp22f75zs9upphena7ntsnut2efvq98g4404up,APP,1668204.268842,10000.0,26843.200819,0.01,930.0,True,True,495.4670481058529,0.0,495.486112326422,0.0,495.486112326422,0.00019316054827436552,495.4670481058529,0.0002495272224148826,495.486112326422,0.00024953853612431014
pool1rj8zkzk3dm0lmnjtafczqfp8sshmang8gg85eypjeh2e6cve0vl,STKD,7516.719048,0.0,8.79512,0.1,340.0,True,True,2.232426450703638,0.0,2.232426450703638,0.0,2.232426450703638,0.0,2.232426450703638,0.0,2.232426450703638,0.0
pool1rjxdqghfjw5rv6lxg8qhedkechvfgnsqhl8rrzwck9g45n43yql,XRAY1,16571734.001958,100.0,869.891421,0.01,340.0,True,True,4921.720686810667,0.0002737132685937772,4921.7225913020175,0.00027371338236862035,4921.7225913020175,0.00028386922966740723,4921.720686810667,0.0002895444423242391,4921.7225913020175,0.0002895445560990823
pool1rk28hp58ptwapha9nc944ast32gln8a7hx6eue0gzuj7sndzrhk,NOCAR,74000.41242,5000.0,8911.318987,0.03,340.0,True,True,21.97813401224867,0.0,21.978530585838236,0.0,21.978530585838236,0.0,21.97813401224867,0.0,21.978530585838236,0.0
pool1rk2mshek3ln2uahk9xg2r2yf6z5u00h37g4jc2mkyt6yk0r2xw3,,9.490391,100.0,9.490391,0.15,345.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1rkknx2m6h3dw6y6t8ux6fx65mxamgk207mdwtcc3yvas2yyrvxp,BTFND,23.613933,1000.0,21.942491,0.05,345.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1rkyc3ss904h066sffergss99r9p2kqa4k6ds0g4u5ud4x7yaajd,1PCT5,7446155.678658,50000.0,60046.46929,0.01,340.0,True,True,2211.894772198323,0.0002488768573275831,2212.32059916836,0.0002489334729448935,2212.32059916836,0.000271535740109731,2211.894772198323,0.00028410980320218277,2212.32059916836,0.0002841664188194931
pool1rkz43352y9kmsvzqn3wp08t6qfz64j6at4gtmn74ge0tv7hqdhf,BLIZZ,2800.169685,600.0,1.0,0.0,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1rm8rza3ff0cape54ddjclwwm6a4g5wx604t3y9mdlysdz898f42,,501.115212,20000.0,501.115212,0.04,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1rmpv0h0pecysach8tj06vxx9wku2pdm74mk9cunx759v58q0hu2,SASA,41841973.891547,80.0,1919.604158,0.035,340.0,True,False,12426.852405272672,0.000278758659936081,11512.700851380408,0.0002576756141937229,11512.700851380408,0.00026159631832745273,12426.852405272672,0.0002848703457916008,11512.700851380408,0.00026378730004924286
pool1rp466amdpse0gsmdkteqpqmnm5fl4v0q8juwwq4xagwygwzu8ln,,507.102535,450.0,507.102535,0.03,340.0,True,True,0.15060684417128012,0.0,0.15060687370696507,0.0,0.15060687370696507,0.0,0.15060684417128012,0.0,0.15060687370696507,0.0
pool1rpdfq9gm9ls0q8tnc2ssnpg5av3hm5ehktul7cfznjvjxyku2k6,PADA,17387.273798,100.0,240.619014,0.075,345.0,True,True,5.163931845544766,0.0,5.1639338322809065,0.0,5.1639338322809065,0.0,5.163931845544766,0.0,5.1639338322809065,0.0
pool1rpfj2y4vddj8azwu9977a63s2cjl374pep98l6dhuqh5u9jctj0,BNP,49594.901658,2.0,29601.171163,0.06,345.0,True,True,14.72942788351844,0.0,14.729427997507072,0.0,14.729427997507072,0.0,14.72942788351844,0.0,14.729427997507072,0.0
pool1rpjjz68kmmetyxztmrstrwgz8lxf6v0d7vqgw98r5x8rc50jrdf,DEW,4486165.582742,105000.0,111800.718198,0.02,340.0,True,True,1332.8972491410161,0.00021689776853119676,1333.4281263248606,0.00021701373831219838,1333.4281263248606,0.0002541501294968885,1332.8972491410161,0.0002747868489073313,1333.4281263248606,0.00027490281868833294
pool1rq4vahleea4yc38cr58klupl6g0w7ca07lc6kyvtcznp6649j5p,,3.678935,0.0,0.0,0.06,345.0,True,True,0.0010926245549385857,0.0,0.0010926245549385857,0.0,0.0010926245549385857,0.0,0.0010926245549385857,0.0,0.0010926245549385857,0.0
pool1rq6c8ntlsh2xl3le0utg4fpxqhag7fdlpzdykcld7dh9gtz8fxt,NOCAP,274.417916,50000.0,119.945678,0.005,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1rq70y0sj8fnjgnuavsjtvk2qm6hjw2r9zfacd46z6z8c7tlgcmx,,127.046347,100.0,127.046347,0.05,345.0,True,True,0.037732107194796846,0.0,0.03773211030313672,0.0,0.03773211030313672,0.0,0.037732107194796846,0.0,0.03773211030313672,0.0
pool1rqgf6qd0p3wyf9dxf2w7qcddvgg4vu56l35ez2xqemhqun2gn7y,HADA,1381877.482224,50000.0,95149.445568,0.01,170.0,True,True,410.48700662844266,0.0001722888893007995,410.56369282702826,0.00017234382856826447,410.56369282702826,0.00017234382856826447,410.48700662844266,0.00024034846853978925,410.56369282702826,0.00024040340780725426
pool1rqgmaq82p2l3j2jknc2syky2xtgylevss39c7ffgpp5x56s5pt5,,17303311.756665,0.0,29545.684962,0.04,340.0,True,True,5138.993569358983,0.00026625156451972595,5138.993569358983,0.00026625156451972595,5138.993569358983,0.00027568328500740297,5138.993569358983,0.00028095395233875193,5138.993569358983,0.00028095395233875193
pool1rqwhzyfvm8uh6qseqpkkz2uvga0ufr0aaavrw7nynytuxy9uj6c,,598.614966,100.0,598.614966,0.15,340.0,True,True,0.1777855878452968,0.0,0.1777856451485553,0.0,0.1777856451485553,0.0,0.1777855878452968,0.0,0.1777856451485553,0.0
pool1rryu0ckdfzcrxuef98q78fzw25dh3lck8l0u3lq6zpv7x5a6qyd,CRHND,0.0,550.0,0.0,0.05,350.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1rrzlme4g2r49x7tcesdkuk5wqv5ks2dkq3ptapgnclgvkcxy9sc,DDP,25012.719466,341.0,342.417653,0.01,340.0,True,True,7.428657218687277,0.0,7.428666887465486,0.0,7.428666887465486,0.0,7.428657218687277,0.0,7.428666887465486,0.0
pool1rscmngzy9mzyy98kl7h38scshgmk4cw0cs6ed58mq68mw4uustm,,1062.558799,10000.0,1012.446209,0.05,500.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1rsm2ara9zm9tq0gupcq4c7e3v7c8lwxlgjgh2zalgjf3669rlwq,,100.838685,100.0,100.838685,0.01,345.0,True,True,0.029948564917120724,0.0,0.029948565013550883,0.0,0.029948565013550883,0.0,0.029948564917120724,0.0,0.029948565013550883,0.0
pool1rsrmpq6jnxnwh6z8wlzphnan4huyz6pymcgna2p5m93mz780xkw,,107.431117,10000.0,2.38378,0.01,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
