pool_id,ticker,sigma_ada,fixed_cost_ada,pledge_met,unsaturated_k500,D_base_a0_0p3_c_declared,D_A_a0_0p6_c_declared,D_B_a0_0p6_c170,D_C_a0_0p3_c75,D_D_a0_0p6_c75,f_base,f_A,f_B,f_C,f_D
pool19pyfv4xnln8x4l7auw0n0skk3hd97shun707hrw5d4s553ys74x,TITAN,65530744.200463,170.0,True,True,0.0002932142977361348,0.00023798477179146272,0.00023798477179146272,0.00029465675045284507,0.00023942722450817294,19481.10667423623,15843.687642082317,15843.687642082317,19481.10667423623,15843.687642082317
pool19q034g07ka2ltwc3wwjeu79w29nlafc0w2ppne5ppu5wud60rgq,HEDGE,3690124.654855,170.0,True,True,0.00025098261360836786,0.00019533153949235327,0.00019533153949235327,0.0002767270013690932,0.00022107592725307865,1096.1571304161841,890.7977297515159,890.7977297515159,1096.1571304161841,890.7977297515159
pool19qgfp80d2sv3p2azmygfq87g7va4s3ewd6aaulas6eqsyz4r2yl,P2P2,19085462.148894,340.0,True,True,0.000237303162170398,0.00018996961633625385,0.00019754082414210591,0.0002491053390442262,0.00020177179321008204,5668.2829640188065,4605.479908265281,4605.479908265281,5668.2829640188065,4605.479908265281
pool19r33az023gn3n8p2x35hq00j2dxc8vwln0nanpcfuvc8759cvkz,,5564.407628,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool19r4ef6n0xkw3pvztuwd44ymrzrkylyralnf5rudnc7hnvvddyqz,IOGP,0.0,500.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool19r8kcmqpajlm6h5q0lv8jye0q7evdur39wfsgs4z98fcqpz9lct,BLOOM,16557280.895228,340.0,True,True,0.0002664524942013628,0.00021365022474284203,0.000223506915647146,0.00028181733590513077,0.00022901506644661,4935.55082471466,4024.861233745653,4024.861233745653,4935.55082471466,4024.861233745653
pool19rjjay24ez2ezgqkyqvna6uwc5ur9lt489gwvrv7ve5exlcld3x,MBCG,1478946.61488,340.0,True,True,6.712858460980395e-05,1.1459024340686066e-05,0.00012640570212445017,0.000246310170566848,0.00019064061029773008,439.2795929703552,356.9472852584852,356.9472852584852,439.2795929703552,356.9472852584852
pool19ru9alj7n5anmzs0f9gpzlj8kaq44yhcp45mldjvldxck8f6yg6,XRAY4,2078421.703979,340.0,True,True,0.00013207515321508276,7.69455650555339e-05,0.00015792047004127422,0.0002583007403987368,0.00020317115223918793,617.2806717157372,501.54073983469675,501.54073983469675,617.2806717157372,501.54073983469675
pool19rz6ve8nz6uvq97yspwh3fvt7w03dsjsnmft6du83hvtc324dus,DGK,2218520.820751,340.0,True,True,0.00013660594814456802,8.373712108504747e-05,0.00015653337275390943,0.0002500824580989705,0.00019721363103944993,659.0138317864796,535.5500490493952,535.5500490493952,659.0138317864796,535.5500490493952
pool19sk7acvpdxszed5hmckt0wmqxljalartue7d7d4a7qhwuw0n0ws,ELON,59.603626,345.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool19sydze39a8dccylczqe2m4nnslpreytxlj5fu400nqxkg8wvgx8,BNP,44914.06328,345.0,True,True,0.0,0.0,0.0,0.0,0.0,13.339243227066834,10.838135205866001,10.838135205866001,13.339243227066834,10.838135205866001
pool19t833uyjq92aajf5f7qd9w3jcnyq78p4hsx0fn63aejfjtyn99j,OCT,1084.589756,340.0,True,True,0.0,0.0,0.0,0.0,0.0,0.322117612065548,0.26172063880286867,0.26172063880286867,0.322117612065548,0.26172063880286867
pool19tkfl9x2dkk07z43rvamftvnyu5vtcfatdpsag8phzqvgpdklqq,TIDE,33.692007,345.0,True,True,0.0,0.0,0.0,0.0,0.0,0.010006350792651325,0.008130160019029203,0.008130160019029203,0.010006350792651325,0.008130160019029203
pool19tz0rwsnzmsw602rauwhzrsgk4qx55qzhkmxfqe04s6vuu37ptw,,76829401.182537,340.0,True,True,0.0,0.0,0.0,0.0,0.0,29537.967106718144,29459.626442658155,29459.626442658155,29537.967106718144,29459.626442658155
pool19u2lzwnmkz3gqqmx9sahhys8nqvwzkl8dqu7m474m0zsj3acjfj,,532.61831,340.0,True,True,0.0,0.0,0.0,0.0,0.0,0.15818488032399539,0.12852522603615446,0.12852522603615446,0.15818488032399539,0.12852522603615446
pool19upjnw6s32kyfrv863nxu08yw6fyvjz7j3p4c3zl95arytp068x,,0.0,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool19ut4284xy9p82dd0cglzxweddfqw73yennkjk6mmp650chnr6lz,ELEMT,190819.952135,170.0,True,True,0.0,0.0,0.0,0.0,0.0,56.68299873124438,46.063439857540445,46.063439857540445,56.68299873124438,46.063439857540445
pool19uynx6nxcdksmaqdcshjg487fap3rs3axyhrdqa7gdqgzgxss4y,JAPAN,3235225.509302,340.0,True,True,0.000182360357285631,0.00012949177187365234,0.00017941101229001626,0.00026017564381702185,0.00020730705840504317,961.0282945009476,780.9842985372161,780.9842985372161,961.0282945009476,780.9842985372161
pool19v4jgpxxl72eaq8pefctatvts3gkhtyzd8nwvzskkm3mkdv2tpy,ONLY,5381102.130214,170.0,True,True,0.0002600958271668492,0.0002055237369361127,0.0002055237369361127,0.00027739711559199515,0.0002228250253612587,1598.1655200278617,1298.5145088127122,1298.5145088127122,1598.1655200278617,1298.5145088127122
pool19w5khsnmu27au0kprw0kjm8jr7knneysj7lfkqvnu66hyz0jxsx,ATAD2,59980523.776819,340.0,True,True,0.00028988484828250085,0.00023567507681927002,0.00023848098762835573,0.00029425876807313443,0.00024004899660990363,17903.075792876876,14618.701564405928,14618.701564405928,17903.075792876876,14618.701564405928
pool19x60wat4eu8sh42s05th8l4p6e9rmmnc6g2a64lj4npag7zj5cx,SNODE,2000.0,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool19xhza3f7nye6j5p6stsnkpvadejztnqvck0ge3l2uy9gvsvy05f,ARUBA,174.968922,340.0,True,True,0.0,0.0,0.0,0.0,0.0,0.051964859539060645,0.04222144837548678,0.04222144837548678,0.051964859539060645,0.04222144837548678
pool19xyfanyp28j6j07dxgwdjp0wur6seqmyyu64qgzstzl7s47pvpj,VLHLA,201940.874744,170.0,True,True,0.0,0.0,0.0,0.0,0.0,59.97652091926576,48.7318427854658,48.7318427854658,59.97652091926576,48.7318427854658
pool19yf67fkanhu30qqdcug4gwfy7gpzy8jhq56llg5ua3g3kufg3s5,DSC,35490.0,340.0,True,True,0.0,0.0,0.0,0.0,0.0,10.540346048022343,8.564031723526865,8.564031723526865,10.540346048022343,8.564031723526865
pool19yzav2l45q4gcwa53mh9ga6pf5c45t75qtqu6usfzup27qk27j0,,0.0,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool19yzqr3meksnvzdxh5xf6aknfhldyqdj7eaquxgcjva4mzt5kg3v,gjp7a,86322745.389197,170.0,True,False,0.00023829002159216455,0.00019327831565152447,0.00019327831565152447,0.00023928049055390243,0.00019426878461326232,23025.38762520742,18708.127590265995,18708.127590265995,23025.38762520742,18708.127590265995
pool19z9ac79g48kekg2xghx3afj6qp5skr9ar590w0huhc8nxn9s5j9,TOAD,1040.652302,340.0,True,True,0.0,0.0,0.0,0.0,0.0,0.30906863026104625,0.2511185145100355,0.2511185145100355,0.30906863026104625,0.2511185145100355
pool19zhl50qqzpfvvhdytqg6qx0cthummjyunfyvkfqx9uxrsp7k8ek,BKV,513705.423282,170.0,True,True,0.0,0.0,0.0,0.00015101882399793447,9.534610944365744e-05,152.57918890540878,123.97981351004594,123.97981351004594,152.57918890540878,123.97981351004594
pool19zz6frugmvm82ecgl5hh5vq3093d4kzr4h2r5vfmt6la7trk929,CVM,35010736.098546,340.0,True,True,0.000272919316048876,0.00022001711776365604,0.0002246299884998045,0.0002801099674905192,0.00022720776920529925,10398.006474087228,8448.380260195872,8448.380260195872,10398.006474087228,8448.380260195872
pool1a0kp4vl4fh0p0rs8s08rm7qq3vkj3epwraayk3sdgm8sz0zwt7t,BLC2,51361417.153099,340.0,True,True,0.0002874724296717911,0.00023234348149577734,0.0002356202602399917,0.0002925803494789487,0.00023745140130293496,15254.1327074624,12394.030783745413,12394.030783745413,15254.1327074624,12394.030783745413
pool1a0wm2emve4y6e3tn8lnhk9vfhk9u7wgjqmrs5zfsn792gjtquu3,,2.015999,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1a23gmvalpdams9d42t7fur8vmknzjv7wd3nsvuvrc7dv66lnau0,AOS,48497236.542378,340.0,True,True,0.0002831256058955481,0.00022907569415957663,0.00023249341466938678,0.00028845322904319336,0.0002344033173072219,14422.881518277423,11734.398077709156,11734.398077709156,14422.881518277423,11734.398077709156
pool1a26gnntcj3j5v7ng599qncn7uuav2sp560xwlkvp3pqlj822jtl,NASA1,1685.271127,340.0,True,True,0.0,0.0,0.0,0.0,0.0,0.5005175444800283,0.4066711447892281,0.4066711447892281,0.5005175444800283,0.4066711447892281
pool1a2ffl2d20yransp2p4hqys5vy6hys8kmtchdvlfqale7ywxssjh,ZUND,746608.319851,170.0,True,True,6.950688904542248e-05,1.3950649517909767e-05,1.3950649517909767e-05,0.00019674897498810133,0.00014119273546058862,221.89442164827275,180.41567099739677,180.41567099739677,221.89442164827275,180.41567099739677
pool1a2gt2mvuf5zvtqlvw2xgks2efze3p4r985ft62q64lua7gx7lal,SALT,2974683.855982,340.0,True,True,0.00018270839230757094,0.0001270290273477566,0.00018417795753008004,0.00027179348935648686,0.00021611412439667257,883.4997049497571,717.8711968924675,717.8711968924675,883.4997049497571,717.8711968924675
pool1a2nh3ktswllhwf07fjahpdg5mpqyq7j950pyftq9765r6t4cefl,OCEAN,36682461.1297,500.0,True,True,0.00027232966006985427,0.0002188252617485089,0.00022747053772600415,0.00028346372761662854,0.0002299593292952831,10895.132330881212,8852.808697488143,8852.808697488143,10895.132330881212,8852.808697488143
pool1a3ekt9me035qgju0en2w39vjns9ggtewnc9fugsmpgczvgtl6u9,SA8,7231744.842891,340.0,True,True,0.0002474802567838433,0.00019235071697952064,0.00021562310886506173,0.0002837578088407161,0.0002286282690363935,2147.7919906201,1745.0821268111463,1745.0821268111463,2147.7919906201,1745.0821268111463
pool1a3kdettzvvlqvkl9m9hwe63ggeq5fgvz0twqew5c62dzx99vsed,LEAD,7960389.439063,340.0,True,True,0.00025176884961295825,0.00019665691760692973,0.00021779909931654847,0.000284725779925011,0.00022961384791898246,2364.422314690943,1921.2784343806927,1921.2784343806927,2364.422314690943,1921.2784343806927
pool1a40qpxlsqwjk4a9yk636dcawly4dcrd6l26tghjxlr37cmlrwv4,RPO,4306.185517,345.0,True,True,0.0,0.0,0.0,0.0,0.0,1.2789151785419202,1.0391189753226937,1.0391189753226937,1.2789151785419202,1.0391189753226937
pool1a44j6jas4sjhh3qc96r8rmhsdjxjuntuzxr3440jzwjjcysl9ca,MELD,184188.249802,340.0,True,True,0.0,0.0,0.0,0.0,0.0,54.70672686884098,44.45228271736509,44.45228271736509,54.70672686884098,44.45228271736509
pool1a44zldps27avv82mamm2lj33mrrkqdzt39nyrgn5dkk3jtm0wrp,ADD,719786.826334,340.0,True,True,0.0,0.0,5.0814858645415056e-06,0.00019087270684630146,0.00013574517205481684,213.77541403502957,173.69453190252466,173.69453190252466,213.77541403502957,173.69453190252466
pool1a4qtpgce7cu6wzc79fx7qrc3938hkl2gf8c2h5jugvm2gnu86l7,,20728203.293906,500.0,True,True,0.00027366608603336125,0.0002233391866582258,0.00023891723726982572,0.00029372872697254297,0.00024340182759740754,6297.2470781268075,5231.139565199103,5231.139565199103,6297.2470781268075,5231.139565199103
pool1a58fg4u3mcr2zwyqlc4dqd6mnwqjmcussmpmcml9lrmszwedmfy,,4988.631386,340.0,True,True,0.0,0.0,0.0,0.0,0.0,1.4815981295654383,1.2037989367534636,1.2037989367534636,1.4815981295654383,1.2037989367534636
pool1a5jd3x2udlvpm9mt4gpau4jlags6qtth6jdsguryh2zy27f5ttj,CRDN,3437185.035659,340.0,True,True,0.00019413751006017431,0.000139578715984974,0.00018804861163260775,0.0002696935238638387,0.0002151347297886384,1020.9046371825814,829.5488508980105,829.5488508980105,1020.9046371825814,829.5488508980105
pool1a600v0jd2z3yajazd80phln3exekumm7g56d9yvlrh6vx8dx2fc,POP3,1430495.846828,340.0,True,True,5.64019416736507e-05,3.5326910243303726e-06,0.00011643060705681113,0.0002323898696066354,0.0001795206189573151,424.9292034917815,345.31947351413805,345.31947351413805,424.9292034917815,345.31947351413805
pool1a6wdglfp93m2z4nhptx9xhjazgyqusjpu387gdrp899cj98yuqq,HYVEN,913.900616,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1a6ysvnx24xsjh2f6ehgmx7yu9q45fd7lsk88v2swxkek7pkxtgp,VIVI,9024347.355078,340.0,True,True,1.0373446239619575e-05,8.146415592480939e-06,8.899932687118661e-06,1.1548046416554852e-05,9.321015769416213e-06,2680.3395533888665,2177.9021001342867,2177.9021001342867,2680.3395533888665,2177.9021001342867
pool1a7tdlv4re0fj309jgdx8fxrjy5sz9rw94cj2dfrkw2u7qmwnhm3,,0.0,345.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1a8902n5s5z8cgehphzj8ujwv6wf7dycnrdx4ekfz9cwmwj2fenu,,799.909887,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1a8fp4uygrweyx2hgkawfec4dn9vnw73ruqj0p6p2ewsjyfu2lgu,,31642833.426721,340.0,True,True,0.000271937374927008,0.0002190351766417881,0.00022413901793887057,0.0002798933628312836,0.00022699116454606371,9397.756902436937,7635.677483230012,7635.677483230012,9397.756902436937,7635.677483230012
pool1a8n7f97dmgtgrnl53exccknjdchqxrr9508hlxlgqp6xvjmzhej,HAPPY,55772438.400716,170.0,True,True,0.0002911550407473955,0.00023611776327685908,0.00023611776327685908,0.00029284135755004747,0.00023780408007951104,16572.451086002093,13471.882229973196,13471.882229973196,16572.451086002093,13471.882229973196
pool1a93dsl464yupklfzt0eavrvxqs9ftddx4ehh3teaj9x47kt273f,,0.0,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1a9fmzl8m8ql8kk5s8cgxf0ny4c06v2540977gps5mjunwvk5zc0,HPAY,419.610317,345.0,True,True,0.0,0.0,0.0,0.0,0.0,0.12462211781153054,0.1012555005658586,0.1012555005658586,0.12462211781153054,0.1012555005658586
pool1a9j9dtdppvfq94w84ns59fnrptz3cj2mkwpmku57e2yf5k6a4ae,ayame,3.622402,345.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0010758345510714748,0.0008741155751942679,0.0008741155751942679,0.0010758345510714748,0.0008741155751942679
pool1a9xyvnnfjnujzy0n2mpf4rztdwrssraw5p5f06mqlgn4s06z0nw,LAGO,232361.508308,170.0,True,True,0.0,0.0,0.0,0.0,0.0,69.01390687528038,56.07684441874688,56.07684441874688,69.01390687528038,56.07684441874688
pool1aaa4rk9exk0scgjh7a247p4hdgkuq887kau8vnf9c6xqcjwca7e,CYPAY,47.821475,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1aasrxs9vpr97rjlqqwpp5gnju9tp9dgtsmqqvmsy8hryuuepvra,NEP,1299.987829,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1aavk93lvhqfhskga397sadl0w30tul9sp587gh7r8mt625zxze8,,3487.585371,340.0,True,True,0.0,0.0,0.0,0.0,0.0,1.0357981300448633,0.8415887589255114,0.8415887589255114,1.0357981300448633,0.8415887589255114
pool1aawkmkg7vg0x0vxaqh4gr0lwp4fekwsqrjduylx0et3tuz9hfn4,CHAIN,571584.319303,170.0,True,True,0.0,0.0,0.0,0.00016080991896895498,0.00010679572445321241,169.75920419694918,137.93068192377336,137.93068192377336,169.75920419694918,137.93068192377336
pool1aczlsvfl50xtyfuff4vk3d0v2h9r78hr269ycxwgx00dcng4u9d,MYTHX,197.61919,170.0,True,True,0.0,0.0,0.0,0.0,0.0,0.058691879777091685,0.047687159210939196,0.047687159210939196,0.058691879777091685,0.047687159210939196
pool1adllnm43t3nuspvnr5r08jh6gpyvedu76hrhc6xymjzavd5d8f6,HOC,0.0,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1adryduxm4puhn67tuxys7rhvdleee6gw5pc9ufnwwzp8k2wjc2z,,9308.804645,340.0,True,True,0.0,0.0,0.0,0.0,0.0,2.7646913122661654,2.2463318109707084,2.2463318109707084,2.7646913122661654,2.2463318109707084
pool1af7dmzgcyp9kc5lyrtrtpsce58l6j5cjvc8wavkwmzlr53ym50v,SHARE,2025036.735687,200.0,True,True,0.0001945142459599133,0.0001400962720195515,0.00015461452716124203,0.00025500697571695716,0.0002005890017765954,601.9372384523276,489.4898952779496,489.4898952779496,601.9372384523276,489.4898952779496
pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,527213.835495,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1ag6ae29hrcjhcjaqp56hwhwj9geszjerwqrkjz6xndmcq3u9k80,,1967.312227,345.0,True,True,0.0,0.0,0.0,0.0,0.0,0.5842816433478482,0.47472895472727417,0.47472895472727417,0.5842816433478482,0.47472895472727417
pool1aga0u8m7rqpdvkqa7qfr8rhyweyqlg3jxt3skfq660vdczwzyca,,44.304481,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1agk62kg0s9606v78exurl53mqsdu44d6qeuzypur5e7ku6gpgzp,,7524.334329,340.0,True,True,0.0,0.0,0.0,0.0,0.0,2.234695647700543,1.815696306011071,1.815696306011071,2.234695647700543,1.815696306011071
pool1agwy5atgc4ptg3whplaxyz28g4dgvsna8auktszctkq8xmtl7dh,8964,3368216.761057,170.0,True,True,0.0002466233819342634,0.0001909996046807016,0.0001909996046807016,0.00027482821753106376,0.00021920444027750195,1000.6810086995482,813.3280698408003,813.3280698408003,1000.6810086995482,813.3280698408003
pool1ah5jv4mrq0z7g4wuhjjnc24kfwqekwcap0wqmsr57thfg8mpr4n,HWSP,1544.341958,345.0,True,True,0.0,0.0,0.0,0.0,0.0,0.45866212702541675,0.37266346579528126,0.37266346579528126,0.45866212702541675,0.37266346579528126
pool1ah6f5h5xss3qcc5wv5smvkwsqrqz2v2v4u0pvmrrttzs6z52kx8,FGMTE,1004589.024912,170.0,True,True,0.00011499423113180378,6.487635907212305e-05,6.487635907212305e-05,0.000200103661834065,0.00014998578977438423,298.357713914671,242.4156425556721,242.4156425556721,298.357713914671,242.4156425556721
pool1ah9fqr5pwdtjtw82nkkcskak4vtc2xjz70mkyselzvalgzd3jlt,SYLV1,24613.859387,340.0,True,True,0.0,0.0,0.0,0.0,0.0,7.3103008962523095,5.939711058823075,5.939711058823075,7.3103008962523095,5.939711058823075
pool1ahazpr2yz5gljk2m4q8g7wnmq7m2sr9unhdfmr5arhqrjnntwdz,ADV3,74282147.110501,340.0,True,True,0.00029270492487050334,0.00023719794432824017,0.00023948651576313838,0.00029627240387196233,0.00024076542332969917,22082.750289198873,17959.572594898764,17959.572594898764,22082.750289198873,17959.572594898764
pool1aj697twgk5kt7c6kjtkpwejqqhljvf3hzsmsamswzy42v24cw5h,KYLEK,37932.825619,340.0,True,True,0.0,0.0,0.0,0.0,0.0,11.266251084604948,9.15415337690581,9.15415337690581,11.266251084604948,9.15415337690581
pool1ajjz83zx620n7fyr0gvfaz0k0udc6x09rdnkqrgaxu9qwcz97qe,,205.61853,345.0,True,True,0.0,0.0,0.0,0.0,0.0,0.061067645795294855,0.049617472070939854,0.049617472070939854,0.061067645795294855,0.049617472070939854
pool1ajpxqyq3p3aczgaxuc66lwtgzhrapzu6duk90dz0wz5twh9jzyw,STBL4,6.135954,340.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0018223464150287064,0.001480656462210824,0.001480656462210824,0.0018223464150287064,0.001480656462210824
pool1ajrl335z92udy65gxlgsrvthf9esfksp6m2yf3y7qcn7jqp0zsc,,0.0,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1ajy6eslg9ju7mpqzlaeehz02algkfs7fk3qsym7wun7ks6z06tu,,0.0,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1ak3vhtv7alve9wfj5kx5xswrtfvy5a23txuupgy6nqpduq350w5,HEAP,1102.568441,170.0,True,True,0.0,0.0,0.0,0.0,0.0,0.32745710330045563,0.2660589066335909,0.2660589066335909,0.32745710330045563,0.2660589066335909
